xy_axis1_nm,xy_axis2_nm,|H/H0|^2
1.082812500000000000e+02,-1.296093750000000000e+02,1.178895958084432927e+00
1.099218750000000000e+02,-1.296093750000000000e+02,1.169134015220761658e+00
1.115625000000000000e+02,-1.296093750000000000e+02,1.159632696308216415e+00
1.132031250000000000e+02,-1.296093750000000000e+02,1.150387781871196724e+00
1.148437500000000000e+02,-1.296093750000000000e+02,1.141394904287704737e+00
1.164843750000000000e+02,-1.296093750000000000e+02,1.132649572696553086e+00
1.181250000000000000e+02,-1.296093750000000000e+02,1.124147196039242180e+00
1.197656250000000000e+02,-1.296093750000000000e+02,1.115883104311053087e+00
1.214062500000000000e+02,-1.296093750000000000e+02,1.107852568099241042e+00
1.230468750000000000e+02,-1.296093750000000000e+02,1.100050816488488792e+00
1.246875000000000000e+02,-1.296093750000000000e+02,1.092473053415116802e+00
1.263281250000000000e+02,-1.296093750000000000e+02,1.085114472552016984e+00
1.279687500000000000e+02,-1.296093750000000000e+02,1.077970270806077435e+00
1.296093750000000000e+02,-1.296093750000000000e+02,1.071035660509009890e+00
1.312500000000000000e+02,-1.296093750000000000e+02,1.064305880381135161e+00
-1.312500000000000000e+02,-1.279687500000000000e+02,1.064931536088945530e+00
-1.296093750000000000e+02,-1.279687500000000000e+02,1.071773509809305303e+00
-1.279687500000000000e+02,-1.279687500000000000e+02,1.078827387239005065e+00
-1.263281250000000000e+02,-1.279687500000000000e+02,1.086098309824848007e+00
-1.246875000000000000e+02,-1.279687500000000000e+02,1.093591461167955581e+00
-1.230468750000000000e+02,-1.279687500000000000e+02,1.101312056201889433e+00
-1.214062500000000000e+02,-1.279687500000000000e+02,1.109265329076366102e+00
-1.197656250000000000e+02,-1.279687500000000000e+02,1.117456519657393343e+00
-1.181250000000000000e+02,-1.279687500000000000e+02,1.125890858552544227e+00
-1.164843750000000000e+02,-1.279687500000000000e+02,1.134573550568474198e+00
-1.148437500000000000e+02,-1.279687500000000000e+02,1.143509756506766006e+00
-1.132031250000000000e+02,-1.279687500000000000e+02,1.152704573203952254e+00
-1.115625000000000000e+02,-1.279687500000000000e+02,1.162163011722096906e+00
-1.099218750000000000e+02,-1.279687500000000000e+02,1.171889973597887824e+00
-1.082812500000000000e+02,-1.279687500000000000e+02,1.181890225060855393e+00
-1.066406250000000000e+02,-1.279687500000000000e+02,1.192168369135298223e+00
-1.050000000000000000e+02,-1.279687500000000000e+02,1.202728815545859309e+00
-1.033593750000000000e+02,-1.279687500000000000e+02,1.213575748353699524e+00
-1.017187500000000000e+02,-1.279687500000000000e+02,1.224713091259003184e+00
-1.000781250000000000e+02,-1.279687500000000000e+02,1.236144470516262084e+00
-9.843750000000000000e+01,-1.279687500000000000e+02,1.247873175421710945e+00
-9.679687500000000000e+01,-1.279687500000000000e+02,1.259902116347475287e+00
-9.515625000000000000e+01,-1.279687500000000000e+02,1.272233780314739660e+00
-9.351562500000000000e+01,-1.279687500000000000e+02,1.284870184118643177e+00
-9.187500000000000000e+01,-1.279687500000000000e+02,1.297812825040873586e+00
-9.023437500000000000e+01,-1.279687500000000000e+02,1.311062629212132125e+00
-8.859375000000000000e+01,-1.279687500000000000e+02,1.324619897715978434e+00
