xz_axis1_nm,xz_axis2_nm,|E/E0|^2
-2.132812500000000000e+01,-1.050000000000000000e+02,1.996593150539980599e-01
-1.968750000000000000e+01,-1.050000000000000000e+02,1.950966626016280847e-01
-1.804687500000000000e+01,-1.050000000000000000e+02,1.907458054881147613e-01
-1.640625000000000000e+01,-1.050000000000000000e+02,1.866414542877002924e-01
-1.476562500000000000e+01,-1.050000000000000000e+02,1.828168075266938253e-01
-1.312500000000000000e+01,-1.050000000000000000e+02,1.793031765278460532e-01
-1.148437500000000000e+01,-1.050000000000000000e+02,1.761296291398438407e-01
-9.843750000000000000e+00,-1.050000000000000000e+02,1.733226572812975874e-01
-8.203125000000000000e+00,-1.050000000000000000e+02,1.709058728047263276e-01
-6.562500000000000000e+00,-1.050000000000000000e+02,1.688997357095740892e-01
-4.921875000000000000e+00,-1.050000000000000000e+02,1.673213182203371063e-01
-3.281250000000000000e+00,-1.050000000000000000e+02,1.661841077109402487e-01
-1.640625000000000000e+00,-1.050000000000000000e+02,1.654978509110965890e-01
0.000000000000000000e+00,-1.050000000000000000e+02,1.652690107297592470e-01
1.640625000000000000e+00,-1.050000000000000000e+02,1.654978509110965890e-01
3.281250000000000000e+00,-1.050000000000000000e+02,1.661841077109402487e-01
4.921875000000000000e+00,-1.050000000000000000e+02,1.673213182203371063e-01
6.562500000000000000e+00,-1.050000000000000000e+02,1.688997357095740892e-01
8.203125000000000000e+00,-1.050000000000000000e+02,1.709058728047263276e-01
9.843750000000000000e+00,-1.050000000000000000e+02,1.733226572812975874e-01
1.148437500000000000e+01,-1.050000000000000000e+02,1.761296291398438407e-01
1.312500000000000000e+01,-1.050000000000000000e+02,1.793031765278460532e-01
1.476562500000000000e+01,-1.050000000000000000e+02,1.828168075266938253e-01
1.640625000000000000e+01,-1.050000000000000000e+02,1.866414542877002924e-01
1.804687500000000000e+01,-1.050000000000000000e+02,1.907458054881147613e-01
1.968750000000000000e+01,-1.050000000000000000e+02,1.950966626016280847e-01
2.132812500000000000e+01,-1.050000000000000000e+02,1.996593150539980599e-01
2.296875000000000000e+01,-1.050000000000000000e+02,2.043979289804533361e-01
2.460937500000000000e+01,-1.050000000000000000e+02,2.092759440340226373e-01
2.625000000000000000e+01,-1.050000000000000000e+02,2.142564725279702265e-01
2.789062500000000000e+01,-1.050000000000000000e+02,2.193026951431747418e-01
2.953125000000000000e+01,-1.050000000000000000e+02,2.243782475007524424e-01
3.117187500000000000e+01,-1.050000000000000000e+02,2.294475920950382053e-01
3.281250000000000000e+01,-1.050000000000000000e+02,2.344763704006131988e-01
3.445312500000000000e+01,-1.050000000000000000e+02,2.394317304026547799e-01
3.609375000000000000e+01,-1.050000000000000000e+02,2.442826253408913739e-01
3.773437500000000000e+01,-1.050000000000000000e+02,2.490000800878570675e-01
3.937500000000000000e+01,-1.050000000000000000e+02,2.535574222825847102e-01
4.101562500000000000e+01,-1.050000000000000000e+02,2.579304760894287618e-01
4.265625000000000000e+01,-1.050000000000000000e+02,2.620977172251839904e-01
4.429687500000000000e+01,-1.050000000000000000e+02,2.660403886726165346e-01
4.593750000000000000e+01,-1.050000000000000000e+02,2.697425772524745247e-01
4.757812500000000000e+01,-1.050000000000000000e+02,2.731912519383203897e-01
4.921875000000000000e+01,-1.050000000000000000e+02,2.763762654511197625e-01
5.085937500000000000e+01,-1.050000000000000000e+02,2.792903212486786413e-01
5.250000000000000000e+01,-1.050000000000000000e+02,2.819289085176170939e-01
5.414062500000000000e+01,-1.050000000000000000e+02,2.842902081752068377e-01
5.578125000000000000e+01,-1.050000000000000000e+02,2.863749731914769225e-01
5.742187500000000000e+01,-1.050000000000000000e+02,2.881863867483849262e-01
5.906250000000000000e+01,-1.050000000000000000e+02,2.897299018656097624e-01
6.070312500000000000e+01,-1.050000000000000000e+02,2.910130661474147340e-01
6.234375000000000000e+01,-1.050000000000000000e+02,2.920453352499327582e-01
6.398437500000000000e+01,-1.050000000000000000e+02,2.928378785427911968e-01
6.562500000000000000e+01,-1.050000000000000000e+02,2.934033802537265867e-01
6.726562500000000000e+01,-1.050000000000000000e+02,2.937558391510401989e-01
6.890625000000000000e+01,-1.050000000000000000e+02,2.939103695475752120e-01
7.054687500000000000e+01,-1.050000000000000000e+02,2.938830061123854920e-01
7.218750000000000000e+01,-1.050000000000000000e+02,2.936905146626339058e-01
7.382812500000000000e+01,-1.050000000000000000e+02,2.933502107879483733e-01
7.546875000000000000e+01,-1.050000000000000000e+02,2.928797878407400357e-01
7.710937500000000000e+01,-1.050000000000000000e+02,2.922971555159723511e-01
7.875000000000000000e+01,-1.050000000000000000e+02,2.916202899484306443e-01
8.039062500000000000e+01,-1.050000000000000000e+02,2.908670959793000499e-01
8.203125000000000000e+01,-1.050000000000000000e+02,2.900552819902764701e-01
8.367187500000000000e+01,-1.050000000000000000e+02,2.892022474748752736e-01
8.531250000000000000e+01,-1.050000000000000000e+02,2.883249833143834429e-01
8.695312500000000000e+01,-1.050000000000000000e+02,2.874399845505792306e-01
8.859375000000000000e+01,-1.050000000000000000e+02,2.865631752986285141e-01
9.023437500000000000e+01,-1.050000000000000000e+02,2.857098453206315947e-01
9.187500000000000000e+01,-1.050000000000000000e+02,2.848945976818142434e-01
9.351562500000000000e+01,-1.050000000000000000e+02,2.841313068356297600e-01
9.515625000000000000e+01,-1.050000000000000000e+02,2.834330864291492169e-01
9.679687500000000000e+01,-1.050000000000000000e+02,2.828122660839622049e-01
9.843750000000000000e+01,-1.050000000000000000e+02,2.822803763881954753e-01
1.000781250000000000e+02,-1.050000000000000000e+02,2.818481413300856220e-01
1.017187500000000000e+02,-1.050000000000000000e+02,2.815254774105918623e-01
1.033593750000000000e+02,-1.050000000000000000e+02,2.813214986898769365e-01
1.050000000000000000e+02,-1.050000000000000000e+02,2.812445270481571113e-01
1.066406250000000000e+02,-1.050000000000000000e+02,2.813021069737081659e-01
1.082812500000000000e+02,-1.050000000000000000e+02,2.815010242281132391e-01
1.099218750000000000e+02,-1.050000000000000000e+02,2.818473277797622356e-01
1.115625000000000000e+02,-1.050000000000000000e+02,2.823463544398791547e-01
1.132031250000000000e+02,-1.050000000000000000e+02,2.830027556799322164e-01
1.148437500000000000e+02,-1.050000000000000000e+02,2.838205261542263713e-01
1.164843750000000000e+02,-1.050000000000000000e+02,2.848030334960522381e-01
1.181250000000000000e+02,-1.050000000000000000e+02,2.859530489993143409e-01
1.197656250000000000e+02,-1.050000000000000000e+02,2.872727788396267634e-01
1.214062500000000000e+02,-1.050000000000000000e+02,2.887638955290209863e-01
1.230468750000000000e+02,-1.050000000000000000e+02,2.904275693364147815e-01
1.246875000000000000e+02,-1.050000000000000000e+02,2.922644994415934949e-01
1.263281250000000000e+02,-1.050000000000000000e+02,2.942749446236021527e-01
1.279687500000000000e+02,-1.050000000000000000e+02,2.964587533149907195e-01
1.296093750000000000e+02,-1.050000000000000000e+02,2.988153928813753191e-01
1.312500000000000000e+02,-1.050000000000000000e+02,3.013439780112395772e-01
-1.312500000000000000e+02,-1.033593750000000000e+02,3.018746632169971855e-01
-1.296093750000000000e+02,-1.033593750000000000e+02,2.997023951158463984e-01
-1.279687500000000000e+02,-1.033593750000000000e+02,2.977104271992939144e-01
-1.263281250000000000e+02,-1.033593750000000000e+02,2.958996384257791545e-01
-1.246875000000000000e+02,-1.033593750000000000e+02,2.942705309579071726e-01
-1.230468750000000000e+02,-1.033593750000000000e+02,2.928231989863489537e-01
-1.214062500000000000e+02,-1.033593750000000000e+02,2.915572964759606256e-01
-1.197656250000000000e+02,-1.033593750000000000e+02,2.904720039493509098e-01
-1.181250000000000000e+02,-1.033593750000000000e+02,2.895659944510618478e-01
-1.164843750000000000e+02,-1.033593750000000000e+02,2.888373988664099667e-01
-1.148437500000000000e+02,-1.033593750000000000e+02,2.882837708030007717e-01
-1.132031250000000000e+02,-1.033593750000000000e+02,2.879020512799414511e-01
-1.115625000000000000e+02,-1.033593750000000000e+02,2.876885335098664509e-01
-1.099218750000000000e+02,-1.033593750000000000e+02,2.876388281019332527e-01
-1.082812500000000000e+02,-1.033593750000000000e+02,2.877478290597706434e-01
-1.066406250000000000e+02,-1.033593750000000000e+02,2.880096809967210292e-01
-1.050000000000000000e+02,-1.033593750000000000e+02,2.884177480411868055e-01
-1.033593750000000000e+02,-1.033593750000000000e+02,2.889645849570135483e-01
-1.017187500000000000e+02,-1.033593750000000000e+02,2.896419110569068422e-01
-1.000781250000000000e+02,-1.033593750000000000e+02,2.904405875401123716e-01
-9.843750000000000000e+01,-1.033593750000000000e+02,2.913505989379706618e-01
-9.679687500000000000e+01,-1.033593750000000000e+02,2.923610394013107516e-01
-9.515625000000000000e+01,-1.033593750000000000e+02,2.934601046105619893e-01
-9.351562500000000000e+01,-1.033593750000000000e+02,2.946350901313908865e-01
-9.187500000000000000e+01,-1.033593750000000000e+02,2.958723970737013320e-01
-9.023437500000000000e+01,-1.033593750000000000e+02,2.971575459380479400e-01
-8.859375000000000000e+01,-1.033593750000000000e+02,2.984751995485985243e-01
-8.695312500000000000e+01,-1.033593750000000000e+02,2.998091959733773515e-01
-8.531250000000000000e+01,-1.033593750000000000e+02,3.011425923180717779e-01
-8.367187500000000000e+01,-1.033593750000000000e+02,3.024577202465387193e-01
-8.203125000000000000e+01,-1.033593750000000000e+02,3.037362540266457800e-01
-8.039062500000000000e+01,-1.033593750000000000e+02,3.049592918215533466e-01
-7.875000000000000000e+01,-1.033593750000000000e+02,3.061074508415406736e-01
-7.710937500000000000e+01,-1.033593750000000000e+02,3.071609768377182581e-01
-7.546875000000000000e+01,-1.033593750000000000e+02,3.080998682545912914e-01
-7.382812500000000000e+01,-1.033593750000000000e+02,3.089040151621540442e-01
-7.218750000000000000e+01,-1.033593750000000000e+02,3.095533528592809835e-01
-7.054687500000000000e+01,-1.033593750000000000e+02,3.100280297789127504e-01
-6.890625000000000000e+01,-1.033593750000000000e+02,3.103085890330840035e-01
-6.726562500000000000e+01,-1.033593750000000000e+02,3.103761626146323560e-01
-6.562500000000000000e+01,-1.033593750000000000e+02,3.102126769262159578e-01
-6.398437500000000000e+01,-1.033593750000000000e+02,3.098010679411751789e-01
-6.234375000000000000e+01,-1.033593750000000000e+02,3.091255039216235789e-01
-6.070312500000000000e+01,-1.033593750000000000e+02,3.081716132351371429e-01
-5.906250000000000000e+01,-1.033593750000000000e+02,3.069267144324296370e-01
-5.742187500000000000e+01,-1.033593750000000000e+02,3.053800453856632124e-01
-5.578125000000000000e+01,-1.033593750000000000e+02,3.035229879530603192e-01
-5.414062500000000000e+01,-1.033593750000000000e+02,3.013492843436317847e-01
-5.250000000000000000e+01,-1.033593750000000000e+02,2.988552411200781078e-01
-5.085937500000000000e+01,-1.033593750000000000e+02,2.960399166122210102e-01
-4.921875000000000000e+01,-1.033593750000000000e+02,2.929052874311220966e-01
-4.757812500000000000e+01,-1.033593750000000000e+02,2.894563897875125358e-01
-4.593750000000000000e+01,-1.033593750000000000e+02,2.857014314376635222e-01
-4.429687500000000000e+01,-1.033593750000000000e+02,2.816518703129415324e-01
-4.265625000000000000e+01,-1.033593750000000000e+02,2.773224562403979743e-01
-4.101562500000000000e+01,-1.033593750000000000e+02,2.727312326311765456e-01
-3.937500000000000000e+01,-1.033593750000000000e+02,2.678994955971887304e-01
-3.773437500000000000e+01,-1.033593750000000000e+02,2.628517086456136909e-01
-3.609375000000000000e+01,-1.033593750000000000e+02,2.576153718815321070e-01
-3.445312500000000000e+01,-1.033593750000000000e+02,2.522208455031794139e-01
-3.281250000000000000e+01,-1.033593750000000000e+02,2.467011282791255200e-01
-3.117187500000000000e+01,-1.033593750000000000e+02,2.410915926263247910e-01
-2.953125000000000000e+01,-1.033593750000000000e+02,2.354296788337807977e-01
-2.789062500000000000e+01,-1.033593750000000000e+02,2.297545518690330968e-01
-2.625000000000000000e+01,-1.033593750000000000e+02,2.241067250344714601e-01
-2.460937500000000000e+01,-1.033593750000000000e+02,2.185276554800252846e-01
-2.296875000000000000e+01,-1.033593750000000000e+02,2.130593172040257111e-01
-2.132812500000000000e+01,-1.033593750000000000e+02,2.077437576653953233e-01
-1.968750000000000000e+01,-1.033593750000000000e+02,2.026226444742464661e-01
-1.804687500000000000e+01,-1.033593750000000000e+02,1.977368088173680760e-01
-1.640625000000000000e+01,-1.033593750000000000e+02,1.931257923098881335e-01
-1.476562500000000000e+01,-1.033593750000000000e+02,1.888274038513213515e-01
-1.312500000000000000e+01,-1.033593750000000000e+02,1.848772928161279416e-01
-1.148437500000000000e+01,-1.033593750000000000e+02,1.813085445437880583e-01
-9.843750000000000000e+00,-1.033593750000000000e+02,1.781513036327728450e-01
-8.203125000000000000e+00,-1.033593750000000000e+02,1.754324300101596790e-01
-6.562500000000000000e+00,-1.033593750000000000e+02,1.731751921674240524e-01
-4.921875000000000000e+00,-1.033593750000000000e+02,1.713990013449826488e-01
-3.281250000000000000e+00,-1.033593750000000000e+02,1.701191898317483131e-01
-1.640625000000000000e+00,-1.033593750000000000e+02,1.693468359354260433e-01
0.000000000000000000e+00,-1.033593750000000000e+02,1.690892190381730886e-01
1.640625000000000000e+00,-1.033593750000000000e+02,1.693468359354260433e-01
3.281250000000000000e+00,-1.033593750000000000e+02,1.701191898317483131e-01
4.921875000000000000e+00,-1.033593750000000000e+02,1.713990013449826488e-01
6.562500000000000000e+00,-1.033593750000000000e+02,1.731751921674240524e-01
8.203125000000000000e+00,-1.033593750000000000e+02,1.754324300101596790e-01
9.843750000000000000e+00,-1.033593750000000000e+02,1.781513036327728450e-01
1.148437500000000000e+01,-1.033593750000000000e+02,1.813085445437880583e-01
1.312500000000000000e+01,-1.033593750000000000e+02,1.848772928161279416e-01
1.476562500000000000e+01,-1.033593750000000000e+02,1.888274038513213515e-01
1.640625000000000000e+01,-1.033593750000000000e+02,1.931257923098881335e-01
1.804687500000000000e+01,-1.033593750000000000e+02,1.977368088173680760e-01
1.968750000000000000e+01,-1.033593750000000000e+02,2.026226444742464661e-01
2.132812500000000000e+01,-1.033593750000000000e+02,2.077437576653953233e-01
2.296875000000000000e+01,-1.033593750000000000e+02,2.130593172040257111e-01
2.460937500000000000e+01,-1.033593750000000000e+02,2.185276554800252846e-01
2.625000000000000000e+01,-1.033593750000000000e+02,2.241067250344714601e-01
2.789062500000000000e+01,-1.033593750000000000e+02,2.297545518690330968e-01
2.953125000000000000e+01,-1.033593750000000000e+02,2.354296788337807977e-01
3.117187500000000000e+01,-1.033593750000000000e+02,2.410915926263247910e-01
3.281250000000000000e+01,-1.033593750000000000e+02,2.467011282791255200e-01
3.445312500000000000e+01,-1.033593750000000000e+02,2.522208455031794139e-01
3.609375000000000000e+01,-1.033593750000000000e+02,2.576153718815321070e-01
3.773437500000000000e+01,-1.033593750000000000e+02,2.628517086456136909e-01
3.937500000000000000e+01,-1.033593750000000000e+02,2.678994955971887304e-01
4.101562500000000000e+01,-1.033593750000000000e+02,2.727312326311765456e-01
4.265625000000000000e+01,-1.033593750000000000e+02,2.773224562403979743e-01
4.429687500000000000e+01,-1.033593750000000000e+02,2.816518703129415324e-01
4.593750000000000000e+01,-1.033593750000000000e+02,2.857014314376635222e-01
4.757812500000000000e+01,-1.033593750000000000e+02,2.894563897875125358e-01
4.921875000000000000e+01,-1.033593750000000000e+02,2.929052874311220966e-01
5.085937500000000000e+01,-1.033593750000000000e+02,2.960399166122210102e-01
5.250000000000000000e+01,-1.033593750000000000e+02,2.988552411200781078e-01
5.414062500000000000e+01,-1.033593750000000000e+02,3.013492843436317847e-01
5.578125000000000000e+01,-1.033593750000000000e+02,3.035229879530603192e-01
5.742187500000000000e+01,-1.033593750000000000e+02,3.053800453856632124e-01
5.906250000000000000e+01,-1.033593750000000000e+02,3.069267144324296370e-01
6.070312500000000000e+01,-1.033593750000000000e+02,3.081716132351371429e-01
6.234375000000000000e+01,-1.033593750000000000e+02,3.091255039216235789e-01
6.398437500000000000e+01,-1.033593750000000000e+02,3.098010679411751789e-01
6.562500000000000000e+01,-1.033593750000000000e+02,3.102126769262159578e-01
6.726562500000000000e+01,-1.033593750000000000e+02,3.103761626146323560e-01
6.890625000000000000e+01,-1.033593750000000000e+02,3.103085890330840035e-01
7.054687500000000000e+01,-1.033593750000000000e+02,3.100280297789127504e-01
7.218750000000000000e+01,-1.033593750000000000e+02,3.095533528592809835e-01
7.382812500000000000e+01,-1.033593750000000000e+02,3.089040151621540442e-01
7.546875000000000000e+01,-1.033593750000000000e+02,3.080998682545912914e-01
7.710937500000000000e+01,-1.033593750000000000e+02,3.071609768377182581e-01
7.875000000000000000e+01,-1.033593750000000000e+02,3.061074508415406736e-01
8.039062500000000000e+01,-1.033593750000000000e+02,3.049592918215533466e-01
8.203125000000000000e+01,-1.033593750000000000e+02,3.037362540266457800e-01
8.367187500000000000e+01,-1.033593750000000000e+02,3.024577202465387193e-01
8.531250000000000000e+01,-1.033593750000000000e+02,3.011425923180717779e-01
8.695312500000000000e+01,-1.033593750000000000e+02,2.998091959733773515e-01
8.859375000000000000e+01,-1.033593750000000000e+02,2.984751995485985243e-01
9.023437500000000000e+01,-1.033593750000000000e+02,2.971575459380479400e-01
9.187500000000000000e+01,-1.033593750000000000e+02,2.958723970737013320e-01
9.351562500000000000e+01,-1.033593750000000000e+02,2.946350901313908865e-01
9.515625000000000000e+01,-1.033593750000000000e+02,2.934601046105619893e-01
9.679687500000000000e+01,-1.033593750000000000e+02,2.923610394013107516e-01
9.843750000000000000e+01,-1.033593750000000000e+02,2.913505989379706618e-01
1.000781250000000000e+02,-1.033593750000000000e+02,2.904405875401123716e-01
1.017187500000000000e+02,-1.033593750000000000e+02,2.896419110569068422e-01
1.033593750000000000e+02,-1.033593750000000000e+02,2.889645849570135483e-01
1.050000000000000000e+02,-1.033593750000000000e+02,2.884177480411868055e-01
1.066406250000000000e+02,-1.033593750000000000e+02,2.880096809967210292e-01
1.082812500000000000e+02,-1.033593750000000000e+02,2.877478290597706434e-01
1.099218750000000000e+02,-1.033593750000000000e+02,2.876388281019332527e-01
1.115625000000000000e+02,-1.033593750000000000e+02,2.876885335098664509e-01
1.132031250000000000e+02,-1.033593750000000000e+02,2.879020512799414511e-01
1.148437500000000000e+02,-1.033593750000000000e+02,2.882837708030007717e-01
1.164843750000000000e+02,-1.033593750000000000e+02,2.888373988664099667e-01
1.181250000000000000e+02,-1.033593750000000000e+02,2.895659944510618478e-01
1.197656250000000000e+02,-1.033593750000000000e+02,2.904720039493509098e-01
1.214062500000000000e+02,-1.033593750000000000e+02,2.915572964759606256e-01
1.230468750000000000e+02,-1.033593750000000000e+02,2.928231989863489537e-01
1.246875000000000000e+02,-1.033593750000000000e+02,2.942705309579071726e-01
1.263281250000000000e+02,-1.033593750000000000e+02,2.958996384257791545e-01
1.279687500000000000e+02,-1.033593750000000000e+02,2.977104271992939144e-01
1.296093750000000000e+02,-1.033593750000000000e+02,2.997023951158463984e-01
1.312500000000000000e+02,-1.033593750000000000e+02,3.018746632169971855e-01
-1.312500000000000000e+02,-1.017187500000000000e+02,3.036395507975645502e-01
-1.296093750000000000e+02,-1.017187500000000000e+02,3.018508867371472171e-01
-1.279687500000000000e+02,-1.017187500000000000e+02,3.002516502936390386e-01
-1.263281250000000000e+02,-1.017187500000000000e+02,2.988427334647508204e-01
-1.246875000000000000e+02,-1.017187500000000000e+02,2.976246262909459928e-01
-1.230468750000000000e+02,-1.017187500000000000e+02,2.965973826228667787e-01
-1.214062500000000000e+02,-1.017187500000000000e+02,2.957605845915334819e-01
-1.197656250000000000e+02,-1.017187500000000000e+02,2.951133058946844301e-01
-1.181250000000000000e+02,-1.017187500000000000e+02,2.946540740430935723e-01
-1.164843750000000000e+02,-1.017187500000000000e+02,2.943808317446753864e-01
-1.148437500000000000e+02,-1.017187500000000000e+02,2.942908976417275002e-01
-1.132031250000000000e+02,-1.017187500000000000e+02,2.943809266579304196e-01
-1.115625000000000000e+02,-1.017187500000000000e+02,2.946468702566500952e-01
-1.099218750000000000e+02,-1.017187500000000000e+02,2.950839369607243801e-01
-1.082812500000000000e+02,-1.017187500000000000e+02,2.956865535360252428e-01
-1.066406250000000000e+02,-1.017187500000000000e+02,2.964483272965108274e-01
-1.050000000000000000e+02,-1.017187500000000000e+02,2.973620100467955774e-01
-1.033593750000000000e+02,-1.017187500000000000e+02,2.984194642389988439e-01
-1.017187500000000000e+02,-1.017187500000000000e+02,2.996116319830615105e-01
-1.000781250000000000e+02,-1.017187500000000000e+02,3.009285076130287506e-01
-9.843750000000000000e+01,-1.017187500000000000e+02,3.023591145748845688e-01
-9.679687500000000000e+01,-1.017187500000000000e+02,3.038914874630764817e-01
-9.515625000000000000e+01,-1.017187500000000000e+02,3.055126600913811719e-01
-9.351562500000000000e+01,-1.017187500000000000e+02,3.072086605373892110e-01
-9.187500000000000000e+01,-1.017187500000000000e+02,3.089645141465669487e-01
-9.023437500000000000e+01,-1.017187500000000000e+02,3.107642555192769995e-01
-8.859375000000000000e+01,-1.017187500000000000e+02,3.125909505296409208e-01
-8.695312500000000000e+01,-1.017187500000000000e+02,3.144267294359456844e-01
-8.531250000000000000e+01,-1.017187500000000000e+02,3.162528321353080818e-01
-8.367187500000000000e+01,-1.017187500000000000e+02,3.180496665873854822e-01
-8.203125000000000000e+01,-1.017187500000000000e+02,3.197968813796688292e-01
-8.039062500000000000e+01,-1.017187500000000000e+02,3.214734533271488837e-01
-7.875000000000000000e+01,-1.017187500000000000e+02,3.230577908885441385e-01
-7.710937500000000000e+01,-1.017187500000000000e+02,3.245278540370654663e-01
-7.546875000000000000e+01,-1.017187500000000000e+02,3.258612910431181731e-01
-7.382812500000000000e+01,-1.017187500000000000e+02,3.270355924075944443e-01
-7.218750000000000000e+01,-1.017187500000000000e+02,3.280282619261265520e-01
-7.054687500000000000e+01,-1.017187500000000000e+02,3.288170045667287433e-01
-6.890625000000000000e+01,-1.017187500000000000e+02,3.293799305065262528e-01
-6.726562500000000000e+01,-1.017187500000000000e+02,3.296957743001406871e-01
-6.562500000000000000e+01,-1.017187500000000000e+02,3.297441277467454412e-01
-6.398437500000000000e+01,-1.017187500000000000e+02,3.295056845905326992e-01
-6.234375000000000000e+01,-1.017187500000000000e+02,3.289624947380458408e-01
-6.070312500000000000e+01,-1.017187500000000000e+02,3.280982252151139478e-01
-5.906250000000000000e+01,-1.017187500000000000e+02,3.268984246276257499e-01
-5.742187500000000000e+01,-1.017187500000000000e+02,3.253507874475554118e-01
-5.578125000000000000e+01,-1.017187500000000000e+02,3.234454140336383010e-01
-5.414062500000000000e+01,-1.017187500000000000e+02,3.211750619313347155e-01
-5.250000000000000000e+01,-1.017187500000000000e+02,3.185353836964845975e-01
-5.085937500000000000e+01,-1.017187500000000000e+02,3.155251462688717368e-01
-4.921875000000000000e+01,-1.017187500000000000e+02,3.121464268027816513e-01
-4.757812500000000000e+01,-1.017187500000000000e+02,3.084047798572331911e-01
-4.593750000000000000e+01,-1.017187500000000000e+02,3.043093709723057594e-01
-4.429687500000000000e+01,-1.017187500000000000e+02,2.998730719201355699e-01
-4.265625000000000000e+01,-1.017187500000000000e+02,2.951125133258166167e-01
-4.101562500000000000e+01,-1.017187500000000000e+02,2.900480909057434609e-01
-3.937500000000000000e+01,-1.017187500000000000e+02,2.847039222645246781e-01
-3.773437500000000000e+01,-1.017187500000000000e+02,2.791077520157299041e-01
-3.609375000000000000e+01,-1.017187500000000000e+02,2.732908039297724523e-01
-3.445312500000000000e+01,-1.017187500000000000e+02,2.672875798410792592e-01
-3.281250000000000000e+01,-1.017187500000000000e+02,2.611356061380536442e-01
-3.117187500000000000e+01,-1.017187500000000000e+02,2.548751297801064020e-01
-2.953125000000000000e+01,-1.017187500000000000e+02,2.485487669000516486e-01
-2.789062500000000000e+01,-1.017187500000000000e+02,2.422011081196908111e-01
-2.625000000000000000e+01,-1.017187500000000000e+02,2.358782856940629391e-01
-2.460937500000000000e+01,-1.017187500000000000e+02,2.296275084707637415e-01
-2.296875000000000000e+01,-1.017187500000000000e+02,2.234965713744725968e-01
-2.132812500000000000e+01,-1.017187500000000000e+02,2.175333466793654136e-01
-1.968750000000000000e+01,-1.017187500000000000e+02,2.117852646972245290e-01
-1.804687500000000000e+01,-1.017187500000000000e+02,2.062987916795765708e-01
-1.640625000000000000e+01,-1.017187500000000000e+02,2.011189127102750163e-01
-1.476562500000000000e+01,-1.017187500000000000e+02,1.962886271618867196e-01
-1.312500000000000000e+01,-1.017187500000000000e+02,1.918484639246380852e-01
-1.148437500000000000e+01,-1.017187500000000000e+02,1.878360231167626182e-01
-9.843750000000000000e+00,-1.017187500000000000e+02,1.842855503806614947e-01
-8.203125000000000000e+00,-1.017187500000000000e+02,1.812275491932976990e-01
-6.562500000000000000e+00,-1.017187500000000000e+02,1.786884359040331327e-01
-4.921875000000000000e+00,-1.017187500000000000e+02,1.766902414880598127e-01
-3.281250000000000000e+00,-1.017187500000000000e+02,1.752503632927313315e-01
-1.640625000000000000e+00,-1.017187500000000000e+02,1.743813693746119053e-01
0.000000000000000000e+00,-1.017187500000000000e+02,1.740914473082213199e-01
1.640625000000000000e+00,-1.017187500000000000e+02,1.743813693746119053e-01
3.281250000000000000e+00,-1.017187500000000000e+02,1.752503632927313315e-01
4.921875000000000000e+00,-1.017187500000000000e+02,1.766902414880598127e-01
6.562500000000000000e+00,-1.017187500000000000e+02,1.786884359040331327e-01
8.203125000000000000e+00,-1.017187500000000000e+02,1.812275491932976990e-01
9.843750000000000000e+00,-1.017187500000000000e+02,1.842855503806614947e-01
1.148437500000000000e+01,-1.017187500000000000e+02,1.878360231167626182e-01
1.312500000000000000e+01,-1.017187500000000000e+02,1.918484639246380852e-01
1.476562500000000000e+01,-1.017187500000000000e+02,1.962886271618867196e-01
1.640625000000000000e+01,-1.017187500000000000e+02,2.011189127102750163e-01
1.804687500000000000e+01,-1.017187500000000000e+02,2.062987916795765708e-01
1.968750000000000000e+01,-1.017187500000000000e+02,2.117852646972245290e-01
2.132812500000000000e+01,-1.017187500000000000e+02,2.175333466793654136e-01
2.296875000000000000e+01,-1.017187500000000000e+02,2.234965713744725968e-01
2.460937500000000000e+01,-1.017187500000000000e+02,2.296275084707637415e-01
2.625000000000000000e+01,-1.017187500000000000e+02,2.358782856940629391e-01
2.789062500000000000e+01,-1.017187500000000000e+02,2.422011081196908111e-01
2.953125000000000000e+01,-1.017187500000000000e+02,2.485487669000516486e-01
3.117187500000000000e+01,-1.017187500000000000e+02,2.548751297801064020e-01
3.281250000000000000e+01,-1.017187500000000000e+02,2.611356061380536442e-01
3.445312500000000000e+01,-1.017187500000000000e+02,2.672875798410792592e-01
3.609375000000000000e+01,-1.017187500000000000e+02,2.732908039297724523e-01
3.773437500000000000e+01,-1.017187500000000000e+02,2.791077520157299041e-01
3.937500000000000000e+01,-1.017187500000000000e+02,2.847039222645246781e-01
4.101562500000000000e+01,-1.017187500000000000e+02,2.900480909057434609e-01
4.265625000000000000e+01,-1.017187500000000000e+02,2.951125133258166167e-01
4.429687500000000000e+01,-1.017187500000000000e+02,2.998730719201355699e-01
4.593750000000000000e+01,-1.017187500000000000e+02,3.043093709723057594e-01
4.757812500000000000e+01,-1.017187500000000000e+02,3.084047798572331911e-01
4.921875000000000000e+01,-1.017187500000000000e+02,3.121464268027816513e-01
5.085937500000000000e+01,-1.017187500000000000e+02,3.155251462688717368e-01
5.250000000000000000e+01,-1.017187500000000000e+02,3.185353836964845975e-01
5.414062500000000000e+01,-1.017187500000000000e+02,3.211750619313347155e-01
5.578125000000000000e+01,-1.017187500000000000e+02,3.234454140336383010e-01
5.742187500000000000e+01,-1.017187500000000000e+02,3.253507874475554118e-01
5.906250000000000000e+01,-1.017187500000000000e+02,3.268984246276257499e-01
