yz_axis1_nm,yz_axis2_nm,|H/H0|^2
-8.640625000000000000e+01,-5.140625000000000000e+01,2.590461339439072752e+00
-8.531250000000000000e+01,-5.140625000000000000e+01,2.675330045216346875e+00
-8.421875000000000000e+01,-5.140625000000000000e+01,2.764302353268391244e+00
-8.312500000000000000e+01,-5.140625000000000000e+01,2.857568858449659022e+00
-8.203125000000000000e+01,-5.140625000000000000e+01,2.955327542711874145e+00
-8.093750000000000000e+01,-5.140625000000000000e+01,3.057783820924275364e+00
-7.984375000000000000e+01,-5.140625000000000000e+01,3.165150547597904485e+00
-7.875000000000000000e+01,-5.140625000000000000e+01,3.277647978176037480e+00
-7.765625000000000000e+01,-5.140625000000000000e+01,3.395503677904348816e+00
-7.656250000000000000e+01,-5.140625000000000000e+01,3.518952370613630087e+00
-7.546875000000000000e+01,-5.140625000000000000e+01,3.648235719039927272e+00
-7.437500000000000000e+01,-5.140625000000000000e+01,3.783602027578781168e+00
-7.328125000000000000e+01,-5.140625000000000000e+01,3.925305857631300466e+00
-7.218750000000000000e+01,-5.140625000000000000e+01,4.073607544961378224e+00
-7.109375000000000000e+01,-5.140625000000000000e+01,4.228772607761417390e+00
-7.000000000000000000e+01,-5.140625000000000000e+01,4.305017534858346373e+00
-6.890625000000000000e+01,-5.140625000000000000e+01,4.347950949398557086e+00
-6.781250000000000000e+01,-5.140625000000000000e+01,4.386483148674516386e+00
-6.671875000000000000e+01,-5.140625000000000000e+01,4.420465418005063540e+00
-6.562500000000000000e+01,-5.140625000000000000e+01,4.449762296954343554e+00
-6.453125000000000000e+01,-5.140625000000000000e+01,4.474252257051356096e+00
-6.343750000000000000e+01,-5.140625000000000000e+01,4.493828332045160856e+00
-6.234375000000000000e+01,-5.140625000000000000e+01,4.508398697611662342e+00
-6.125000000000000000e+01,-5.140625000000000000e+01,4.517887197618046358e+00
-6.015625000000000000e+01,-5.140625000000000000e+01,4.522233814255614881e+00
-5.906250000000000000e+01,-5.140625000000000000e+01,4.521395079569760611e+00
-5.796875000000000000e+01,-5.140625000000000000e+01,4.515344426145775358e+00
-5.687500000000000000e+01,-5.140625000000000000e+01,4.504072474951538396e+00
-5.578125000000000000e+01,-5.140625000000000000e+01,4.487587258589961436e+00
-5.468750000000000000e+01,-5.140625000000000000e+01,4.465914378476430358e+00
-5.359375000000000000e+01,-5.140625000000000000e+01,4.439097094725778625e+00
-5.250000000000000000e+01,-5.140625000000000000e+01,4.407196347811137116e+00
-5.140625000000000000e+01,-5.140625000000000000e+01,4.370290711339698930e+00
-5.031250000000000000e+01,-5.140625000000000000e+01,4.328476275578266197e+00
-4.921875000000000000e+01,-5.140625000000000000e+01,4.281866461652590772e+00
-4.812500000000000000e+01,-5.140625000000000000e+01,4.230591766637808782e+00
-4.703125000000000000e+01,-5.140625000000000000e+01,4.174799440051270238e+00
-4.593750000000000000e+01,-5.140625000000000000e+01,4.114653092552650548e+00
-4.484375000000000000e+01,-5.140625000000000000e+01,4.050332237948039982e+00
-4.375000000000000000e+01,-5.140625000000000000e+01,3.982031769883158656e+00
-4.265625000000000000e+01,-5.140625000000000000e+01,3.909961374895195352e+00
-4.156250000000000000e+01,-5.140625000000000000e+01,3.834344883770923307e+00
-4.046875000000000000e+01,-5.140625000000000000e+01,3.755419563430502539e+00
-3.937500000000000000e+01,-5.140625000000000000e+01,3.673435351819123618e+00
-3.828125000000000000e+01,-5.140625000000000000e+01,3.588654038542629987e+00
-3.718750000000000000e+01,-5.140625000000000000e+01,3.501348394226257099e+00
-3.609375000000000000e+01,-5.140625000000000000e+01,3.411801251806586777e+00
-3.500000000000000000e+01,-5.140625000000000000e+01,3.320304543185755630e+00
-3.390625000000000000e+01,-5.140625000000000000e+01,3.227158294880984268e+00
-3.281250000000000000e+01,-5.140625000000000000e+01,3.132669586492394576e+00
-3.171875000000000000e+01,-5.140625000000000000e+01,3.037151475986369586e+00
-3.062500000000000000e+01,-5.140625000000000000e+01,2.940921895948082287e+00
-2.953125000000000000e+01,-5.140625000000000000e+01,2.844302525098337142e+00
-2.843750000000000000e+01,-5.140625000000000000e+01,2.747617639490458341e+00
-2.734375000000000000e+01,-5.140625000000000000e+01,2.651192947907108799e+00
-2.625000000000000000e+01,-5.140625000000000000e+01,2.555354416061477618e+00
-2.515625000000000000e+01,-5.140625000000000000e+01,2.460427084270800258e+00
-2.406250000000000000e+01,-5.140625000000000000e+01,2.366733883316459508e+00
-2.296875000000000000e+01,-5.140625000000000000e+01,2.274594453228083513e+00
-2.187500000000000000e+01,-5.140625000000000000e+01,2.184323969734433213e+00
-2.078125000000000000e+01,-5.140625000000000000e+01,2.096231983107095243e+00
-1.968750000000000000e+01,-5.140625000000000000e+01,2.010621274086409116e+00
-1.859375000000000000e+01,-5.140625000000000000e+01,1.927786731522660002e+00
-1.750000000000000000e+01,-5.140625000000000000e+01,1.848014256288356361e+00
-1.640625000000000000e+01,-5.140625000000000000e+01,1.771579695920531439e+00
-1.531250000000000000e+01,-5.140625000000000000e+01,1.698747814336425410e+00
-1.421875000000000000e+01,-5.140625000000000000e+01,1.629771300830392677e+00
-1.312500000000000000e+01,-5.140625000000000000e+01,1.564889822406645425e+00
-1.203125000000000000e+01,-5.140625000000000000e+01,1.504329123331573870e+00
-1.093750000000000000e+01,-5.140625000000000000e+01,1.448300175600826245e+00
-9.843750000000000000e+00,-5.140625000000000000e+01,1.396998383812428690e+00
-8.750000000000000000e+00,-5.140625000000000000e+01,1.350602847717312649e+00
-7.656250000000000000e+00,-5.140625000000000000e+01,1.309275685485073115e+00
-6.562500000000000000e+00,-5.140625000000000000e+01,1.273161420474590022e+00
-5.468750000000000000e+00,-5.140625000000000000e+01,1.242386434040838372e+00
-4.375000000000000000e+00,-5.140625000000000000e+01,1.217058486636630965e+00
-3.281250000000000000e+00,-5.140625000000000000e+01,1.197266309189854550e+00
-2.187500000000000000e+00,-5.140625000000000000e+01,1.183079266444265754e+00
-1.093750000000000000e+00,-5.140625000000000000e+01,1.174547093657503538e+00
0.000000000000000000e+00,-5.140625000000000000e+01,1.171700158885215393e+00
1.093750000000000000e+00,-5.140625000000000000e+01,1.174547093657503538e+00
2.187500000000000000e+00,-5.140625000000000000e+01,1.183079266444265754e+00
3.281250000000000000e+00,-5.140625000000000000e+01,1.197266309189854550e+00
4.375000000000000000e+00,-5.140625000000000000e+01,1.217058486636630965e+00
5.468750000000000000e+00,-5.140625000000000000e+01,1.242386434040838372e+00
6.562500000000000000e+00,-5.140625000000000000e+01,1.273161420474590022e+00
7.656250000000000000e+00,-5.140625000000000000e+01,1.309275685485073115e+00
8.750000000000000000e+00,-5.140625000000000000e+01,1.350602847717312649e+00
9.843750000000000000e+00,-5.140625000000000000e+01,1.396998383812428690e+00
1.093750000000000000e+01,-5.140625000000000000e+01,1.448300175600826245e+00
1.203125000000000000e+01,-5.140625000000000000e+01,1.504329123331573870e+00
1.312500000000000000e+01,-5.140625000000000000e+01,1.564889822406645425e+00
1.421875000000000000e+01,-5.140625000000000000e+01,1.629771300830392677e+00
1.531250000000000000e+01,-5.140625000000000000e+01,1.698747814336425410e+00
1.640625000000000000e+01,-5.140625000000000000e+01,1.771579695920531439e+00
1.750000000000000000e+01,-5.140625000000000000e+01,1.848014256288356361e+00
1.859375000000000000e+01,-5.140625000000000000e+01,1.927786731522660002e+00
1.968750000000000000e+01,-5.140625000000000000e+01,2.010621274086409116e+00
2.078125000000000000e+01,-5.140625000000000000e+01,2.096231983107095243e+00
2.187500000000000000e+01,-5.140625000000000000e+01,2.184323969734433213e+00
2.296875000000000000e+01,-5.140625000000000000e+01,2.274594453228083513e+00
2.406250000000000000e+01,-5.140625000000000000e+01,2.366733883316459508e+00
2.515625000000000000e+01,-5.140625000000000000e+01,2.460427084270800258e+00
2.625000000000000000e+01,-5.140625000000000000e+01,2.555354416061477618e+00
2.734375000000000000e+01,-5.140625000000000000e+01,2.651192947907108799e+00
2.843750000000000000e+01,-5.140625000000000000e+01,2.747617639490458341e+00
2.953125000000000000e+01,-5.140625000000000000e+01,2.844302525098337142e+00
3.062500000000000000e+01,-5.140625000000000000e+01,2.940921895948082287e+00
3.171875000000000000e+01,-5.140625000000000000e+01,3.037151475986369586e+00
3.281250000000000000e+01,-5.140625000000000000e+01,3.132669586492394576e+00
3.390625000000000000e+01,-5.140625000000000000e+01,3.227158294880984268e+00
3.500000000000000000e+01,-5.140625000000000000e+01,3.320304543185755630e+00
3.609375000000000000e+01,-5.140625000000000000e+01,3.411801251806586777e+00
3.718750000000000000e+01,-5.140625000000000000e+01,3.501348394226257099e+00
3.828125000000000000e+01,-5.140625000000000000e+01,3.588654038542629987e+00
3.937500000000000000e+01,-5.140625000000000000e+01,3.673435351819123618e+00
4.046875000000000000e+01,-5.140625000000000000e+01,3.755419563430502539e+00
4.156250000000000000e+01,-5.140625000000000000e+01,3.834344883770923307e+00
4.265625000000000000e+01,-5.140625000000000000e+01,3.909961374895195352e+00
4.375000000000000000e+01,-5.140625000000000000e+01,3.982031769883158656e+00
4.484375000000000000e+01,-5.140625000000000000e+01,4.050332237948039982e+00
4.593750000000000000e+01,-5.140625000000000000e+01,4.114653092552650548e+00
4.703125000000000000e+01,-5.140625000000000000e+01,4.174799440051270238e+00
4.812500000000000000e+01,-5.140625000000000000e+01,4.230591766637808782e+00
4.921875000000000000e+01,-5.140625000000000000e+01,4.281866461652590772e+00
5.031250000000000000e+01,-5.140625000000000000e+01,4.328476275578266197e+00
5.140625000000000000e+01,-5.140625000000000000e+01,4.370290711339698930e+00
5.250000000000000000e+01,-5.140625000000000000e+01,4.407196347811137116e+00
5.359375000000000000e+01,-5.140625000000000000e+01,4.439097094725778625e+00
5.468750000000000000e+01,-5.140625000000000000e+01,4.465914378476430358e+00
5.578125000000000000e+01,-5.140625000000000000e+01,4.487587258589961436e+00
5.687500000000000000e+01,-5.140625000000000000e+01,4.504072474951538396e+00
5.796875000000000000e+01,-5.140625000000000000e+01,4.515344426145775358e+00
5.906250000000000000e+01,-5.140625000000000000e+01,4.521395079569760611e+00
6.015625000000000000e+01,-5.140625000000000000e+01,4.522233814255614881e+00
6.125000000000000000e+01,-5.140625000000000000e+01,4.517887197618046358e+00
6.234375000000000000e+01,-5.140625000000000000e+01,4.508398697611662342e+00
6.343750000000000000e+01,-5.140625000000000000e+01,4.493828332045160856e+00
6.453125000000000000e+01,-5.140625000000000000e+01,4.474252257051356096e+00
6.562500000000000000e+01,-5.140625000000000000e+01,4.449762296954343554e+00
6.671875000000000000e+01,-5.140625000000000000e+01,4.420465418005063540e+00
6.781250000000000000e+01,-5.140625000000000000e+01,4.386483148674516386e+00
6.890625000000000000e+01,-5.140625000000000000e+01,4.347950949398557086e+00
7.000000000000000000e+01,-5.140625000000000000e+01,4.305017534858346373e+00
7.109375000000000000e+01,-5.140625000000000000e+01,4.228772607761417390e+00
7.218750000000000000e+01,-5.140625000000000000e+01,4.073607544961378224e+00
7.328125000000000000e+01,-5.140625000000000000e+01,3.925305857631300466e+00
7.437500000000000000e+01,-5.140625000000000000e+01,3.783602027578781168e+00
7.546875000000000000e+01,-5.140625000000000000e+01,3.648235719039927272e+00
7.656250000000000000e+01,-5.140625000000000000e+01,3.518952370613630087e+00
7.765625000000000000e+01,-5.140625000000000000e+01,3.395503677904348816e+00
7.875000000000000000e+01,-5.140625000000000000e+01,3.277647978176037480e+00
7.984375000000000000e+01,-5.140625000000000000e+01,3.165150547597904485e+00
8.093750000000000000e+01,-5.140625000000000000e+01,3.057783820924275364e+00
8.203125000000000000e+01,-5.140625000000000000e+01,2.955327542711874145e+00
8.312500000000000000e+01,-5.140625000000000000e+01,2.857568858449659022e+00
8.421875000000000000e+01,-5.140625000000000000e+01,2.764302353268391244e+00
8.531250000000000000e+01,-5.140625000000000000e+01,2.675330045216346875e+00
8.640625000000000000e+01,-5.140625000000000000e+01,2.590461339439072752e+00
8.750000000000000000e+01,-5.140625000000000000e+01,2.509512948988147141e+00
8.859375000000000000e+01,-5.140625000000000000e+01,2.432308787408988149e+00
8.968750000000000000e+01,-5.140625000000000000e+01,2.358679837721497918e+00
9.078125000000000000e+01,-5.140625000000000000e+01,2.288464001910371248e+00
9.187500000000000000e+01,-5.140625000000000000e+01,2.221505934583389408e+00
9.296875000000000000e+01,-5.140625000000000000e+01,2.157656864035174760e+00
9.406250000000000000e+01,-5.140625000000000000e+01,2.096774403569230838e+00
9.515625000000000000e+01,-5.140625000000000000e+01,2.038722355580927292e+00
9.625000000000000000e+01,-5.140625000000000000e+01,1.983370510586596414e+00
9.734375000000000000e+01,-5.140625000000000000e+01,1.930594443097029433e+00
9.843750000000000000e+01,-5.140625000000000000e+01,1.880275305975373623e+00
9.953125000000000000e+01,-5.140625000000000000e+01,1.832299624687717898e+00
1.006250000000000000e+02,-5.140625000000000000e+01,1.786559092647374225e+00
1.017187500000000000e+02,-5.140625000000000000e+01,1.742950368669158312e+00
1.028125000000000000e+02,-5.140625000000000000e+01,1.701374877385806172e+00
1.039062500000000000e+02,-5.140625000000000000e+01,1.661738613333347159e+00
1.050000000000000000e+02,-5.140625000000000000e+01,1.623951949283975349e+00
1.060937500000000000e+02,-5.140625000000000000e+01,1.587929449292118544e+00
1.071875000000000000e+02,-5.140625000000000000e+01,1.553589686820580518e+00
1.082812500000000000e+02,-5.140625000000000000e+01,1.520855068227319640e+00
1.093750000000000000e+02,-5.140625000000000000e+01,1.489651661818355066e+00
1.104687500000000000e+02,-5.140625000000000000e+01,1.459909032607412449e+00
1.115625000000000000e+02,-5.140625000000000000e+01,1.431560082866923045e+00
1.126562500000000000e+02,-5.140625000000000000e+01,1.404540898507098401e+00
1.137500000000000000e+02,-5.140625000000000000e+01,1.378790601278987005e+00
1.148437500000000000e+02,-5.140625000000000000e+01,1.354251206762874471e+00
1.159375000000000000e+02,-5.140625000000000000e+01,1.330867488074500171e+00
1.170312500000000000e+02,-5.140625000000000000e+01,1.308586845197462045e+00
1.181250000000000000e+02,-5.140625000000000000e+01,1.287359179830449118e+00
1.192187500000000000e+02,-5.140625000000000000e+01,1.267136775621967359e+00
1.203125000000000000e+02,-5.140625000000000000e+01,1.247874183652526892e+00
1.214062500000000000e+02,-5.140625000000000000e+01,1.229528113014381363e+00
1.225000000000000000e+02,-5.140625000000000000e+01,1.212057326331611895e+00
1.235937500000000000e+02,-5.140625000000000000e+01,1.195422540058055816e+00
1.246875000000000000e+02,-5.140625000000000000e+01,1.179586329387221522e+00
1.257812500000000000e+02,-5.140625000000000000e+01,1.164513037606504264e+00
1.268750000000000000e+02,-5.140625000000000000e+01,1.150168689727524285e+00
1.279687500000000000e+02,-5.140625000000000000e+01,1.136520910225041758e+00
1.290625000000000000e+02,-5.140625000000000000e+01,1.123538844718501961e+00
1.301562500000000000e+02,-5.140625000000000000e+01,1.111193085432613081e+00
1.312500000000000000e+02,-5.140625000000000000e+01,1.099455600276396439e+00
-1.312500000000000000e+02,-5.031250000000000000e+01,1.089945946122425235e+00
-1.301562500000000000e+02,-5.031250000000000000e+01,1.101739718432957371e+00
-1.290625000000000000e+02,-5.031250000000000000e+01,1.114152792406717163e+00
-1.279687500000000000e+02,-5.031250000000000000e+01,1.127214059026883985e+00
-1.268750000000000000e+02,-5.031250000000000000e+01,1.140953849239258799e+00
-1.257812500000000000e+02,-5.031250000000000000e+01,1.155404009734429138e+00
-1.246875000000000000e+02,-5.031250000000000000e+01,1.170597982719609131e+00
-1.235937500000000000e+02,-5.031250000000000000e+01,1.186570889868787670e+00
-1.225000000000000000e+02,-5.031250000000000000e+01,1.203359620644810724e+00
-1.214062500000000000e+02,-5.031250000000000000e+01,1.221002925191498889e+00
-1.203125000000000000e+02,-5.031250000000000000e+01,1.239541511997713563e+00
-1.192187500000000000e+02,-5.031250000000000000e+01,1.259018150538288472e+00
-1.181250000000000000e+02,-5.031250000000000000e+01,1.279477779098679324e+00
-1.170312500000000000e+02,-5.031250000000000000e+01,1.300967617990964165e+00
-1.159375000000000000e+02,-5.031250000000000000e+01,1.323537288368127784e+00
-1.148437500000000000e+02,-5.031250000000000000e+01,1.347238936841084866e+00
-1.137500000000000000e+02,-5.031250000000000000e+01,1.372127366098464307e+00
-1.126562500000000000e+02,-5.031250000000000000e+01,1.398260171722257139e+00
-1.115625000000000000e+02,-5.031250000000000000e+01,1.425697885382775532e+00
-1.104687500000000000e+02,-5.031250000000000000e+01,1.454504124583433367e+00
-1.093750000000000000e+02,-5.031250000000000000e+01,1.484745749109188662e+00
-1.082812500000000000e+02,-5.031250000000000000e+01,1.516493024311458271e+00
-1.071875000000000000e+02,-5.031250000000000000e+01,1.549819791336359387e+00
-1.060937500000000000e+02,-5.031250000000000000e+01,1.584803644371417075e+00
-1.050000000000000000e+02,-5.031250000000000000e+01,1.621526114947743347e+00
-1.039062500000000000e+02,-5.031250000000000000e+01,1.660072863289133283e+00
-1.028125000000000000e+02,-5.031250000000000000e+01,1.700533876645564435e+00
-1.017187500000000000e+02,-5.031250000000000000e+01,1.743003674485178678e+00
-1.006250000000000000e+02,-5.031250000000000000e+01,1.787581520344723618e+00
-9.953125000000000000e+01,-5.031250000000000000e+01,1.834371640052280927e+00
-9.843750000000000000e+01,-5.031250000000000000e+01,1.883483445936447342e+00
-9.734375000000000000e+01,-5.031250000000000000e+01,1.935031766521421392e+00
-9.625000000000000000e+01,-5.031250000000000000e+01,1.989137081075842417e+00
-9.515625000000000000e+01,-5.031250000000000000e+01,2.045925758232908453e+00
-9.406250000000000000e+01,-5.031250000000000000e+01,2.105530297728271716e+00
-9.296875000000000000e+01,-5.031250000000000000e+01,2.168089574108116313e+00
-9.187500000000000000e+01,-5.031250000000000000e+01,2.233749081040629303e+00
-9.078125000000000000e+01,-5.031250000000000000e+01,2.302661174617092854e+00
-8.968750000000000000e+01,-5.031250000000000000e+01,2.374985313751561300e+00
-8.859375000000000000e+01,-5.031250000000000000e+01,2.450888295478090839e+00
-8.750000000000000000e+01,-5.031250000000000000e+01,2.530544482598705347e+00
-8.640625000000000000e+01,-5.031250000000000000e+01,2.614136020751362199e+00
-8.531250000000000000e+01,-5.031250000000000000e+01,2.701853041542259248e+00
-8.421875000000000000e+01,-5.031250000000000000e+01,2.793893847918437423e+00
-8.312500000000000000e+01,-5.031250000000000000e+01,2.890465077442473607e+00
-8.203125000000000000e+01,-5.031250000000000000e+01,2.991781838569085750e+00
-8.093750000000000000e+01,-5.031250000000000000e+01,3.098067814412329479e+00
-7.984375000000000000e+01,-5.031250000000000000e+01,3.209555327830562632e+00
-7.875000000000000000e+01,-5.031250000000000000e+01,3.326485360944974268e+00
-7.765625000000000000e+01,-5.031250000000000000e+01,3.449107521446650448e+00
-7.656250000000000000e+01,-5.031250000000000000e+01,3.577679947239805980e+00
-7.546875000000000000e+01,-5.031250000000000000e+01,3.712469140118817901e+00
-7.437500000000000000e+01,-5.031250000000000000e+01,3.853749718290187420e+00
-7.328125000000000000e+01,-5.031250000000000000e+01,4.001804076636246599e+00
-7.218750000000000000e+01,-5.031250000000000000e+01,4.156921942686783389e+00
-7.109375000000000000e+01,-5.031250000000000000e+01,4.267948867657607614e+00
-7.000000000000000000e+01,-5.031250000000000000e+01,4.315746961458724940e+00
-6.890625000000000000e+01,-5.031250000000000000e+01,4.359310522694491041e+00
-6.781250000000000000e+01,-5.031250000000000000e+01,4.398477668831214160e+00
-6.671875000000000000e+01,-5.031250000000000000e+01,4.433099042647484112e+00
-6.562500000000000000e+01,-5.031250000000000000e+01,4.463038535625118541e+00
-6.453125000000000000e+01,-5.031250000000000000e+01,4.488173967125939079e+00
-6.343750000000000000e+01,-5.031250000000000000e+01,4.508397716089682206e+00
-6.234375000000000000e+01,-5.031250000000000000e+01,4.523617302163484233e+00
-6.125000000000000000e+01,-5.031250000000000000e+01,4.533755913364344359e+00
-6.015625000000000000e+01,-5.031250000000000000e+01,4.538752877580163769e+00
-5.906250000000000000e+01,-5.031250000000000000e+01,4.538564075433507483e+00
-5.796875000000000000e+01,-5.031250000000000000e+01,4.533162292262309379e+00
-5.687500000000000000e+01,-5.031250000000000000e+01,4.522537507214397401e+00
-5.578125000000000000e+01,-5.031250000000000000e+01,4.506697117704631772e+00
-5.468750000000000000e+01,-5.031250000000000000e+01,4.485666097746181968e+00
-5.359375000000000000e+01,-5.031250000000000000e+01,4.459487088937200916e+00
-5.250000000000000000e+01,-5.031250000000000000e+01,4.428220423161908670e+00
-5.140625000000000000e+01,-5.031250000000000000e+01,4.391944076348334391e+00
-5.031250000000000000e+01,-5.031250000000000000e+01,4.350753552913318778e+00
-4.921875000000000000e+01,-5.031250000000000000e+01,4.304761700816209569e+00
-4.812500000000000000e+01,-5.031250000000000000e+01,4.254098457436979785e+00
-4.703125000000000000e+01,-5.031250000000000000e+01,4.198910526788609765e+00
-4.593750000000000000e+01,-5.031250000000000000e+01,4.139360988867270663e+00
-4.484375000000000000e+01,-5.031250000000000000e+01,4.075628842236252325e+00
-4.375000000000000000e+01,-5.031250000000000000e+01,4.007908481228602326e+00
-4.265625000000000000e+01,-5.031250000000000000e+01,3.936409109437300380e+00
-4.156250000000000000e+01,-5.031250000000000000e+01,3.861354091441604020e+00
-4.046875000000000000e+01,-5.031250000000000000e+01,3.782980244988834784e+00
-3.937500000000000000e+01,-5.031250000000000000e+01,3.701537076115216429e+00
-3.828125000000000000e+01,-5.031250000000000000e+01,3.617285959942880158e+00
-3.718750000000000000e+01,-5.031250000000000000e+01,3.530499270133726775e+00
-3.609375000000000000e+01,-5.031250000000000000e+01,3.441459460212383803e+00
-3.500000000000000000e+01,-5.031250000000000000e+01,3.350458100189061206e+00
-3.390625000000000000e+01,-5.031250000000000000e+01,3.257794872118176865e+00
-3.281250000000000000e+01,-5.031250000000000000e+01,3.163776528418319245e+00
-3.171875000000000000e+01,-5.031250000000000000e+01,3.068715816953504927e+00
-3.062500000000000000e+01,-5.031250000000000000e+01,2.972930377033141891e+00
-2.953125000000000000e+01,-5.031250000000000000e+01,2.876741610628587686e+00
-2.843750000000000000e+01,-5.031250000000000000e+01,2.780473533226127003e+00
-2.734375000000000000e+01,-5.031250000000000000e+01,2.684451608839766301e+00
-2.625000000000000000e+01,-5.031250000000000000e+01,2.589001573792253375e+00
-2.515625000000000000e+01,-5.031250000000000000e+01,2.494448253936546678e+00
-2.406250000000000000e+01,-5.031250000000000000e+01,2.401114380035657803e+00
-2.296875000000000000e+01,-5.031250000000000000e+01,2.309319406043164324e+00
-2.187500000000000000e+01,-5.031250000000000000e+01,2.219378335030852689e+00
-2.078125000000000000e+01,-5.031250000000000000e+01,2.131600557494210513e+00
-1.968750000000000000e+01,-5.031250000000000000e+01,2.046288706729653128e+00
-1.859375000000000000e+01,-5.031250000000000000e+01,1.963737535920366151e+00
-1.750000000000000000e+01,-5.031250000000000000e+01,1.884232821491307774e+00
-1.640625000000000000e+01,-5.031250000000000000e+01,1.808050297196458267e+00
-1.531250000000000000e+01,-5.031250000000000000e+01,1.735454623285640707e+00
-1.421875000000000000e+01,-5.031250000000000000e+01,1.666698394963020302e+00
-1.312500000000000000e+01,-5.031250000000000000e+01,1.602021194195873299e+00
-1.203125000000000000e+01,-5.031250000000000000e+01,1.541648688760838048e+00
-1.093750000000000000e+01,-5.031250000000000000e+01,1.485791782226766777e+00
-9.843750000000000000e+00,-5.031250000000000000e+01,1.434645818368809778e+00
-8.750000000000000000e+00,-5.031250000000000000e+01,1.388389843288314385e+00
-7.656250000000000000e+00,-5.031250000000000000e+01,1.347185928279301503e+00
-6.562500000000000000e+00,-5.031250000000000000e+01,1.311178556234128045e+00
-5.468750000000000000e+00,-5.031250000000000000e+01,1.280494074121999004e+00
-4.375000000000000000e+00,-5.031250000000000000e+01,1.255240213801848137e+00
-3.281250000000000000e+00,-5.031250000000000000e+01,1.235505683150833978e+00
-2.187500000000000000e+00,-5.031250000000000000e+01,1.221359829200213687e+00
-1.093750000000000000e+00,-5.031250000000000000e+01,1.212852374672111599e+00
0.000000000000000000e+00,-5.031250000000000000e+01,1.210014066993854387e+00
1.093750000000000000e+00,-5.031250000000000000e+01,1.212852374672111599e+00
2.187500000000000000e+00,-5.031250000000000000e+01,1.221359829200213687e+00
3.281250000000000000e+00,-5.031250000000000000e+01,1.235505683150833978e+00
4.375000000000000000e+00,-5.031250000000000000e+01,1.255240213801848137e+00
5.468750000000000000e+00,-5.031250000000000000e+01,1.280494074121999004e+00
6.562500000000000000e+00,-5.031250000000000000e+01,1.311178556234128045e+00
7.656250000000000000e+00,-5.031250000000000000e+01,1.347185928279301503e+00
8.750000000000000000e+00,-5.031250000000000000e+01,1.388389843288314385e+00
9.843750000000000000e+00,-5.031250000000000000e+01,1.434645818368809778e+00
1.093750000000000000e+01,-5.031250000000000000e+01,1.485791782226766777e+00
1.203125000000000000e+01,-5.031250000000000000e+01,1.541648688760838048e+00
1.312500000000000000e+01,-5.031250000000000000e+01,1.602021194195873299e+00
1.421875000000000000e+01,-5.031250000000000000e+01,1.666698394963020302e+00
1.531250000000000000e+01,-5.031250000000000000e+01,1.735454623285640707e+00
1.640625000000000000e+01,-5.031250000000000000e+01,1.808050297196458267e+00
1.750000000000000000e+01,-5.031250000000000000e+01,1.884232821491307774e+00
1.859375000000000000e+01,-5.031250000000000000e+01,1.963737535920366151e+00
1.968750000000000000e+01,-5.031250000000000000e+01,2.046288706729653128e+00
2.078125000000000000e+01,-5.031250000000000000e+01,2.131600557494210513e+00
2.187500000000000000e+01,-5.031250000000000000e+01,2.219378335030852689e+00
2.296875000000000000e+01,-5.031250000000000000e+01,2.309319406043164324e+00
2.406250000000000000e+01,-5.031250000000000000e+01,2.401114380035657803e+00
2.515625000000000000e+01,-5.031250000000000000e+01,2.494448253936546678e+00
2.625000000000000000e+01,-5.031250000000000000e+01,2.589001573792253375e+00
2.734375000000000000e+01,-5.031250000000000000e+01,2.684451608839766301e+00
2.843750000000000000e+01,-5.031250000000000000e+01,2.780473533226127003e+00
2.953125000000000000e+01,-5.031250000000000000e+01,2.876741610628587686e+00
3.062500000000000000e+01,-5.031250000000000000e+01,2.972930377033141891e+00
3.171875000000000000e+01,-5.031250000000000000e+01,3.068715816953504927e+00
3.281250000000000000e+01,-5.031250000000000000e+01,3.163776528418319245e+00
3.390625000000000000e+01,-5.031250000000000000e+01,3.257794872118176865e+00
3.500000000000000000e+01,-5.031250000000000000e+01,3.350458100189061206e+00
3.609375000000000000e+01,-5.031250000000000000e+01,3.441459460212383803e+00
3.718750000000000000e+01,-5.031250000000000000e+01,3.530499270133726775e+00
3.828125000000000000e+01,-5.031250000000000000e+01,3.617285959942880158e+00
3.937500000000000000e+01,-5.031250000000000000e+01,3.701537076115216429e+00
4.046875000000000000e+01,-5.031250000000000000e+01,3.782980244988834784e+00
4.156250000000000000e+01,-5.031250000000000000e+01,3.861354091441604020e+00
4.265625000000000000e+01,-5.031250000000000000e+01,3.936409109437300380e+00
4.375000000000000000e+01,-5.031250000000000000e+01,4.007908481228602326e+00
4.484375000000000000e+01,-5.031250000000000000e+01,4.075628842236252325e+00
4.593750000000000000e+01,-5.031250000000000000e+01,4.139360988867270663e+00
4.703125000000000000e+01,-5.031250000000000000e+01,4.198910526788609765e+00
4.812500000000000000e+01,-5.031250000000000000e+01,4.254098457436979785e+00
4.921875000000000000e+01,-5.031250000000000000e+01,4.304761700816209569e+00
5.031250000000000000e+01,-5.031250000000000000e+01,4.350753552913318778e+00
5.140625000000000000e+01,-5.031250000000000000e+01,4.391944076348334391e+00
5.250000000000000000e+01,-5.031250000000000000e+01,4.428220423161908670e+00
5.359375000000000000e+01,-5.031250000000000000e+01,4.459487088937200916e+00
5.468750000000000000e+01,-5.031250000000000000e+01,4.485666097746181968e+00
5.578125000000000000e+01,-5.031250000000000000e+01,4.506697117704631772e+00
