xz_axis1_nm,xz_axis2_nm,|E/E0|^2
1.312500000000000000e+02,-1.296093750000000000e+02,8.565874854929964588e-01
-1.312500000000000000e+02,-1.279687500000000000e+02,8.602715343285979310e-01
-1.296093750000000000e+02,-1.279687500000000000e+02,8.633159644823662493e-01
-1.279687500000000000e+02,-1.279687500000000000e+02,8.664098736087770813e-01
-1.263281250000000000e+02,-1.279687500000000000e+02,8.695503389679654083e-01
-1.246875000000000000e+02,-1.279687500000000000e+02,8.727342045864819875e-01
-1.230468750000000000e+02,-1.279687500000000000e+02,8.759580741497257073e-01
-1.214062500000000000e+02,-1.279687500000000000e+02,8.792183043630659167e-01
-1.197656250000000000e+02,-1.279687500000000000e+02,8.825109988785914128e-01
-1.181250000000000000e+02,-1.279687500000000000e+02,8.858320028923737377e-01
-1.164843750000000000e+02,-1.279687500000000000e+02,8.891768985250984025e-01
-1.148437500000000000e+02,-1.279687500000000000e+02,8.925410011068878324e-01
-1.132031250000000000e+02,-1.279687500000000000e+02,8.959193564949377020e-01
-1.115625000000000000e+02,-1.279687500000000000e+02,8.993067395601798131e-01
-1.099218750000000000e+02,-1.279687500000000000e+02,9.026976539862686666e-01
-1.082812500000000000e+02,-1.279687500000000000e+02,9.060863335308295685e-01
-1.066406250000000000e+02,-1.279687500000000000e+02,9.094667449046844876e-01
-1.050000000000000000e+02,-1.279687500000000000e+02,9.128325924296538663e-01
-1.033593750000000000e+02,-1.279687500000000000e+02,9.161773246392581616e-01
-1.017187500000000000e+02,-1.279687500000000000e+02,9.194941429888793261e-01
-1.000781250000000000e+02,-1.279687500000000000e+02,9.227760128426173436e-01
-9.843750000000000000e+01,-1.279687500000000000e+02,9.260156769027000356e-01
-9.679687500000000000e+01,-1.279687500000000000e+02,9.292056712437841703e-01
-9.515625000000000000e+01,-1.279687500000000000e+02,9.323383441083888945e-01
-9.351562500000000000e+01,-1.279687500000000000e+02,9.354058776107887496e-01
-9.187500000000000000e+01,-1.279687500000000000e+02,9.384003124846651556e-01
