wavelength_nm,sigma_sca_m2,sigma_abs_m2
5.827655310621241824e+02,1.939398534146546559e-14,9.103015924656302079e-15
5.861723446893787468e+02,1.865020504081771339e-14,8.452876282497771156e-15
5.895791583166333112e+02,1.794987535628424007e-14,7.853109074436603916e-15
5.929859719438877619e+02,1.728944886180010441e-14,7.299279655185169930e-15
5.963927855711422126e+02,1.666569619964043257e-14,6.787286801075938114e-15
5.997995991983967770e+02,1.607568802121657446e-14,6.313364968605198855e-15
6.032064128256513413e+02,1.547386966994600246e-14,5.937646168374332461e-15
6.066132264529057920e+02,1.490380897567102843e-14,5.596114908703799015e-15
6.100200400801602427e+02,1.436530086129651497e-14,5.281620339693252187e-15
6.134268537074148071e+02,1.385563146242694124e-14,4.991385849735155724e-15
6.168336673346693715e+02,1.337240403417544253e-14,4.722959310972126565e-15
6.202404809619238222e+02,1.291349577449662280e-14,4.474172860023709377e-15
6.236472945891782729e+02,1.247702080198616165e-14,4.243107469357801055e-15
6.270541082164328373e+02,1.206129846461792159e-14,4.028061897705844847e-15
6.304609218436874016e+02,1.166482623209578546e-14,3.827525572784923645e-15
6.338677354709418523e+02,1.128625650934543827e-14,3.640154961986294655e-15
6.372745490981963030e+02,1.092437679310950196e-14,3.464753010254877404e-15
6.406813627254508674e+02,1.057809267278566684e-14,3.300251258740728423e-15
6.440881763527054318e+02,1.024641324826741473e-14,3.145694296514373971e-15
6.474949899799598825e+02,9.928438600831215163e-15,3.000226236838207359e-15
6.509018036072143332e+02,9.629637970562684615e-15,2.871164661458411180e-15
6.543086172344688975e+02,9.359362650563448843e-15,2.770757464745777095e-15
6.577154308617234619e+02,9.098945572041765371e-15,2.675267554758423407e-15
6.611222444889779126e+02,8.847896266247574790e-15,2.584350187312664707e-15
6.645290581162324770e+02,8.605758433699463325e-15,2.497690293073064959e-15
6.679358717434870414e+02,8.372106746652494850e-15,2.414999505129530652e-15
6.713426853707414921e+02,8.146544019450268973e-15,2.336013520043816910e-15
6.747494989979959428e+02,7.928698698585506007e-15,2.260489751641501433e-15
6.781563126252505072e+02,7.718222631138396233e-15,2.188205242102610709e-15
6.815631262525050715e+02,7.514789076078925996e-15,2.118954799476156296e-15
6.849699398797595222e+02,7.318090927875244557e-15,2.052549334703235966e-15
6.883767535070139729e+02,7.127839126068249045e-15,1.988814374663974510e-15
6.917835671342685373e+02,6.943761228074071460e-15,1.927588730734426014e-15
6.951903807615231017e+02,6.765600125550110679e-15,1.868723304916394469e-15
6.985971943887775524e+02,6.593112887290307591e-15,1.812080017836643679e-15
7.020040080160320031e+02,6.427797135185326861e-15,1.761047013646626913e-15
7.054108216432865675e+02,6.268793511157747260e-15,1.714261905303122391e-15
7.088176352705411318e+02,6.114662529143785544e-15,1.669118233648681383e-15
7.122244488977955825e+02,5.965217110335534941e-15,1.625528561255287213e-15
7.156312625250500332e+02,5.820279366232018605e-15,1.583411308255772123e-15
7.190380761523045976e+02,5.679680008642459548e-15,1.542690283647117329e-15
7.224448897795591620e+02,5.543257808591936601e-15,1.503294259654580924e-15
7.258517034068136127e+02,5.410859099158822523e-15,1.465156584733228691e-15
7.292585170340680634e+02,5.282337317857395654e-15,1.428214831281128557e-15
7.326653306613226277e+02,5.157552584685856545e-15,1.392410474576923831e-15
7.360721442885771921e+02,5.036371312403372814e-15,1.357688599838867897e-15
7.394789579158316428e+02,4.918665845985855123e-15,1.323997634641918729e-15
7.428857715430860935e+02,4.804314128548877161e-15,1.291289104227906026e-15
7.462925851703406579e+02,4.693199391321760832e-15,1.259517407508082153e-15
7.496993987975952223e+02,4.585209865517509554e-15,1.228639611790232117e-15
7.531062124248496730e+02,4.478308315542126808e-15,1.201865005407698162e-15
7.565130260521041237e+02,4.374229196378808394e-15,1.176160220666567276e-15
7.599198396793586880e+02,4.273060524940058368e-15,1.151173648843852618e-15
7.633266533066132524e+02,4.174703385230915321e-15,1.126872956930955943e-15
7.667334669338677031e+02,4.079062967832576185e-15,1.103227641656546777e-15
7.701402805611221538e+02,3.986048358423909213e-15,1.080208904167590674e-15
7.735470941883767182e+02,3.895572340001335428e-15,1.057789534675065493e-15
7.769539078156312826e+02,3.807551207691524673e-15,1.035943806168684545e-15
7.803607214428857333e+02,3.721904595158109768e-15,1.014647376394222222e-15
7.837675350701401840e+02,3.638555311699267684e-15,9.938771973666909889e-16
7.871743486973947483e+02,3.557429189217883907e-15,9.736114317634009290e-16
7.905811623246493127e+02,3.478454938321186699e-15,9.538293756044947184e-16
7.939879759519037634e+02,3.401564012874905420e-15,9.345113866724644200e-16
7.973947895791582141e+02,3.326690482396895029e-15,9.156388182622108573e-16
8.008016032064127785e+02,3.254852600502556413e-15,8.978212522295041654e-16
8.042084168336673429e+02,3.188309782715060022e-15,8.824091129758120426e-16
8.076152304609217936e+02,3.123423270456259774e-15,8.673235853881167115e-16
8.110220440881763579e+02,3.060143763190006158e-15,8.525535661150379962e-16
8.144288577154308086e+02,2.998423686010768312e-15,8.380884359195763035e-16
8.178356713426853730e+02,2.938217119089461611e-15,8.239180338130786435e-16
8.212424849699398237e+02,2.879479730507503854e-15,8.100326328149396900e-16
8.246492985971943881e+02,2.822168712284981464e-15,7.964229172212916945e-16
8.280561122244488388e+02,2.766242719422705341e-15,7.830799612752866437e-16
8.314629258517034032e+02,2.711661811789836291e-15,7.699952091400564787e-16
8.348697394789578539e+02,2.658387398700180740e-15,7.571604560833644517e-16
8.382765531062124182e+02,2.606382186030569822e-15,7.445678307898934096e-16
8.416833667334668689e+02,2.555610125744207142e-15,7.322097787239890475e-16
8.450901803607214333e+02,2.506036367690775613e-15,7.200790464711540311e-16
8.484969939879758840e+02,2.457627213563185480e-15,7.081686669924947884e-16
8.519038076152304484e+02,2.410988354931322614e-15,6.973908388862152996e-16
8.553106212424848991e+02,2.365921471402341590e-15,6.875237949506025010e-16
8.587174348697394635e+02,2.321884269600326575e-15,6.778306403328410199e-16
8.621242484969939142e+02,2.278848692924054331e-15,6.683064674450961211e-16
8.655310621242484785e+02,2.236787575969418001e-15,6.589465473274163826e-16
8.689378757515029292e+02,2.195674612049163624e-15,6.497463216443038688e-16
8.723446893787574936e+02,2.155484322060675949e-15,6.407013951059406504e-16
8.757515030060119443e+02,2.116192024638056228e-15,6.318075282879818745e-16
8.791583166332665087e+02,2.077773807527988728e-15,6.230606308259507747e-16
8.825651302605210731e+02,2.040206500132467015e-15,6.144567549616349549e-16
8.859719438877755238e+02,2.003467647164223941e-15,6.059920894204514344e-16
8.893787575150300881e+02,1.967535483363792873e-15,5.976629536003869022e-16
8.927855711422845388e+02,1.932388909229678537e-15,5.894657920541212816e-16
8.961923847695391032e+02,1.898007467715662653e-15,5.813971692472539926e-16
8.995991983967935539e+02,1.864371321851776940e-15,5.734537645768681177e-16
9.030060120240481183e+02,1.832236553226853478e-15,5.654992219717290009e-16
9.064128256513025690e+02,1.800884441765342297e-15,5.576466587367197332e-16
9.098196392785571334e+02,1.770192712326963934e-15,5.499109872973452973e-16
9.132264529058115841e+02,1.740144765234383435e-15,5.422894103515828711e-16
9.166332665330661484e+02,1.710724485931936312e-15,5.347792172231278945e-16
9.200400801603205991e+02,1.681916228830044348e-15,5.273777805580763026e-16
9.234468937875751635e+02,1.653704801753963350e-15,5.200825531712229065e-16
9.268537074148296142e+02,1.626075450971771538e-15,5.128910650340777492e-16
9.302605210420841786e+02,1.599013846777531424e-15,5.058009203972562382e-16
9.336673346693386293e+02,1.572506069606662223e-15,4.988097950403414111e-16
9.370741482965931937e+02,1.546538596661789472e-15,4.919154336425997905e-16
9.404809619238476444e+02,1.521098289028004560e-15,4.851156472685019407e-16
9.438877755511022087e+02,1.496172379257808479e-15,4.784083109621927032e-16
9.472945891783566594e+02,1.471748459406600667e-15,4.717913614455140201e-16
9.507014028056112238e+02,1.447957348500799677e-15,4.655372838592815554e-16
9.541082164328656745e+02,1.425182204091600847e-15,4.604184452992220205e-16
9.575150300601202389e+02,1.402852237981697499e-15,4.553679851935498924e-16
9.609218436873746896e+02,1.380957032900970901e-15,4.503844896925804259e-16
9.643286573146292540e+02,1.359486455176799088e-15,4.454665830425393270e-16
9.677354709418837047e+02,1.338430645948453402e-15,4.406129263221367844e-16
9.711422845691382690e+02,1.317780012685852755e-15,4.358222162289010721e-16
9.745490981963927197e+02,1.297525221001191768e-15,4.310931839130548754e-16
9.779559118236472841e+02,1.277657186742151240e-15,4.264245938567298198e-16
9.813627254509017348e+02,1.258167068356105802e-15,4.218152427965725410e-16
9.847695390781562992e+02,1.239046259514974760e-15,4.172639586875721385e-16
9.881763527054107499e+02,1.220286381990940973e-15,4.127695997066087976e-16
9.915831663326653143e+02,1.201879278773625249e-15,4.083310532936586869e-16
9.949899799599197650e+02,1.183817007419681459e-15,4.039472352291598444e-16
9.983967935871743293e+02,1.166091833626068026e-15,3.996170887459664603e-16
1.001803607214428780e+03,1.148841708358212661e-15,3.951263476423297754e-16
1.005210420841683344e+03,1.132036758183382060e-15,3.905012228366497556e-16
1.008617234468937795e+03,1.115538762526807076e-15,3.859313085937990353e-16
1.012024048096192359e+03,1.099340995843585616e-15,3.814155874378523043e-16
1.015430861723446810e+03,1.083436904211330665e-15,3.769530663984108494e-16
1.018837675350701375e+03,1.067820100344021300e-15,3.725427762854185019e-16
1.022244488977955825e+03,1.052484358767924596e-15,3.681837709893368988e-16
1.025651302605210276e+03,1.037423611153655771e-15,3.638751268057881033e-16
1.029058116232464954e+03,1.022631941798868769e-15,3.596159417836279227e-16
1.032464929859719405e+03,1.008103583256192103e-15,3.554053350955447054e-16
1.035871743486974083e+03,9.938329121012679750e-16,3.512424464301841802e-16
1.039278557114228533e+03,9.798144448359881545e-16,3.471264354051174305e-16
1.042685370741482984e+03,9.660428339220429685e-16,3.430564809996136157e-16
1.046092184368737435e+03,9.525128639403699325e-16,3.390317810066785986e-16
1.049498997995991886e+03,9.392194478719804633e-16,3.350515515033171975e-16
1.052905811623246336e+03,9.261576234959519602e-16,3.311150263386698911e-16
1.056312625250501014e+03,9.133225499005531895e-16,3.272214566389702082e-16
1.059719438877755465e+03,9.007095041035793766e-16,3.233701103289526769e-16
1.063126252505010143e+03,8.883138777780203436e-16,3.195602716688946666e-16
1.066533066132264594e+03,8.761311740796405031e-16,3.157912408068418787e-16
1.069939879759519044e+03,8.641570045727292395e-16,3.120623333453703256e-16
1.073346693386773495e+03,8.523870862509124797e-16,3.083728799222719018e-16
1.076753507014027946e+03,8.408172386495496353e-16,3.047222258048802476e-16
1.080160320641282397e+03,8.294433810467765199e-16,3.011097304971626992e-16
1.083567134268537075e+03,8.182615297501236033e-16,2.975347673594947560e-16
1.086973947895791525e+03,8.072677954658319329e-16,2.939967232403255411e-16
1.090380761523046203e+03,7.964583807480376734e-16,2.904949981195675097e-16
1.093787575150300654e+03,7.858295775252397710e-16,2.870290047630358314e-16
1.097194388777555105e+03,7.753777647013899152e-16,2.835981683877707487e-16
1.100601202404809555e+03,7.650994035936431900e-16,2.802529921214695042e-16
1.104008016032064006e+03,7.549910347671027987e-16,2.771785374521328241e-16
1.107414829659318457e+03,7.450492964544386048e-16,2.741348496852368013e-16
1.110821643286573135e+03,7.352708924609828917e-16,2.711214438664658386e-16
1.114228456913827586e+03,7.256526026325823660e-16,2.681378450723221743e-16
1.117635270541082264e+03,7.161912808541728435e-16,2.651835881551577054e-16
1.121042084168336714e+03,7.068838531073682261e-16,2.622582174958440551e-16
1.124448897795591165e+03,6.977273155852656579e-16,2.593612867639205975e-16
1.127855711422845616e+03,6.887187328624753823e-16,2.564923586848041191e-16
1.131262525050100066e+03,6.798552361186539070e-16,2.536510048139319269e-16
1.134669338677354517e+03,6.711340214138122792e-16,2.508368053176537593e-16
1.138076152304609195e+03,6.625523480137175213e-16,2.480493487604694922e-16
1.141482965931863646e+03,6.541075367637564549e-16,2.452882318985146231e-16
1.144889779559118324e+03,6.457969685097735286e-16,2.425530594790778787e-16
1.148296593186372775e+03,6.376180825642829393e-16,2.398434440459333682e-16
1.151703406813627225e+03,6.295683752167276902e-16,2.371590057502428347e-16
1.155110220440881676e+03,6.216453982862845786e-16,2.344993721669381718e-16
1.158517034068136127e+03,6.138467577159587562e-16,2.318641781163325603e-16
1.161923847695390577e+03,6.061701122065755210e-16,2.292530654907750389e-16
1.165330661322645255e+03,5.986131718894846688e-16,2.266656830863068966e-16
1.168737474949899706e+03,5.911736970367510227e-16,2.241016864389346274e-16
1.172144288577154384e+03,5.838494968076248722e-16,2.215607376655851436e-16
1.175551102204408835e+03,5.766384280302057654e-16,2.190425053095076268e-16
1.178957915831663286e+03,5.695383940171749362e-16,2.165466641899091936e-16
1.182364729458917736e+03,5.625473434145517160e-16,2.140728952558360147e-16
1.185771543086172187e+03,5.556632690824875598e-16,2.116208854440116312e-16
1.189178356713426865e+03,5.488842070070205946e-16,2.091903275406341201e-16
1.192585170340681316e+03,5.422082352419649500e-16,2.067809200468703053e-16
1.195991983967935994e+03,5.356334728799086618e-16,2.043923670481405690e-16
1.199398797595190445e+03,5.291580790514718277e-16,2.020243780868214521e-16
1.202805611222444895e+03,5.227802519520004574e-16,1.996766680384050432e-16
1.206212424849699346e+03,5.164982278947895174e-16,1.973489569910482998e-16
1.209619238476953797e+03,5.103102803900761891e-16,1.950409701282843710e-16
1.213026052104208247e+03,5.042147192490645698e-16,1.927524376148859120e-16
1.216432865731462925e+03,4.982098897121407942e-16,1.904830944856957981e-16
1.219839679358717376e+03,4.922941716006209604e-16,1.882326805375011156e-16
1.223246492985972054e+03,4.864659784913073925e-16,1.860009402236777808e-16
1.226653306613226505e+03,4.807237569131832973e-16,1.837876225515448458e-16
1.230060120240480956e+03,4.750659855655603953e-16,1.815924809825484004e-16
1.233466933867735406e+03,4.694911745570824565e-16,1.794152733348513015e-16
1.236873747494989857e+03,4.639978646649439878e-16,1.772557616886157292e-16
1.240280561122244308e+03,4.585846266137300611e-16,1.751137122935788377e-16
1.243687374749498986e+03,4.532500603733163026e-16,1.729888954791180761e-16
1.247094188376753436e+03,4.479927944752472587e-16,1.708810855665103072e-16
1.250501002004008114e+03,4.428114853470881682e-16,1.687900607835463409e-16
1.253907815631262565e+03,4.377048166641809298e-16,1.667156031811151306e-16
1.257314629258517016e+03,4.326714987183629446e-16,1.646574985521550449e-16
1.260721442885771467e+03,4.277102678030492030e-16,1.626155363523629439e-16
1.264128256513025917e+03,4.228198856143772054e-16,1.605895096231634893e-16
1.267535070140280368e+03,4.179991386677493639e-16,1.585792149163590489e-16
1.270941883767535046e+03,4.132468377295097001e-16,1.565844522207714751e-16
1.274348697394789497e+03,4.085618172632030316e-16,1.546050248907327019e-16
1.277755511022044175e+03,4.039429348900480509e-16,1.526407395762283504e-16
1.281162324649298625e+03,3.993890708632383473e-16,1.506914061548750918e-16
1.284569138276553076e+03,3.948991275556227074e-16,1.487568376654087518e-16
1.287975951903807527e+03,3.904720289604417535e-16,1.468368502429951526e-16
1.291382765531061978e+03,3.861067202047166284e-16,1.449312630559247898e-16
1.294789579158316428e+03,3.818021670749649647e-16,1.430398982439064062e-16
1.298196392785571106e+03,3.775573555548507891e-16,1.411625808579424053e-16
1.301603206412825557e+03,3.734124206355711753e-16,1.394986489434017943e-16
1.305010020040080235e+03,3.693700964318987594e-16,1.380708930008396588e-16
1.308416833667334686e+03,3.653826747648399672e-16,1.366540147906282090e-16
1.311823647294589136e+03,3.614492583313133285e-16,1.352478859080359611e-16
1.315230460921843587e+03,3.575689669680500377e-16,1.338523799660178800e-16
1.318637274549098038e+03,3.537409372771750789e-16,1.324673725559239674e-16
1.322044088176352716e+03,3.499643222609762124e-16,1.310927412094757476e-16
1.325450901803607167e+03,3.462382909656237232e-16,1.297283653612188793e-16
1.328857715430861617e+03,3.425620281335864735e-16,1.283741263120733692e-16
1.332264529058116295e+03,3.389347338645320059e-16,1.270299071936538618e-16
1.335671342685370746e+03,3.353556232844420906e-16,1.256955929333523627e-16
1.339078156312625197e+03,3.318239262227714493e-16,1.243710702203503888e-16
1.342484969939879647e+03,3.283388868973863242e-16,1.230562274720993315e-16
1.345891783567134325e+03,3.248997636071039184e-16,1.217509548019380863e-16
1.349298597194388776e+03,3.215058284316283937e-16,1.204551439871617381e-16
1.352705410821643227e+03,3.181563669386691513e-16,1.191686884378465675e-16
1.356112224448897678e+03,3.148506778980590201e-16,1.178914831664674673e-16
1.359519038076152356e+03,3.115880730026985575e-16,1.166234247580378807e-16
1.362925851703406806e+03,3.083678765961234776e-16,1.153644113410209747e-16
1.366332665330661257e+03,3.051894254065393592e-16,1.141143425589424311e-16
1.369739478957915708e+03,3.020520682871503293e-16,1.128731195423448636e-16
1.373146292585170386e+03,2.989551659625882549e-16,1.116406448816196207e-16
1.376553106212424836e+03,2.958980907813515261e-16,1.104168226004413526e-16
1.379959919839679287e+03,2.928802264740076021e-16,1.092015581294685963e-16
1.383366733466933738e+03,2.899009679170693412e-16,1.079947582810574433e-16
1.386773547094188416e+03,2.869597209024011957e-16,1.067963312240576187e-16
1.390180360721442867e+03,2.840559019119575647e-16,1.056061864595364208e-16
1.393587174348697317e+03,2.811889378977834898e-16,1.044242347968221493e-16
1.396993987975951768e+03,2.783582660670831415e-16,1.032503883300540440e-16
1.400400801603206446e+03,2.755633336722787378e-16,1.020845604152809995e-16
1.403807615230460897e+03,2.728035978058727386e-16,1.009266656480716709e-16
1.407214428857715347e+03,2.700785252000588351e-16,9.977661984147354062e-17
1.410621242484969798e+03,2.673875920308931952e-16,9.863434000465834187e-17
1.414028056112224476e+03,2.647302837269600971e-16,9.749974432172456557e-17
1.417434869739478927e+03,2.621060947824055839e-16,9.637275213117934821e-17
1.420841683366733378e+03,2.595145285741854593e-16,9.525328390573258862e-17
1.424248496993987828e+03,2.569550971835188493e-16,9.414126123256354317e-17
1.427655310621242506e+03,2.544273212213107695e-16,9.303660679395770484e-17
1.431062124248496957e+03,2.519307296575803304e-16,9.193924434824330146e-17
1.434468937875751408e+03,2.494648596546794692e-16,9.084909871147772961e-17
1.437875751503005858e+03,2.470292564042694696e-16,8.976609573899576523e-17
1.441282565130260537e+03,2.446234729679744609e-16,8.869016230776798371e-17
1.444689378757514987e+03,2.422470701215428338e-16,8.762122629885134109e-17
1.448096192384769438e+03,2.398996162025386109e-16,8.655921658039764017e-17
1.451503006012023889e+03,2.375806869613572261e-16,8.550406299075551369e-17
1.454909819639278567e+03,2.352898654156033787e-16,8.445569632220841411e-17
1.458316633266533017e+03,2.330267417076488357e-16,8.341404830478294782e-17
1.461723446893787468e+03,2.307909129653328591e-16,8.237905159046835361e-17
1.465130260521042146e+03,2.285819831657687227e-16,8.135063973786652671e-17
1.468537074148296597e+03,2.263995630020746850e-16,8.032874719701719463e-17
1.471943887775551048e+03,2.242432697530769462e-16,7.931330929448190092e-17
1.475350701402805498e+03,2.221127271558357900e-16,7.830426221890012228e-17
1.478757515030060176e+03,2.200075652809489599e-16,7.730154300659369100e-17
1.482164328657314627e+03,2.179274204105714779e-16,7.630508952775116579e-17
1.485571142284569078e+03,2.158719349190606938e-16,7.531484047256422997e-17
1.488977955911823528e+03,2.138407571562383560e-16,7.433073533790194495e-17
1.492384769539078206e+03,2.118335413331288173e-16,7.335271441404556105e-17
1.495791583166332657e+03,2.098499474101917927e-16,7.238071877177804456e-17
1.499198396793587108e+03,2.078896409879280343e-16,7.141469024983450871e-17
1.502605210420841559e+03,2.059450606451994497e-16,7.071321864292204862e-17
1.506012024048096237e+03,2.040210488146299871e-16,7.009536109307392614e-17
1.509418837675350687e+03,2.021195309434681561e-16,6.948125281728474284e-17
1.512825651302605138e+03,2.002401909449637245e-16,6.887085783221902418e-17
1.516232464929859589e+03,1.983827179220441193e-16,6.826414061822282727e-17
1.519639278557114267e+03,1.965468060698188612e-16,6.766106611189219037e-17
1.523046092184368717e+03,1.947321545801651373e-16,6.706159969875781622e-17
1.526452905811623168e+03,1.929384675483071944e-16,6.646570720625476831e-17
1.529859719438877619e+03,1.911654538813704248e-16,6.587335489660245882e-17
1.533266533066132297e+03,1.894128272088653007e-16,6.528450945996093520e-17
1.536673346693386748e+03,1.876803057950240231e-16,6.469913800771702053e-17
1.540080160320641198e+03,1.859676124529865312e-16,6.411720806581398926e-17
1.543486973947895649e+03,1.842744744607698314e-16,6.353868756837909948e-17
1.546893787575150327e+03,1.826006234789801900e-16,6.296354485109811043e-17
1.550300601202404778e+03,1.809457954702382399e-16,6.239174864531153373e-17
1.553707414829659228e+03,1.793097306202761017e-16,6.182326807148629177e-17
1.557114228456913679e+03,1.776921732606442011e-16,6.125807263354068926e-17
1.560521042084168357e+03,1.760928717930333765e-16,6.069613221265578717e-17
1.563927855711422808e+03,1.745115786151415771e-16,6.013741706162146399e-17
1.567334669338677259e+03,1.729480500480567763e-16,5.958189779909588731e-17
1.570741482965931709e+03,1.714020462651347263e-16,5.902954540404189968e-17
1.574148296593186387e+03,1.698733312223194911e-16,5.848033121010136804e-17
1.577555110220440838e+03,1.683616725898944551e-16,5.793422690039615890e-17
1.580961923847695289e+03,1.668668416855969268e-16,5.739120450204661511e-17
1.584368737474949739e+03,1.653886134091183767e-16,5.685123638106174631e-17
1.587775551102204417e+03,1.639267661779040778e-16,5.631429523548508771e-17
1.591182364729458868e+03,1.624810818642646700e-16,5.578035409740800870e-17
1.594589178356713319e+03,1.610513457337413975e-16,5.524938631737584326e-17
1.597995991983967770e+03,1.596373463847192507e-16,5.472136556673511479e-17
1.601402805611222448e+03,1.582388756892340976e-16,5.419626583099912961e-17
1.604809619238476898e+03,1.568557287349940697e-16,5.367406140528773847e-17
1.608216432865731349e+03,1.554877037685161506e-16,5.315472688965260227e-17
1.611623246492986027e+03,1.541346021394295642e-16,5.263823718461075409e-17
1.615030060120240478e+03,1.527962282458651033e-16,5.212456748674420363e-17
