wavelength_nm,sigma_sca_m2,sigma_abs_m2
7.156312625250500332e+02,2.973783926280232766e-13,1.534726404548534424e-13
7.190380761523045976e+02,3.071161759358823346e-13,1.556150847193111149e-13
7.224448897795591620e+02,3.142587337947118404e-13,1.547452071468248443e-13
7.258517034068136127e+02,3.187855201770562295e-13,1.507567444334320502e-13
7.292585170340680634e+02,3.211451928114304627e-13,1.440708809161777583e-13
7.326653306613226277e+02,3.220810421731391193e-13,1.354869484337981514e-13
7.360721442885771921e+02,3.223779578690339559e-13,1.259181628797558294e-13
7.394789579158316428e+02,3.226666297461502059e-13,1.161612063231130135e-13
7.428857715430860935e+02,3.233456984901321143e-13,1.067823591616669689e-13
7.462925851703406579e+02,3.245994720903200494e-13,9.811140804413281393e-14
7.496993987975952223e+02,3.264587526954733822e-13,9.029266053662674567e-14
7.531062124248496730e+02,3.287498956558701018e-13,8.330477765414710367e-14
7.565130260521041237e+02,3.315071049413622680e-13,7.719175255109557516e-14
7.599198396793586880e+02,3.346165127972593470e-13,7.186854889307486787e-14
7.633266533066132524e+02,3.379628102089406451e-13,6.723537470218115834e-14
7.667334669338677031e+02,3.414497976423404849e-13,6.319725605541285909e-14
7.701402805611221538e+02,3.450018226483055130e-13,5.966946262294626158e-14
7.735470941883767182e+02,3.485622995033168122e-13,5.657903874259192229e-14
7.769539078156312826e+02,3.520910716737730487e-13,5.386441223645695228e-14
7.803607214428857333e+02,3.555615335380893410e-13,5.147418471096768592e-14
7.837675350701401840e+02,3.589579421228977604e-13,4.936568020249929780e-14
7.871743486973947483e+02,3.622730882738689588e-13,4.750353003391676048e-14
7.905811623246493127e+02,3.655063648219062738e-13,4.585841081085407158e-14
7.939879759519037634e+02,3.686622082271463232e-13,4.440597042568077666e-14
7.973947895791582141e+02,3.717488660611292692e-13,4.312593803031663849e-14
8.008016032064127785e+02,3.747038318590147038e-13,4.204821295847982837e-14
8.042084168336673429e+02,3.773805883835321296e-13,4.124461741411121775e-14
8.076152304609217936e+02,3.800316382888973907e-13,4.054180468317284288e-14
8.110220440881763579e+02,3.826658159332767261e-13,3.993284334740815731e-14
8.144288577154308086e+02,3.852926306331281613e-13,3.941184791745999532e-14
8.178356713426853730e+02,3.879221127392502637e-13,3.897383227509196113e-14
8.212424849699398237e+02,3.905646940965623095e-13,3.861458826128415482e-14
8.246492985971943881e+02,3.932311143763270117e-13,3.833058460300293600e-14
8.280561122244488388e+02,3.959323460647413519e-13,3.811888220539098576e-14
8.314629258517034032e+02,3.986795318813222832e-13,3.797706251233158865e-14
8.348697394789578539e+02,4.014839291213076625e-13,3.790316617528339676e-14
8.382765531062124182e+02,4.043568559011309810e-13,3.789563968713470797e-14
8.416833667334668689e+02,4.073096345623092529e-13,3.795328795228111579e-14
8.450901803607214333e+02,4.103535275796238080e-13,3.807523099145758998e-14
8.484969939879758840e+02,4.134996612433049074e-13,3.826086313290441554e-14
8.519038076152304484e+02,4.166426242152153024e-13,3.854261075648007978e-14
8.553106212424848991e+02,4.198029576737979868e-13,3.891027390914971324e-14
8.587174348697394635e+02,4.230767124719852356e-13,3.933730369397866472e-14
8.621242484969939142e+02,4.264713746950632654e-13,3.982407474189980051e-14
8.655310621242484785e+02,4.299937300013810149e-13,4.037102639590554117e-14
8.689378757515029292e+02,4.336496657984113511e-13,4.097861854072956887e-14
8.723446893787574936e+02,4.374439349929134105e-13,4.164728087557750851e-14
8.757515030060119443e+02,4.413798761129125573e-13,4.237735420361178531e-14
8.791583166332665087e+02,4.454590846734221462e-13,4.316902226316696406e-14
8.825651302605210731e+02,4.496810310520407937e-13,4.402223262036118170e-14
8.859719438877755238e+02,4.540426209985693758e-13,4.493660520916252593e-14
8.893787575150300881e+02,4.585376964029428740e-13,4.591132727958158601e-14
8.927855711422845388e+02,4.631564763011708578e-13,4.694503384297684159e-14
8.961923847695391032e+02,4.678849415518687467e-13,4.803567324012573736e-14
8.995991983967935539e+02,4.727041714230683580e-13,4.918035826475738683e-14
9.030060120240481183e+02,4.774331193370568049e-13,5.030899269747667118e-14
9.064128256513025690e+02,4.821817373798959040e-13,5.147045239817505033e-14
9.098196392785571334e+02,4.869408772833654818e-13,5.266818251955120459e-14
9.132264529058115841e+02,4.916744710539392525e-13,5.389587843796080081e-14
9.166332665330661484e+02,4.963400324421743621e-13,5.514593026450630272e-14
9.200400801603205991e+02,5.008883457289563612e-13,5.640931143588833123e-14
9.234468937875751635e+02,5.052633251323492118e-13,5.767549301838553048e-14
9.268537074148296142e+02,5.094021044898009898e-13,5.893239607037869151e-14
9.302605210420841786e+02,5.132354203804845871e-13,6.016639587453011065e-14
9.336673346693386293e+02,5.166883504462810549e-13,6.136239251338769996e-14
9.370741482965931937e+02,5.196814603868367666e-13,6.250396168738282160e-14
9.404809619238476444e+02,5.221323961593388113e-13,6.357359741990970375e-14
9.438877755511022087e+02,5.239579311433184783e-13,6.455305399529318183e-14
9.472945891783566594e+02,5.250764414342026470e-13,6.542378795531996595e-14
9.507014028056112238e+02,5.253822374831754857e-13,6.619163577973041040e-14
9.541082164328656745e+02,5.247864168035943202e-13,6.692208520689881940e-14
9.575150300601202389e+02,5.233892516925924039e-13,6.751664621694879981e-14
9.609218436873746896e+02,5.211542044463935219e-13,6.796288369120171736e-14
9.643286573146292540e+02,5.180571604594596242e-13,6.825035202125232853e-14
9.677354709418837047e+02,5.140878998398702563e-13,6.837101501991187490e-14
9.711422845691382690e+02,5.092510487821575708e-13,6.831958639396160873e-14
9.745490981963927197e+02,5.035664192633403885e-13,6.809376475583754137e-14
9.779559118236472841e+02,4.970686902955460111e-13,6.769434423911335847e-14
9.813627254509017348e+02,4.898064359532672444e-13,6.712519123820927453e-14
9.847695390781562992e+02,4.818405582707477232e-13,6.639308849443640160e-14
9.881763527054107499e+02,4.732422300966575751e-13,6.550745834351114099e-14
9.915831663326653143e+02,4.640904882185303313e-13,6.447998608346876290e-14
9.949899799599197650e+02,4.544696366079546989e-13,6.332417103488325438e-14
9.983967935871743293e+02,4.444666221393489727e-13,6.205483630665013676e-14
1.001803607214428780e+03,4.344159929163653596e-13,6.069443331311623077e-14
1.005210420841683344e+03,4.243727860182375341e-13,5.926148564589194104e-14
1.008617234468937795e+03,4.141908784368850342e-13,5.776569196561585874e-14
1.012024048096192359e+03,4.039390659395930935e-13,5.622117998189925342e-14
1.015430861723446810e+03,3.936806097935209702e-13,5.464141665939875087e-14
1.018837675350701375e+03,3.834725302797699791e-13,5.303899206623614313e-14
1.022244488977955825e+03,3.733652021943561383e-13,5.142546293847968310e-14
1.025651302605210276e+03,3.634022175672472536e-13,4.981125238591648494e-14
1.029058116232464954e+03,3.536204728518983158e-13,4.820559974422151405e-14
1.032464929859719405e+03,3.440504346265752213e-13,4.661655312078359446e-14
1.035871743486974083e+03,3.347165384746707750e-13,4.505099656589237919e-14
1.039278557114228533e+03,3.256376791217892276e-13,4.351470385775084174e-14
1.042685370741482984e+03,3.168277550859346756e-13,4.201241143326753640e-14
1.046092184368737435e+03,3.082962371641151010e-13,4.054790385123232551e-14
1.049498997995991886e+03,3.000487363413783518e-13,3.912410619002965696e-14
1.052905811623246336e+03,2.920875526711242930e-13,3.774317884092727198e-14
1.056312625250501014e+03,2.844121920233498344e-13,3.640661117588898780e-14
1.059719438877755465e+03,2.770198421643600210e-13,3.511531149166865813e-14
1.063126252505010143e+03,2.699058033651364880e-13,3.386969143023164632e-14
1.066533066132264594e+03,2.630638716621625565e-13,3.266974373872828044e-14
1.069939879759519044e+03,2.564866750892406911e-13,3.151511276275045874e-14
1.073346693386773495e+03,2.501659647623788855e-13,3.040515747528687251e-14
1.076753507014027946e+03,2.440928637412613095e-13,2.933900714586415528e-14
1.080160320641282397e+03,2.382580772163232531e-13,2.831560996688053418e-14
1.083567134268537075e+03,2.326520678766078459e-13,2.733377509394421844e-14
1.086973947895791525e+03,2.272652003837161875e-13,2.639220863970580381e-14
1.090380761523046203e+03,2.220878587804184378e-13,2.548954419989399018e-14
1.093787575150300654e+03,2.171105404545306974e-13,2.462436849757109657e-14
1.097194388777555105e+03,2.123239300022974758e-13,2.379524271643626564e-14
1.100601202404809555e+03,2.077177088390443799e-13,2.300467192158682645e-14
1.104008016032064006e+03,2.032790332420899607e-13,2.226509415824610574e-14
1.107414829659318457e+03,1.990055379060763125e-13,2.155625178430935272e-14
1.110821643286573135e+03,1.948889958003443481e-13,2.087679666440600682e-14
1.114228456913827586e+03,1.909215415303207200e-13,2.022541335390871429e-14
1.117635270541082264e+03,1.870956759072679758e-13,1.960082424132615061e-14
1.121042084168336714e+03,1.834042654113863317e-13,1.900179330621924692e-14
1.124448897795591165e+03,1.798405376438442815e-13,1.842712872783433498e-14
1.127855711422845616e+03,1.763980736832592113e-13,1.787568454715422626e-14
1.131262525050100066e+03,1.730707981064184810e-13,1.734636155459597643e-14
1.134669338677354517e+03,1.698529672994116698e-13,1.683810755165257429e-14
1.138076152304609195e+03,1.667391565714958791e-13,1.634991711017188822e-14
1.141482965931863646e+03,1.637242464875812319e-13,1.588083093445231632e-14
1.144889779559118324e+03,1.608034087540455566e-13,1.542993491391821626e-14
1.148296593186372775e+03,1.579720919246140885e-13,1.499635893957576163e-14
1.151703406813627225e+03,1.552260071364055658e-13,1.457927554493532261e-14
1.155110220440881676e+03,1.525611140393360854e-13,1.417789842144286819e-14
1.158517034068136127e+03,1.499736070433976787e-13,1.379148084942596531e-14
1.161923847695390577e+03,1.474599019766266342e-13,1.341931407793762570e-14
1.165330661322645255e+03,1.450166232207495148e-13,1.306072568045342336e-14
1.168737474949899706e+03,1.426405913705626134e-13,1.271507790800859589e-14
1.172144288577154384e+03,1.403288114463080531e-13,1.238176605684955377e-14
1.175551102204408835e+03,1.380784616748764836e-13,1.206021686394884042e-14
1.178957915831663286e+03,1.358868828450936197e-13,1.174988694062196029e-14
1.182364729458917736e+03,1.337515682340874494e-13,1.145026125193056330e-14
1.185771543086172187e+03,1.316701540953686067e-13,1.116085164745123894e-14
1.189178356713426865e+03,1.296404106944758869e-13,1.088119544727770829e-14
1.192585170340681316e+03,1.276602338745022810e-13,1.061085408572010546e-14
1.195991983967935994e+03,1.257276371313285795e-13,1.034941181404924664e-14
1.199398797595190445e+03,1.238407441767109747e-13,1.009647446272675268e-14
1.202805611222444895e+03,1.219977819663523618e-13,9.851668262848559097e-15
1.206212424849699346e+03,1.201970741695942066e-13,9.614638725978512342e-15
1.209619238476953797e+03,1.184370350572779490e-13,9.385049581105477922e-15
1.213026052104208247e+03,1.167161637845514748e-13,9.162581767147088833e-15
1.216432865731462925e+03,1.150330390458670034e-13,8.946932479172222184e-15
1.219839679358717376e+03,1.133863140800640976e-13,8.737814266355244797e-15
1.223246492985972054e+03,1.117747120042052947e-13,8.534954179560787898e-15
1.226653306613226505e+03,1.101970214557063908e-13,8.338092966393539381e-15
1.230060120240480956e+03,1.086520925232215990e-13,8.146984311521449717e-15
1.233466933867735406e+03,1.071388329477042272e-13,7.961394120080630881e-15
1.236873747494989857e+03,1.056562045760360810e-13,7.781099841998658179e-15
1.240280561122244308e+03,1.042032200505861800e-13,7.605889835109849918e-15
1.243687374749498986e+03,1.027789397190089383e-13,7.435562765000444097e-15
1.247094188376753436e+03,1.013824687495310678e-13,7.269927039577674560e-15
1.250501002004008114e+03,1.000129544378699992e-13,7.108800276438718025e-15
1.253907815631262565e+03,9.866958369279619161e-14,6.952008801188751216e-15
1.257314629258517016e+03,9.735158068817986518e-14,6.799387174938149309e-15
1.260721442885771467e+03,9.605820467015328470e-14,6.650777749293533230e-15
1.264128256513025917e+03,9.478874790876542542e-14,6.506030247235553401e-15
1.267535070140280368e+03,9.354253378421849325e-14,6.365001368364597900e-15
1.270941883767535046e+03,9.231891499843890523e-14,6.227554417066415606e-15
1.274348697394789497e+03,9.111727190336998505e-14,6.093558952236422787e-15
1.277755511022044175e+03,8.993701093795436836e-14,5.962890457272865315e-15
1.281162324649298625e+03,8.877756316634070452e-14,5.835430029120656983e-15
1.284569138276553076e+03,8.763838291035375861e-14,5.711064085221752951e-15
1.287975951903807527e+03,8.651894646975739895e-14,5.589684087291486113e-15
1.291382765531061978e+03,8.541875092429657320e-14,5.471186280904733078e-15
1.294789579158316428e+03,8.433731301191301888e-14,5.355471449938890067e-15
1.298196392785571106e+03,8.327416807793540780e-14,5.242444684972754312e-15
1.301603206412825557e+03,8.224248978334215893e-14,5.140511144325165166e-15
1.305010020040080235e+03,8.124282319266197727e-14,5.050289454056557430e-15
1.308416833667334686e+03,8.025920083183140420e-14,4.962025673487217101e-15
1.311823647294589136e+03,7.929126046793562444e-14,4.875658217874091207e-15
1.315230460921843587e+03,7.833865224945517344e-14,4.791127973393854529e-15
1.318637274549098038e+03,7.740103810632922936e-14,4.708378180043437573e-15
1.322044088176352716e+03,7.647809118550287833e-14,4.627354320773462098e-15
1.325450901803607167e+03,7.556949531964105828e-14,4.548004016495616194e-15
1.328857715430861617e+03,7.467494452685822900e-14,4.470276926627713009e-15
1.332264529058116295e+03,7.379414253945155472e-14,4.394124654856964182e-15
1.335671342685370746e+03,7.292680235977066200e-14,4.319500659825816317e-15
1.339078156312625197e+03,7.207264584147992134e-14,4.246360170458041640e-15
1.342484969939879647e+03,7.123140329458773219e-14,4.174660105663921764e-15
1.345891783567134325e+03,7.040281311272914484e-14,4.104358998174232397e-15
1.349298597194388776e+03,6.958662142129122255e-14,4.035416922273650335e-15
1.352705410821643227e+03,6.878258174506204197e-14,3.967795425212370368e-15
1.356112224448897678e+03,6.799045469418009286e-14,3.901457462091033364e-15
1.359519038076152356e+03,6.721000766723235265e-14,3.836367334026275205e-15
1.362925851703406806e+03,6.644101457043970871e-14,3.772490629413970002e-15
1.366332665330661257e+03,6.568325555192577978e-14,3.709794168119802016e-15
1.369739478957915708e+03,6.493651675014367022e-14,3.648245948436063542e-15
1.373146292585170386e+03,6.420059005558822735e-14,3.587815096653058112e-15
1.376553106212424836e+03,6.347527288498393837e-14,3.528471819102994144e-15
1.379959919839679287e+03,6.276036796718844671e-14,3.470187356541660389e-15
1.383366733466933738e+03,6.205568314010725398e-14,3.412933940742119815e-15
1.386773547094188416e+03,6.136103115795277388e-14,3.356684753181367837e-15
1.390180360721442867e+03,6.067622950823349940e-14,3.301413885707273980e-15
1.393587174348697317e+03,6.000110023789176040e-14,3.247096303081882858e-15
1.396993987975951768e+03,5.933546978805117218e-14,3.193707807299314952e-15
1.400400801603206446e+03,5.867916883686630402e-14,3.141225003586893816e-15
1.403807615230460897e+03,5.803203215000213469e-14,3.089625267999561689e-15
1.407214428857715347e+03,5.739389843829979090e-14,3.038886716524780727e-15
1.410621242484969798e+03,5.676461022221333148e-14,2.988988175619621067e-15
1.414028056112224476e+03,5.614401370262929971e-14,2.939909154105354262e-15
1.417434869739478927e+03,5.553195863770649603e-14,2.891629816350169012e-15
1.420841683366733378e+03,5.492829822539187641e-14,2.844130956673523599e-15
1.424248496993987828e+03,5.433288899129708239e-14,2.797393974909994085e-15
1.427655310621242506e+03,5.374559068163207433e-14,2.751400853074064675e-15
1.431062124248496957e+03,5.316626616091957744e-14,2.706134133069513497e-15
1.434468937875751408e+03,5.259478131422075179e-14,2.661576895392061423e-15
1.437875751503005858e+03,5.203100495363175537e-14,2.617712738774185875e-15
1.441282565130260537e+03,5.147480872881410005e-14,2.574525760726458479e-15
1.444689378757514987e+03,5.092606704134262091e-14,2.532000538930435589e-15
1.448096192384769438e+03,5.038465696266844184e-14,2.490122113441195011e-15
1.451503006012023889e+03,4.985045815550079475e-14,2.448875969660165035e-15
1.454909819639278567e+03,4.932335279843140429e-14,2.408248022040091327e-15
1.458316633266533017e+03,4.880322551362887301e-14,2.368224598487224332e-15
1.461723446893787468e+03,4.828996329744479636e-14,2.328792425427066889e-15
1.465130260521042146e+03,4.778345545378100445e-14,2.289938613501018089e-15
1.468537074148296597e+03,4.728359353007821378e-14,2.251650643865054867e-15
1.471943887775551048e+03,4.679027125579018414e-14,2.213916355060601238e-15
1.475350701402805498e+03,4.630338448322206630e-14,2.176723930431575625e-15
1.478757515030060176e+03,4.582283113061270564e-14,2.140061886060744938e-15
1.482164328657314627e+03,4.534851112735039170e-14,2.103919059202701290e-15
1.485571142284569078e+03,4.488032636121842878e-14,2.068284597188578339e-15
1.488977955911823528e+03,4.441818062757044979e-14,2.033147946781999599e-15
1.492384769539078206e+03,4.396197958034517059e-14,1.998498843964614386e-15
1.495791583166332657e+03,4.351163068482898882e-14,1.964327304132072951e-15
1.499198396793587108e+03,4.306704317208808998e-14,1.930623612681729436e-15
1.502605210420841559e+03,4.262582590629742081e-14,1.904249533474961293e-15
1.506012024048096237e+03,4.218955451138254597e-14,1.880333464257335277e-15
1.509418837675350687e+03,4.175885895319656111e-14,1.856740298776303796e-15
1.512825651302605138e+03,4.133365312670164246e-14,1.833463567145430852e-15
1.516232464929859589e+03,4.091385254514802101e-14,1.810496970875371226e-15
1.519639278557114267e+03,4.049937430099135207e-14,1.787834377247773267e-15
1.523046092184368717e+03,4.009013702809859753e-14,1.765469813907339397e-15
1.526452905811623168e+03,3.968606086518626038e-14,1.743397463662864152e-15
1.529859719438877619e+03,3.928706742043707005e-14,1.721611659486970307e-15
1.533266533066132297e+03,3.889307973724400690e-14,1.700106879706611881e-15
1.536673346693386748e+03,3.850402226103348828e-14,1.678877743376181290e-15
1.540080160320641198e+03,3.811982080712210140e-14,1.657919005824195474e-15
1.543486973947895649e+03,3.774040252956321128e-14,1.637225554367850646e-15
1.546893787575150327e+03,3.736569589094232243e-14,1.616792404186667199e-15
1.550300601202404778e+03,3.699563063308259655e-14,1.596614694349031653e-15
1.553707414829659228e+03,3.663013774862338691e-14,1.576687683985515223e-15
1.557114228456913679e+03,3.626914945343631575e-14,1.557006748602279904e-15
1.560521042084168357e+03,3.591259915984608455e-14,1.537567376528512800e-15
1.563927855711422808e+03,3.556042145062378726e-14,1.518365165493343495e-15
1.567334669338677259e+03,3.521255205372341899e-14,1.499395819325346858e-15
1.570741482965931709e+03,3.486892781773176100e-14,1.480655144771046503e-15
1.574148296593186387e+03,3.452948668800600096e-14,1.462139048426234824e-15
1.577555110220440838e+03,3.419416768347187591e-14,1.443843533776589507e-15
1.580961923847695289e+03,3.386291087405733419e-14,1.425764698342369795e-15
1.584368737474949739e+03,3.353565735874082732e-14,1.407898730923147013e-15
1.587775551102204417e+03,3.321234924418799739e-14,1.390241908939202310e-15
1.591182364729458868e+03,3.289292962395948723e-14,1.372790595864227157e-15
1.594589178356713319e+03,3.257734255826575920e-14,1.355541238747512039e-15
1.597995991983967770e+03,3.226553305425238840e-14,1.338490365820666314e-15
1.601402805611222448e+03,3.195744704679608954e-14,1.321634584186098385e-15
1.604809619238476898e+03,3.165303137979367469e-14,1.304970577583926593e-15
1.608216432865731349e+03,3.135223378792760280e-14,1.288495104234697269e-15
1.611623246492986027e+03,3.105500287889169404e-14,1.272204994753850679e-15
1.615030060120240478e+03,3.076128811606133869e-14,1.256097150136584520e-15
