yz_axis1_nm,yz_axis2_nm,|H/H0|^2
2.953125000000000000e+01,-1.312500000000000000e+02,2.478898125531522556e+00
3.117187500000000000e+01,-1.312500000000000000e+02,2.463332859096210470e+00
3.281250000000000000e+01,-1.312500000000000000e+02,2.447165002783032506e+00
3.445312500000000000e+01,-1.312500000000000000e+02,2.430427401814439836e+00
3.609375000000000000e+01,-1.312500000000000000e+02,2.413153460276573181e+00
3.773437500000000000e+01,-1.312500000000000000e+02,2.395377011050062954e+00
3.937500000000000000e+01,-1.312500000000000000e+02,2.377132187529532814e+00
4.101562500000000000e+01,-1.312500000000000000e+02,2.358453297886808464e+00
4.265625000000000000e+01,-1.312500000000000000e+02,2.339374702588230104e+00
4.429687500000000000e+01,-1.312500000000000000e+02,2.319930695826302625e+00
4.593750000000000000e+01,-1.312500000000000000e+02,2.300155391470603217e+00
4.757812500000000000e+01,-1.312500000000000000e+02,2.280082614083425607e+00
4.921875000000000000e+01,-1.312500000000000000e+02,2.259745795482923647e+00
5.085937500000000000e+01,-1.312500000000000000e+02,2.239177877271424144e+00
5.250000000000000000e+01,-1.312500000000000000e+02,2.218411219680050284e+00
5.414062500000000000e+01,-1.312500000000000000e+02,2.197477517013712855e+00
5.578125000000000000e+01,-1.312500000000000000e+02,2.176407719913804328e+00
5.742187500000000000e+01,-1.312500000000000000e+02,2.155231964590352600e+00
5.906250000000000000e+01,-1.312500000000000000e+02,2.133979509111741280e+00
6.070312500000000000e+01,-1.312500000000000000e+02,2.112678676779121467e+00
6.234375000000000000e+01,-1.312500000000000000e+02,2.091356806554846237e+00
6.398437500000000000e+01,-1.312500000000000000e+02,2.070040210460301733e+00
6.562500000000000000e+01,-1.312500000000000000e+02,2.048754137808651787e+00
6.726562500000000000e+01,-1.312500000000000000e+02,2.027522746092821126e+00
6.890625000000000000e+01,-1.312500000000000000e+02,2.006369078308556819e+00
7.054687500000000000e+01,-1.312500000000000000e+02,1.985315046456842092e+00
7.218750000000000000e+01,-1.312500000000000000e+02,1.964381420939467660e+00
7.382812500000000000e+01,-1.312500000000000000e+02,1.943587825536018387e+00
7.546875000000000000e+01,-1.312500000000000000e+02,1.922952737629894493e+00
7.710937500000000000e+01,-1.312500000000000000e+02,1.902493493335184915e+00
7.875000000000000000e+01,-1.312500000000000000e+02,1.882226297164841577e+00
8.039062500000000000e+01,-1.312500000000000000e+02,1.862166235873647269e+00
8.203125000000000000e+01,-1.312500000000000000e+02,1.842327296106435197e+00
8.367187500000000000e+01,-1.312500000000000000e+02,1.822722385482735685e+00
8.531250000000000000e+01,-1.312500000000000000e+02,1.803363356752999858e+00
8.695312500000000000e+01,-1.312500000000000000e+02,1.784261034668611856e+00
8.859375000000000000e+01,-1.312500000000000000e+02,1.765425245217524974e+00
9.023437500000000000e+01,-1.312500000000000000e+02,1.746864846889232492e+00
9.187500000000000000e+01,-1.312500000000000000e+02,1.728587763646645126e+00
9.351562500000000000e+01,-1.312500000000000000e+02,1.710601019297823155e+00
9.515625000000000000e+01,-1.312500000000000000e+02,1.692910772977143097e+00
9.679687500000000000e+01,-1.312500000000000000e+02,1.675522355463065383e+00
9.843750000000000000e+01,-1.312500000000000000e+02,1.658440306077945126e+00
1.000781250000000000e+02,-1.312500000000000000e+02,1.641668409933916939e+00
1.017187500000000000e+02,-1.312500000000000000e+02,1.625209735307727721e+00
1.033593750000000000e+02,-1.312500000000000000e+02,1.609066670946131650e+00
1.050000000000000000e+02,-1.312500000000000000e+02,1.593240963121975051e+00
1.066406250000000000e+02,-1.312500000000000000e+02,1.577733752279239399e+00
1.082812500000000000e+02,-1.312500000000000000e+02,1.562545609122887535e+00
1.099218750000000000e+02,-1.312500000000000000e+02,1.547676570026292886e+00
1.115625000000000000e+02,-1.312500000000000000e+02,1.533126171645254665e+00
1.132031250000000000e+02,-1.312500000000000000e+02,1.518893484642988456e+00
1.148437500000000000e+02,-1.312500000000000000e+02,1.504977146444959946e+00
1.164843750000000000e+02,-1.312500000000000000e+02,1.491375392956109103e+00
1.181250000000000000e+02,-1.312500000000000000e+02,1.478086089185643326e+00
1.197656250000000000e+02,-1.312500000000000000e+02,1.465106758736345771e+00
1.214062500000000000e+02,-1.312500000000000000e+02,1.452434612126158875e+00
1.230468750000000000e+02,-1.312500000000000000e+02,1.440066573919666304e+00
1.246875000000000000e+02,-1.312500000000000000e+02,1.427999308656106914e+00
1.263281250000000000e+02,-1.312500000000000000e+02,1.416229245568618511e+00
1.279687500000000000e+02,-1.312500000000000000e+02,1.404752602096723368e+00
1.296093750000000000e+02,-1.312500000000000000e+02,1.393565406200447443e+00
1.312500000000000000e+02,-1.312500000000000000e+02,1.382663517490230864e+00
-1.312500000000000000e+02,-1.296093750000000000e+02,1.390987568885063252e+00
-1.296093750000000000e+02,-1.296093750000000000e+02,1.402156981443676509e+00
-1.279687500000000000e+02,-1.296093750000000000e+02,1.413624176167501023e+00
-1.263281250000000000e+02,-1.296093750000000000e+02,1.425393749646779451e+00
-1.246875000000000000e+02,-1.296093750000000000e+02,1.437470136061410608e+00
-1.230468750000000000e+02,-1.296093750000000000e+02,1.449857585099504131e+00
-1.214062500000000000e+02,-1.296093750000000000e+02,1.462560138575339064e+00
-1.197656250000000000e+02,-1.296093750000000000e+02,1.475581605725853285e+00
-1.181250000000000000e+02,-1.296093750000000000e+02,1.488925537170559421e+00
-1.164843750000000000e+02,-1.296093750000000000e+02,1.502595197526430670e+00
-1.148437500000000000e+02,-1.296093750000000000e+02,1.516593536676775766e+00
-1.132031250000000000e+02,-1.296093750000000000e+02,1.530923159701589764e+00
-1.115625000000000000e+02,-1.296093750000000000e+02,1.545586295486291339e+00
-1.099218750000000000e+02,-1.296093750000000000e+02,1.560584764036198502e+00
-1.082812500000000000e+02,-1.296093750000000000e+02,1.575919942535594309e+00
-1.066406250000000000e+02,-1.296093750000000000e+02,1.591592730202804784e+00
-1.050000000000000000e+02,-1.296093750000000000e+02,1.607603512006346769e+00
-1.033593750000000000e+02,-1.296093750000000000e+02,1.623952121321947217e+00
-1.017187500000000000e+02,-1.296093750000000000e+02,1.640637801626015690e+00
-1.000781250000000000e+02,-1.296093750000000000e+02,1.657659167338003003e+00
-9.843750000000000000e+01,-1.296093750000000000e+02,1.675014163941856538e+00
-9.679687500000000000e+01,-1.296093750000000000e+02,1.692700027535556817e+00
-9.515625000000000000e+01,-1.296093750000000000e+02,1.710713243977219467e+00
-9.351562500000000000e+01,-1.296093750000000000e+02,1.729049507816543096e+00
-9.187500000000000000e+01,-1.296093750000000000e+02,1.747703681221171479e+00
-9.023437500000000000e+01,-1.296093750000000000e+02,1.766669753128758957e+00
-8.859375000000000000e+01,-1.296093750000000000e+02,1.785940798876937574e+00
-8.695312500000000000e+01,-1.296093750000000000e+02,1.805508940584720001e+00
-8.531250000000000000e+01,-1.296093750000000000e+02,1.825365308579997903e+00
-8.367187500000000000e+01,-1.296093750000000000e+02,1.845500004188237453e+00
-8.203125000000000000e+01,-1.296093750000000000e+02,1.865902064217108691e+00
-8.039062500000000000e+01,-1.296093750000000000e+02,1.886559427490118956e+00
-7.875000000000000000e+01,-1.296093750000000000e+02,1.907458903799123195e+00
-7.710937500000000000e+01,-1.296093750000000000e+02,1.928586145660256435e+00
-7.546875000000000000e+01,-1.296093750000000000e+02,1.949925623270307273e+00
-7.382812500000000000e+01,-1.296093750000000000e+02,1.971460603070003925e+00
-7.218750000000000000e+01,-1.296093750000000000e+02,1.993173130327069664e+00
-7.054687500000000000e+01,-1.296093750000000000e+02,2.015044016154502682e+00
-6.890625000000000000e+01,-1.296093750000000000e+02,2.037052829378215968e+00
-6.726562500000000000e+01,-1.296093750000000000e+02,2.059177893662254011e+00
-6.562500000000000000e+01,-1.296093750000000000e+02,2.081396290289212470e+00
-6.398437500000000000e+01,-1.296093750000000000e+02,2.103683866977697381e+00
-6.234375000000000000e+01,-1.296093750000000000e+02,2.126015253097527147e+00
-6.070312500000000000e+01,-1.296093750000000000e+02,2.148363881616639937e+00
