wavelength_nm,sigma_sca_m2,sigma_abs_m2
4.533066132264528960e+02,9.610014876133882362e-14,1.042175382545760651e-13
4.567134268537074036e+02,9.517986680203473415e-14,1.044435166727847237e-13
4.601202404809619111e+02,9.419317575748808692e-14,1.046603732928955168e-13
4.635270541082164186e+02,9.313840986233333733e-14,1.048711358460608715e-13
4.669338677354709262e+02,9.201436360052184795e-14,1.050794460677459017e-13
4.703406813627254337e+02,9.082049266827522135e-14,1.052894425373738012e-13
4.737474949899799412e+02,8.955717532850554520e-14,1.055055777285354286e-13
4.771543086172344488e+02,8.822604322842804710e-14,1.057323682123056786e-13
4.805611222444889563e+02,8.683039092196727383e-14,1.059740879579897847e-13
4.839679358717435207e+02,8.537567263023557543e-14,1.062344283358874725e-13
4.873747494989979714e+02,8.387009250519221226e-14,1.065161625951589689e-13
4.907815631262525358e+02,8.232529015767991929e-14,1.068208643136933048e-13
4.941883767535069865e+02,8.075711613162324991e-14,1.071487351714122774e-13
4.975951903807615508e+02,7.918648283939150142e-14,1.074985938006934310e-13
5.010020040080160015e+02,7.777108856511055570e-14,1.080055373546876409e-13
5.044088176352705659e+02,7.681404014893924366e-14,1.088870264430653771e-13
5.078156312625250166e+02,7.608874156550930363e-14,1.098208312366765743e-13
5.112224448897795810e+02,7.563688311533453732e-14,1.107946733316441534e-13
5.146292585170340317e+02,7.549988953767949733e-14,1.117904886616079570e-13
5.180360721442885961e+02,7.571840877649626236e-14,1.127820679027322451e-13
5.214428857715430468e+02,7.633199339960617763e-14,1.137328932117226070e-13
5.248496993987976111e+02,7.737885420462066000e-14,1.145950632384475827e-13
5.282565130260520618e+02,7.889539671095949533e-14,1.153102697959891646e-13
5.316633266533066262e+02,8.091502643927625794e-14,1.158132832944386944e-13
5.350701402805610769e+02,8.346544147077415516e-14,1.160371051555719162e-13
5.384769539078156413e+02,8.656339532661749546e-14,1.159172352085826227e-13
5.418837675350700920e+02,9.020589283767657355e-14,1.153916590687230998e-13
5.452905811623246564e+02,9.435727371805634131e-14,1.143947288711573359e-13
5.486973947895791071e+02,9.893297566807457684e-14,1.128472804753407262e-13
5.521042084168336714e+02,1.033083362840348849e-13,1.109707188105303238e-13
5.555110220440881221e+02,1.069054480873462211e-13,1.086903036489853190e-13
5.589178356713426865e+02,1.096653193960366790e-13,1.058518669278673128e-13
5.623246492985972509e+02,1.114443596867294004e-13,1.025420109475939334e-13
5.657314629258517016e+02,1.122090782919861208e-13,9.890983614622070411e-14
5.691382765531061523e+02,1.120358617468078557e-13,9.514249139210264258e-14
5.725450901803607167e+02,1.110880390909814765e-13,9.143319448489516650e-14
5.759519038076152810e+02,1.095811376339245235e-13,8.795355861128222868e-14
5.793587174348697317e+02,1.077486671809276359e-13,8.483712746352211025e-14
5.827655310621241824e+02,1.058166676924254848e-13,8.217490451588755981e-14
5.861723446893787468e+02,1.039895781466269718e-13,8.001968539173320085e-14
5.895791583166333112e+02,1.024458630541952254e-13,7.839493202103817849e-14
5.929859719438877619e+02,1.013401441560193949e-13,7.730476236212617921e-14
5.963927855711422126e+02,1.008086727555861473e-13,7.674306465211119869e-14
5.997995991983967770e+02,1.009758396881427174e-13,7.670096926014484409e-14
6.032064128256513413e+02,1.022443790812714943e-13,7.818735891986775683e-14
6.066132264529057920e+02,1.046345545174962551e-13,8.039457486428546975e-14
6.100200400801602427e+02,1.082261969744686555e-13,8.328023510099311734e-14
6.134268537074148071e+02,1.130985095258374530e-13,8.687057522839869962e-14
6.168336673346693715e+02,1.193078765885900253e-13,9.119145898708431163e-14
6.202404809619238222e+02,1.268700817014119484e-13,9.624723937892458234e-14
6.236472945891782729e+02,1.357315103974891998e-13,1.019811306161049201e-13
6.270541082164328373e+02,1.457271156734071325e-13,1.082101925097281321e-13
6.304609218436874016e+02,1.565297268316391552e-13,1.145374760350184415e-13
6.338677354709418523e+02,1.676135258243463627e-13,1.202730834043019758e-13
6.372745490981963030e+02,1.782822240778342445e-13,1.244456330514951104e-13
6.406813627254508674e+02,1.878192568456766205e-13,1.260104497020949893e-13
6.440881763527054318e+02,1.957460476340215298e-13,1.242603837256580315e-13
6.474949899799598825e+02,2.020357921750356542e-13,1.192110919903703527e-13
6.509018036072143332e+02,2.067651641233128169e-13,1.120081046785787135e-13
6.543086172344688975e+02,2.100636348006275849e-13,1.046504156246962201e-13
6.577154308617234619e+02,2.133109791121507353e-13,9.700624804763537371e-14
6.611222444889779126e+02,2.167164879830956682e-13,8.958818143560283801e-14
6.645290581162324770e+02,2.203630456122391722e-13,8.270057743722029454e-14
6.679358717434870414e+02,2.242442807942761247e-13,7.648076317323472666e-14
6.713426853707414921e+02,2.283047431149226018e-13,7.095601663216262809e-14
6.747494989979959428e+02,2.324703037611118282e-13,6.609206312188219056e-14
6.781563126252505072e+02,2.366668604595703454e-13,6.182636162920740343e-14
6.815631262525050715e+02,2.408299117238077159e-13,5.808795666613439099e-14
6.849699398797595222e+02,2.449082680277296319e-13,5.480794783207349949e-14
6.883767535070139729e+02,2.488644724908446179e-13,5.192421557879698346e-14
6.917835671342685373e+02,2.526736084590029252e-13,4.938295548128505254e-14
6.951903807615231017e+02,2.563214722467472597e-13,4.713860050515902207e-14
6.985971943887775524e+02,2.598026332224695926e-13,4.515303100002333037e-14
7.020040080160320031e+02,2.629953297992486173e-13,4.348831497072260756e-14
7.054108216432865675e+02,2.659547490700996590e-13,4.207782156020612302e-14
7.088176352705411318e+02,2.687792797454829981e-13,4.083299770624883968e-14
7.122244488977955825e+02,2.714805154460641477e-13,3.973774465287078184e-14
7.156312625250500332e+02,2.740720297164672984e-13,3.877867191869511592e-14
7.190380761523045976e+02,2.765688313963386545e-13,3.794463481793531964e-14
7.224448897795591620e+02,2.789869515843500717e-13,3.722636122916480129e-14
7.258517034068136127e+02,2.813431360329288279e-13,3.661615153338367343e-14
7.292585170340680634e+02,2.836546203316674262e-13,3.610763749290059541e-14
7.326653306613226277e+02,2.859389685453427753e-13,3.569558801208190436e-14
7.360721442885771921e+02,2.882139588171434721e-13,3.537575178031377837e-14
7.394789579158316428e+02,2.904975017297537547e-13,3.514472856919606367e-14
7.428857715430860935e+02,2.928075789102571430e-13,3.499986238780711527e-14
7.462925851703406579e+02,2.951621904743900992e-13,3.493915079694134214e-14
7.496993987975952223e+02,2.975793004458017614e-13,3.496116547301191837e-14
7.531062124248496730e+02,3.000227133257045906e-13,3.516641617399199897e-14
7.565130260521041237e+02,3.025645683942543140e-13,3.547204180576261403e-14
7.599198396793586880e+02,3.052276791650214195e-13,3.586914097530046799e-14
7.633266533066132524e+02,3.080284201880345594e-13,3.635853516763550562e-14
7.667334669338677031e+02,3.109818595787724569e-13,3.694124972127842852e-14
7.701402805611221538e+02,3.141012925442724628e-13,3.761837894774402654e-14
7.735470941883767182e+02,3.173976338747022310e-13,3.839092033907497794e-14
7.769539078156312826e+02,3.208786411315531234e-13,3.925956909281054893e-14
7.803607214428857333e+02,3.245479394808336572e-13,4.022446351697280210e-14
7.837675350701401840e+02,3.284038210014778145e-13,4.128487169756465894e-14
7.871743486973947483e+02,3.324377976504465697e-13,4.243881056164246494e-14
7.905811623246493127e+02,3.366329003186919382e-13,4.368259077558214578e-14
7.939879759519037634e+02,3.409617396150648659e-13,4.501028560668793866e-14
7.973947895791582141e+02,3.453843806118107636e-13,4.641312994716439304e-14
8.008016032064127785e+02,3.497126384184300736e-13,4.785838981504089876e-14
8.042084168336673429e+02,3.535836304376117738e-13,4.928351371555444470e-14
8.076152304609217936e+02,3.573720692987154430e-13,5.074000757462553675e-14
8.110220440881763579e+02,3.610090554371392491e-13,5.221144343176594364e-14
8.144288577154308086e+02,3.644142969306390192e-13,5.367803915870865146e-14
8.178356713426853730e+02,3.674966596053601468e-13,5.511659692452832355e-14
8.212424849699398237e+02,3.701555810406882001e-13,5.650064778987418376e-14
8.246492985971943881e+02,3.722835201067441415e-13,5.780086103708052052e-14
8.280561122244488388e+02,3.737695474635379685e-13,5.898576583380502006e-14
8.314629258517034032e+02,3.745040690898730300e-13,6.002280880557468933e-14
8.348697394789578539e+02,3.743845169231569754e-13,6.087973315775874436e-14
8.382765531062124182e+02,3.733216541527346655e-13,6.152621560774473710e-14
8.416833667334668689e+02,3.712459590483265633e-13,6.193564336023851461e-14
8.450901803607214333e+02,3.681134138589213651e-13,6.208686556489483130e-14
8.484969939879758840e+02,3.639099799205448592e-13,6.196572509462231915e-14
8.519038076152304484e+02,3.587509470784793649e-13,6.164380246878868346e-14
8.553106212424848991e+02,3.527442312327178508e-13,6.112787085656296035e-14
8.587174348697394635e+02,3.459071949913656901e-13,6.037093875033618947e-14
8.621242484969939142e+02,3.383316509084464898e-13,5.938767463131610758e-14
8.655310621242484785e+02,3.301253491392843621e-13,5.819828813029172513e-14
8.689378757515029292e+02,3.214063049230799460e-13,5.682729247009974914e-14
8.723446893787574936e+02,3.122969540957437050e-13,5.530209828425711880e-14
8.757515030060119443e+02,3.029186649826378833e-13,5.365158012142762681e-14
8.791583166332665087e+02,2.933870209643019865e-13,5.190474023619438053e-14
8.825651302605210731e+02,2.838081354446066945e-13,5.008956299249000081e-14
8.859719438877755238e+02,2.742761032337451606e-13,4.823211553941179465e-14
8.893787575150300881e+02,2.648715561442406380e-13,4.635591390435345001e-14
8.927855711422845388e+02,2.556611915462381505e-13,4.448154365189631584e-14
8.961923847695391032e+02,2.466980851953974223e-13,4.262650343349953578e-14
8.995991983967935539e+02,2.380225797017276725e-13,4.080522835089601437e-14
9.030060120240481183e+02,2.300625146119695332e-13,3.910750168981385746e-14
9.064128256513025690e+02,2.224517498600991932e-13,3.746760159635842851e-14
9.098196392785571334e+02,2.151449707189155561e-13,3.588061359834934092e-14
9.132264529058115841e+02,2.081466423827927099e-13,3.435075088048581580e-14
9.166332665330661484e+02,2.014564708513780929e-13,3.288077296368309128e-14
9.200400801603205991e+02,1.950703715164939029e-13,3.147221727373243281e-14
9.234468937875751635e+02,1.889813258144769995e-13,3.012561398859528734e-14
9.268537074148296142e+02,1.831801206174180162e-13,2.884067974392082875e-14
9.302605210420841786e+02,1.776559728700014623e-13,2.761648823809604746e-14
9.336673346693386293e+02,1.723970470313564867e-13,2.645161754495848553e-14
9.370741482965931937e+02,1.673908757708671842e-13,2.534427512929981121e-14
9.404809619238476444e+02,1.626246956657416665e-13,2.429240229020555314e-14
9.438877755511022087e+02,1.580857098430072270e-13,2.329376014455608435e-14
9.472945891783566594e+02,1.537612889874475767e-13,2.234599940583630373e-14
9.507014028056112238e+02,1.496800154159105953e-13,2.146811614880797650e-14
9.541082164328656745e+02,1.459357167482607926e-13,2.071392031104748135e-14
9.575150300601202389e+02,1.423531036260264306e-13,1.999566657867482174e-14
9.609218436873746896e+02,1.389228423156427953e-13,1.931157688879514147e-14
9.643286573146292540e+02,1.356360772869845013e-13,1.865991595118486636e-14
9.677354709418837047e+02,1.324844373331363486e-13,1.803900174776834676e-14
9.711422845691382690e+02,1.294600328616291762e-13,1.744721298512619567e-14
9.745490981963927197e+02,1.265554465646928059e-13,1.688299408650737069e-14
9.779559118236472841e+02,1.237637192529647337e-13,1.634485821449905423e-14
9.813627254509017348e+02,1.210783322814835923e-13,1.583138873489649879e-14
9.847695390781562992e+02,1.184931877008608545e-13,1.534123946133343533e-14
9.881763527054107499e+02,1.160025870224704244e-13,1.487313395995034084e-14
9.915831663326653143e+02,1.136012092868057744e-13,1.442586414226411099e-14
9.949899799599197650e+02,1.112840889620121404e-13,1.399828833143079255e-14
9.983967935871743293e+02,1.090465940688943476e-13,1.358932895120378564e-14
1.001803607214428780e+03,1.069155508544659039e-13,1.319690903972935235e-14
1.005210420841683344e+03,1.048802001248650115e-13,1.281984050906424805e-14
1.008617234468937795e+03,1.029083941609576131e-13,1.245810357941798353e-14
1.012024048096192359e+03,1.009969569296968526e-13,1.211089984642990472e-14
1.015430861723446810e+03,9.914291770561774611e-14,1.177747645552421432e-14
1.018837675350701375e+03,9.734349710026572300e-14,1.145712371872796929e-14
1.022244488977955825e+03,9.559609388926398544e-14,1.114917277938309576e-14
1.025651302605210276e+03,9.389827263318885301e-14,1.085299334232928681e-14
1.029058116232464954e+03,9.224775207717822463e-14,1.056799148222106125e-14
1.032464929859719405e+03,9.064239430599341853e-14,1.029360753869137767e-14
1.035871743486974083e+03,8.908019462550841099e-14,1.002931410393904886e-14
1.039278557114228533e+03,8.755927213774745795e-14,9.774614105834160985e-15
1.042685370741482984e+03,8.607786097422983061e-14,9.529038987696134199e-15
1.046092184368737435e+03,8.463430215118705728e-14,9.292146984396748485e-15
1.049498997995991886e+03,8.322703600988346109e-14,9.063521493297678330e-15
1.052905811623246336e+03,8.185459520561040931e-14,8.842769537673515084e-15
1.056312625250501014e+03,8.051559820974962439e-14,8.629520319650447641e-15
1.059719438877755465e+03,7.920874329047720557e-14,8.423423859248636031e-15
1.063126252505010143e+03,7.793280293909149022e-14,8.224149715830582364e-15
1.066533066132264594e+03,7.668661871053508507e-14,8.031385788081038757e-15
1.069939879759519044e+03,7.546909644833723527e-14,7.844837188562564088e-15
1.073346693386773495e+03,7.427920186592175968e-14,7.664225188881950967e-15
1.076753507014027946e+03,7.311595645793464305e-14,7.489286231544681702e-15
1.080160320641282397e+03,7.197843371693824556e-14,7.319771004658341222e-15
1.083567134268537075e+03,7.086575563246104487e-14,7.155443575762106211e-15
1.086973947895791525e+03,6.977708945097882385e-14,6.996080581195064883e-15
1.090380761523046203e+03,6.871164467691175980e-14,6.841470467564594921e-15
1.093787575150300654e+03,6.766867029616888114e-14,6.691412782037786962e-15
1.097194388777555105e+03,6.664745220512123125e-14,6.545717508342792415e-15
1.100601202404809555e+03,6.564719849605223646e-14,6.405358556432070359e-15
1.104008016032064006e+03,6.466687252590453425e-14,6.274289125638764931e-15
1.107414829659318457e+03,6.370639563967632678e-14,6.146891123041242372e-15
1.110821643286573135e+03,6.276517709995089593e-14,6.023017517941496116e-15
1.114228456913827586e+03,6.184265294308179267e-14,5.902528635717440139e-15
1.117635270541082264e+03,6.093828433418800720e-14,5.785291731397513897e-15
1.121042084168336714e+03,6.005155604052203447e-14,5.671180590448021598e-15
1.124448897795591165e+03,5.918197501404719981e-14,5.560075154947275988e-15
1.127855711422845616e+03,5.832906907479288652e-14,5.451861173438511359e-15
1.131262525050100066e+03,5.749238568722073040e-14,5.346429872871092800e-15
1.134669338677354517e+03,5.667149082246309477e-14,5.243677651145983434e-15
1.138076152304609195e+03,5.586596789985593158e-14,5.143505788883171555e-15
1.141482965931863646e+03,5.507541680171912559e-14,5.045820179121964270e-15
1.144889779559118324e+03,5.429945295581493225e-14,4.950531073758333137e-15
1.148296593186372775e+03,5.353770648036088280e-14,4.857552845598701741e-15
1.151703406813627225e+03,5.278982138688099912e-14,4.766803764994388225e-15
1.155110220440881676e+03,5.205545483655097919e-14,4.678205790088667881e-15
1.158517034068136127e+03,5.133427644604158970e-14,4.591684369775874854e-15
1.161923847695390577e+03,5.062596763917497906e-14,4.507168258535514191e-15
1.165330661322645255e+03,4.993022104100457298e-14,4.424589342362044890e-15
1.168737474949899706e+03,4.924673991119218342e-14,4.343882475065067853e-15
1.172144288577154384e+03,4.857523761380202289e-14,4.264985324263228331e-15
1.175551102204408835e+03,4.791543712085818006e-14,4.187838226445325856e-15
1.178957915831663286e+03,4.726707054721584069e-14,4.112384050512209791e-15
1.182364729458917736e+03,4.662987871449073009e-14,4.038568069254164378e-15
1.185771543086172187e+03,4.600361074196242360e-14,3.966337838257486794e-15
1.189178356713426865e+03,4.538802366252899539e-14,3.895643081766125233e-15
1.192585170340681316e+03,4.478288206194102825e-14,3.826435585058957016e-15
1.195991983967935994e+03,4.418795773967233625e-14,3.758669092931000232e-15
1.199398797595190445e+03,4.360302938991868161e-14,3.692299213896986883e-15
1.202805611222444895e+03,4.302788230132098243e-14,3.627283329759610650e-15
1.206212424849699346e+03,4.246230807412338766e-14,3.563580510209646217e-15
1.209619238476953797e+03,4.190610435356959945e-14,3.501151432147788834e-15
1.213026052104208247e+03,4.135907457843123899e-14,3.439958303438206770e-15
1.216432865731462925e+03,4.082102774364533040e-14,3.379964790822701586e-15
1.219839679358717376e+03,4.029177817611344923e-14,3.321135951744114766e-15
1.223246492985972054e+03,3.977114532278513914e-14,3.263438169841285887e-15
1.226653306613226505e+03,3.925895355021380854e-14,3.206839093896824987e-15
1.230060120240480956e+03,3.875503195482980740e-14,3.151307580029974314e-15
1.233466933867735406e+03,3.825921418323559697e-14,3.096813636943326163e-15
1.236873747494989857e+03,3.777133826187196225e-14,3.043328374041807330e-15
1.240280561122244308e+03,3.729124643545799225e-14,2.990823952256416350e-15
1.243687374749498986e+03,3.681878501364308961e-14,2.939273537414324467e-15
1.247094188376753436e+03,3.635380422535722779e-14,2.888651256007420225e-15
1.250501002004008114e+03,3.589615808037516436e-14,2.838932153221687596e-15
1.253907815631262565e+03,3.544570423764907470e-14,2.790092153096987402e-15
1.257314629258517016e+03,3.500230387999396453e-14,2.742108020695915994e-15
1.260721442885771467e+03,3.456582159473726848e-14,2.694957326168568060e-15
1.264128256513025917e+03,3.413612525997683318e-14,2.648618410605072017e-15
1.267535070140280368e+03,3.371308593610671787e-14,2.603070353577129069e-15
1.270941883767535046e+03,3.329657776230487958e-14,2.558292942273315559e-15
1.274348697394789497e+03,3.288647785768724824e-14,2.514266642140800414e-15
1.277755511022044175e+03,3.248266622685927852e-14,2.470972568949835948e-15
1.281162324649298625e+03,3.208502566961326867e-14,2.428392462203701431e-15
1.284569138276553076e+03,3.169344169453303361e-14,2.386508659820747181e-15
1.287975951903807527e+03,3.130780243628806154e-14,2.345304074019400657e-15
1.291382765531061978e+03,3.092799857641108472e-14,2.304762168342257724e-15
1.294789579158316428e+03,3.055392326736608998e-14,2.264866935757415154e-15
1.298196392785571106e+03,3.018547205972848652e-14,2.225602877780600969e-15
1.301603206412825557e+03,2.982666584332450433e-14,2.190343628572044761e-15
1.305010020040080235e+03,2.947774385183688957e-14,2.159407927665740955e-15
1.308416833667334686e+03,2.913391195466194921e-14,2.128939697629525728e-15
1.311823647294589136e+03,2.879508097759982435e-14,2.098928516164709977e-15
1.315230460921843587e+03,2.846116362064697454e-14,2.069364267844350195e-15
1.318637274549098038e+03,2.813207440852454887e-14,2.040237132915164794e-15
1.322044088176352716e+03,2.780772964296329170e-14,2.011537576582794962e-15
1.325450901803607167e+03,2.748804735666144867e-14,1.983256338755706890e-15
1.328857715430861617e+03,2.717294726883568273e-14,1.955384424226244821e-15
1.332264529058116295e+03,2.686235074229001412e-14,1.927913093267214600e-15
1.335671342685370746e+03,2.655618074193350341e-14,1.900833852623767801e-15
1.339078156312625197e+03,2.625436179467964652e-14,1.874138446881631661e-15
1.342484969939879647e+03,2.595681995066586212e-14,1.847818850194057739e-15
1.345891783567134325e+03,2.566348274573332328e-14,1.821867258349791990e-15
1.349298597194388776e+03,2.537427916511238306e-14,1.796276081166623110e-15
1.352705410821643227e+03,2.508913960826143788e-14,1.771037935194670812e-15
1.356112224448897678e+03,2.480799585480857103e-14,1.746145636715306431e-15
1.359519038076152356e+03,2.453078103155075581e-14,1.721592195021853059e-15
1.362925851703406806e+03,2.425742958046541639e-14,1.697370805968855359e-15
1.366332665330661257e+03,2.398787722769256855e-14,1.673474845778137988e-15
1.369739478957915708e+03,2.372206095344879750e-14,1.649897865089022005e-15
1.373146292585170386e+03,2.345991896283426422e-14,1.626633583242848732e-15
1.376553106212424836e+03,2.320139065749875281e-14,1.603675882789835001e-15
1.379959919839679287e+03,2.294641660813150648e-14,1.581018804209534176e-15
1.383366733466933738e+03,2.269493852774437038e-14,1.558656540834556068e-15
1.386773547094188416e+03,2.244689924571680684e-14,1.536583433968772809e-15
1.390180360721442867e+03,2.220224268257405269e-14,1.514793968191540500e-15
1.393587174348697317e+03,2.196091382547240839e-14,1.493282766839825554e-15
1.396993987975951768e+03,2.172285870436322829e-14,1.472044587659906558e-15
1.400400801603206446e+03,2.148802436881320851e-14,1.451074318622122040e-15
1.403807615230460897e+03,2.125635886545578564e-14,1.430366973891095426e-15
1.407214428857715347e+03,2.102781121605180420e-14,1.409917689944636029e-15
1.410621242484969798e+03,2.080233139613805599e-14,1.389721721835862455e-15
1.414028056112224476e+03,2.057987031424314280e-14,1.369774439591019757e-15
1.417434869739478927e+03,2.036037979165144300e-14,1.350071324738656519e-15
1.420841683366733378e+03,2.014381254269546334e-14,1.330607966963982536e-15
1.424248496993987828e+03,1.993012215556099145e-14,1.311380060883078913e-15
1.427655310621242506e+03,1.971926307358575651e-14,1.292383402932303357e-15
1.431062124248496957e+03,1.951119057703675496e-14,1.273613888368073280e-15
1.434468937875751408e+03,1.930586076535042933e-14,1.255067508372267519e-15
1.437875751503005858e+03,1.910323053982010274e-14,1.236740347259315967e-15
1.441282565130260537e+03,1.890325758671831878e-14,1.218628579780460506e-15
1.444689378757514987e+03,1.870590036083739128e-14,1.200728468521402475e-15
1.448096192384769438e+03,1.851111806943863759e-14,1.183036361389871798e-15
1.451503006012023889e+03,1.831887065659471712e-14,1.165548689189014520e-15
1.454909819639278567e+03,1.812911878791473460e-14,1.148261963273546835e-15
1.458316633266533017e+03,1.794182383564024999e-14,1.131172773285300078e-15
1.461723446893787468e+03,1.775694786410046303e-14,1.114277784965076377e-15
1.465130260521042146e+03,1.757445361551687900e-14,1.097573738037777052e-15
1.468537074148296597e+03,1.739430449614636738e-14,1.081057444167844362e-15
1.471943887775551048e+03,1.721646456275285051e-14,1.064725784982649810e-15
1.475350701402805498e+03,1.704089850939887531e-14,1.048575710160847116e-15
1.478757515030060176e+03,1.686757165454709067e-14,1.032604235583399995e-15
1.482164328657314627e+03,1.669644992846269723e-14,1.016808441544740852e-15
1.485571142284569078e+03,1.652749986090928731e-14,1.001185471022073266e-15
1.488977955911823528e+03,1.636068856912940036e-14,9.857325280003313650e-16
1.492384769539078206e+03,1.619598374610134711e-14,9.704468758507064094e-16
1.495791583166332657e+03,1.603335364906585560e-14,9.553258357611251920e-16
1.499198396793587108e+03,1.587276708831390595e-14,9.403667852162894108e-16
1.502605210420841559e+03,1.571347070619080367e-14,9.289386412923434027e-16
1.506012024048096237e+03,1.555595429622306483e-14,9.186638750083369926e-16
1.509418837675350687e+03,1.540041277881486035e-14,9.084978471804208747e-16
1.512825651302605138e+03,1.524681657534999958e-14,8.984388463753595350e-16
1.516232464929859589e+03,1.509513662019497013e-14,8.884851965637728214e-16
1.519639278557114267e+03,1.494534435057354842e-14,8.786352562081883812e-16
1.523046092184368717e+03,1.479741169666920805e-14,8.688874173796228588e-16
1.526452905811623168e+03,1.465131107194861742e-14,8.592401049010585173e-16
1.529859719438877619e+03,1.450701536370193219e-14,8.496917755172227502e-16
1.533266533066132297e+03,1.436449792379277321e-14,8.402409170895940832e-16
1.536673346693386748e+03,1.422373255961351340e-14,8.308860478157044020e-16
1.540080160320641198e+03,1.408469352523981042e-14,8.216257154720185552e-16
1.543486973947895649e+03,1.394735551277986174e-14,8.124584966794065404e-16
1.546893787575150327e+03,1.381169364391316458e-14,8.033829961906171185e-16
1.550300601202404778e+03,1.367768346161417388e-14,7.943978461987754591e-16
1.553707414829659228e+03,1.354530092205586309e-14,7.855017056661907002e-16
1.557114228456913679e+03,1.341452238668895324e-14,7.766932596731079820e-16
1.560521042084168357e+03,1.328532461449266723e-14,7.679712187852232416e-16
1.563927855711422808e+03,1.315768475439216254e-14,7.593343184397194763e-16
1.567334669338677259e+03,1.303158033783893308e-14,7.507813183489438092e-16
1.570741482965931709e+03,1.290698927155033064e-14,7.423110019214309166e-16
1.574148296593186387e+03,1.278388983040383563e-14,7.339221756991306446e-16
1.577555110220440838e+03,1.266226065048268019e-14,7.256136688111783339e-16
1.580961923847695289e+03,1.254208072226925655e-14,7.173843324425443440e-16
1.584368737474949739e+03,1.242332938398215642e-14,7.092330393182694963e-16
1.587775551102204417e+03,1.230598631505424611e-14,7.011586831913586625e-16
1.591182364729458868e+03,1.219003152974780306e-14,6.931601783969690405e-16
1.594589178356713319e+03,1.207544537090340377e-14,6.852364593153854998e-16
1.597995991983967770e+03,1.196220850382013018e-14,6.773864799534631144e-16
1.601402805611222448e+03,1.185030191026271173e-14,6.696092134858018960e-16
1.604809619238476898e+03,1.173970688259448915e-14,6.619036518186433830e-16
1.608216432865731349e+03,1.163040501803095555e-14,6.542688051660794758e-16
1.611623246492986027e+03,1.152237821301317139e-14,6.467037016372921105e-16
1.615030060120240478e+03,1.141560865769689413e-14,6.392073868353612823e-16
