wavelength_nm,sigma_sca_m2,sigma_abs_m2
7.803607214428857333e+02,4.118416612302807015e-18,2.007416462846840529e-17
7.837675350701401840e+02,4.035590911921029936e-18,1.982974632024106812e-17
7.871743486973947483e+02,3.954693786587970256e-18,1.958672804224796592e-17
7.905811623246493127e+02,3.875672786750500373e-18,1.934507384161026797e-17
7.939879759519037634e+02,3.798477106001422212e-18,1.910474856276721392e-17
7.973947895791582141e+02,3.723057522701442964e-18,1.886571782323036602e-17
8.008016032064127785e+02,3.650364933584557383e-18,1.863629337816519030e-17
8.042084168336673429e+02,3.582519068713305418e-18,1.843541848934662219e-17
8.076152304609217936e+02,3.516182596309896964e-18,1.823606478245767217e-17
8.110220440881763579e+02,3.451315944301659356e-18,1.803820487063595963e-17
8.144288577154308086e+02,3.387880739193810898e-18,1.784181196367589852e-17
8.178356713426853730e+02,3.325839764842601572e-18,1.764685985150370071e-17
8.212424849699398237e+02,3.265156922817180702e-18,1.745332288821955501e-17
8.246492985971943881e+02,3.205797194279938277e-18,1.726117597663871440e-17
8.280561122244488388e+02,3.147726603324205552e-18,1.707039455334814090e-17
8.314629258517034032e+02,3.090912181705835504e-18,1.688095457425437964e-17
8.348697394789578539e+02,3.035321934908954308e-18,1.669283250059134196e-17
8.382765531062124182e+02,2.980924809492909978e-18,1.650600528536307435e-17
8.416833667334668689e+02,2.927690661664102054e-18,1.632045036025663929e-17
8.450901803607214333e+02,2.875590227023575334e-18,1.613614562293224713e-17
8.484969939879758840e+02,2.824595091440511490e-18,1.595306942473223008e-17
8.519038076152304484e+02,2.775307095074057703e-18,1.578945242212228009e-17
8.553106212424848991e+02,2.727540480449310241e-18,1.564138066006979555e-17
8.587174348697394635e+02,2.680765654335867031e-18,1.549441239258682312e-17
8.621242484969939142e+02,2.634958290417259788e-18,1.534853034196268404e-17
8.655310621242484785e+02,2.590094752355233647e-18,1.520371757395159470e-17
8.689378757515029292e+02,2.546152071556297278e-18,1.505995748914302131e-17
8.723446893787574936e+02,2.503107925739432120e-18,1.491723381458438700e-17
8.757515030060119443e+02,2.460940618274961305e-18,1.477553059565808477e-17
8.791583166332665087e+02,2.419629058262940622e-18,1.463483218821714747e-17
8.825651302605210731e+02,2.379152741321955321e-18,1.449512325090348361e-17
8.859719438877755238e+02,2.339491731060716480e-18,1.435638873775585322e-17
8.893787575150300881e+02,2.300626641204502046e-18,1.421861389098584634e-17
8.927855711422845388e+02,2.262538618351937811e-18,1.408178423400381333e-17
8.961923847695391032e+02,2.225209325337397451e-18,1.394588556460015158e-17
8.995991983967935539e+02,2.188620925174179835e-18,1.381090394836809752e-17
9.030060120240481183e+02,2.153543001963482055e-18,1.367058975263861212e-17
9.064128256513025690e+02,2.119252501044143345e-18,1.353045790025079981e-17
9.098196392785571334e+02,2.085627240580327568e-18,1.339133341825832118e-17
9.132264529058115841e+02,2.052651922252069556e-18,1.325320235058589041e-17
9.166332665330661484e+02,2.020311655187741484e-18,1.311605099497005022e-17
9.200400801603205991e+02,1.988591943625249111e-18,1.297986589714553665e-17
9.234468937875751635e+02,1.957478674992035350e-18,1.284463384520363549e-17
9.268537074148296142e+02,1.926958108387968746e-18,1.271034186404292642e-17
9.302605210420841786e+02,1.897016863456334563e-18,1.257697721003210119e-17
9.336673346693386293e+02,1.867641909627725200e-18,1.244452736578637179e-17
9.370741482965931937e+02,1.838820555724011334e-18,1.231298003511098596e-17
9.404809619238476444e+02,1.810540439908266306e-18,1.218232313805002807e-17
9.438877755511022087e+02,1.782789519967896818e-18,1.205254480605867355e-17
9.472945891783566594e+02,1.755556063919717071e-18,1.192363337739473744e-17
9.507014028056112238e+02,1.728980309613703824e-18,1.180201598983398106e-17
9.541082164328656745e+02,1.703472029744779491e-18,1.170600271860970903e-17
9.575150300601202389e+02,1.678427579829799970e-18,1.161070023788418238e-17
9.609218436873746896e+02,1.653836915377237340e-18,1.151609967319636325e-17
9.643286573146292540e+02,1.629690244398273892e-18,1.142219229925500842e-17
9.677354709418837047e+02,1.605978020180313154e-18,1.132896953679480899e-17
9.711422845691382690e+02,1.582690934292178747e-18,1.123642294948850372e-17
9.745490981963927197e+02,1.559819909813201635e-18,1.114454424097929838e-17
9.779559118236472841e+02,1.537356094777603042e-18,1.105332525188456555e-17
9.813627254509017348e+02,1.515290855827922230e-18,1.096275795701336885e-17
9.847695390781562992e+02,1.493615772068174577e-18,1.087283446254473221e-17
9.881763527054107499e+02,1.472322629111738314e-18,1.078354700333176157e-17
9.915831663326653143e+02,1.451403413315501414e-18,1.069488794024643004e-17
9.949899799599197650e+02,1.430850306195425301e-18,1.060684975760178381e-17
9.983967935871743293e+02,1.410655679014956731e-18,1.051942506066091663e-17
1.001803607214428780e+03,1.390968424840082719e-18,1.042644402138638000e-17
1.005210420841683344e+03,1.371757851210197697e-18,1.032866428575797293e-17
1.008617234468937795e+03,1.352876206908274278e-18,1.023158033940119149e-17
1.012024048096192359e+03,1.334316767256307464e-18,1.013518415736951061e-17
1.015430861723446810e+03,1.316072967382698675e-18,1.003946784001639515e-17
1.018837675350701375e+03,1.298138397895208849e-18,9.944423610515497129e-18
1.022244488977955825e+03,1.280506800685405377e-18,9.850043812460272168e-18
1.025651302605210276e+03,1.263172064860169380e-18,9.756320907502985074e-18
1.029058116232464954e+03,1.246128222795436940e-18,9.663247473071840352e-18
1.032464929859719405e+03,1.229369446309745885e-18,9.570816200128749855e-18
1.035871743486974083e+03,1.212890042951025142e-18,9.479019890938337076e-18
1.039278557114228533e+03,1.196684452395718568e-18,9.387851456980777594e-18
1.042685370741482984e+03,1.180747242953788516e-18,9.297303916828031444e-18
1.046092184368737435e+03,1.165073108178523123e-18,9.207370394122886247e-18
1.049498997995991886e+03,1.149656863576010458e-18,9.118044115558616639e-18
1.052905811623246336e+03,1.134493443411762372e-18,9.029318408940729915e-18
1.056312625250501014e+03,1.119577897611039251e-18,8.941186701291405693e-18
1.059719438877755465e+03,1.104905388750247390e-18,8.853642516976479731e-18
1.063126252505010143e+03,1.090471189135763177e-18,8.766679475883466447e-18
1.066533066132264594e+03,1.076270677968028211e-18,8.680291291655952618e-18
1.069939879759519044e+03,1.062299338587752211e-18,8.594471769941472604e-18
1.073346693386773495e+03,1.048552755801767568e-18,8.509214806681767891e-18
1.076753507014027946e+03,1.035026613285910312e-18,8.424514386483277792e-18
1.080160320641282397e+03,1.021716691062340582e-18,8.340364580960027727e-18
1.083567134268537075e+03,1.008618863049433674e-18,8.256759547164133440e-18
1.086973947895791525e+03,9.957290946812123833e-19,8.173693526021075368e-18
1.090380761523046203e+03,9.830434405946835808e-19,8.091160840804431455e-18
1.093787575150300654e+03,9.705580423826749052e-19,8.009155895665449671e-18
1.097194388777555105e+03,9.582691264103596435e-19,7.927673174167675710e-18
1.100601202404809555e+03,9.461731289020396509e-19,7.848138187032393067e-18
1.104008016032064006e+03,9.342668900769000012e-19,7.775763425399216049e-18
1.107414829659318457e+03,9.225462739386557940e-19,7.703845934042878707e-18
1.110821643286573135e+03,9.110078260242607733e-19,7.632380999942312576e-18
1.114228456913827586e+03,8.996481665910900244e-19,7.561363975764377538e-18
1.117635270541082264e+03,8.884639887755410212e-19,7.490790278696541815e-18
1.121042084168336714e+03,8.774520568023442155e-19,7.420655389299993771e-18
1.124448897795591165e+03,8.666092042435698414e-19,7.350954850431282920e-18
1.127855711422845616e+03,8.559323323250058559e-19,7.281684266131753223e-18
1.131262525050100066e+03,8.454184082794189842e-19,7.212839300595056667e-18
1.134669338677354517e+03,8.350644637444906955e-19,7.144415677088792735e-18
1.138076152304609195e+03,8.248675932044999075e-19,7.076409176983608602e-18
1.141482965931863646e+03,8.148249524742773486e-19,7.008815638706978520e-18
1.144889779559118324e+03,8.049337572242189176e-19,6.941630956822817309e-18
1.148296593186372775e+03,7.951912815450738300e-19,6.874851081031890357e-18
1.151703406813627225e+03,7.855948565512970071e-19,6.808472015242423772e-18
1.155110220440881676e+03,7.761418690220150708e-19,6.742489816678766282e-18
1.158517034068136127e+03,7.668297600781618788e-19,6.676900594959649183e-18
1.161923847695390577e+03,7.576560238949854984e-19,6.611700511227712993e-18
1.165330661322645255e+03,7.486182064488436651e-19,6.546885777285558392e-18
1.168737474949899706e+03,7.397139042969324515e-19,6.482452654753990035e-18
1.172144288577154384e+03,7.309407633896710042e-19,6.418397454230514589e-18
1.175551102204408835e+03,7.222964779139614416e-19,6.354716534514738646e-18
1.178957915831663286e+03,7.137787891674139489e-19,6.291406301757938141e-18
1.182364729458917736e+03,7.053854844611438151e-19,6.228463208739045057e-18
1.185771543086172187e+03,6.971143960522811388e-19,6.165883754061234188e-18
1.189178356713426865e+03,6.889634001034515463e-19,6.103664481439073297e-18
1.192585170340681316e+03,6.809304156697659294e-19,6.041801978920751718e-18
1.195991983967935994e+03,6.730134037118098530e-19,5.980292878221606901e-18
1.199398797595190445e+03,6.652103661342472529e-19,5.919133853967892619e-18
1.202805611222444895e+03,6.575193448488798805e-19,5.858321623034378467e-18
1.206212424849699346e+03,6.499384208623218661e-19,5.797852943871568612e-18
1.209619238476953797e+03,6.424657133864074776e-19,5.737724615826097351e-18
1.213026052104208247e+03,6.350993789716804758e-19,5.677933478478113684e-18
1.216432865731462925e+03,6.278376106628584254e-19,5.618476411028104508e-18
1.219839679358717376e+03,6.206786371757620751e-19,5.559350331672099062e-18
1.223246492985972054e+03,6.136207220947005192e-19,5.500552196949003626e-18
1.226653306613226505e+03,6.066621630909888192e-19,5.442079001174703211e-18
1.230060120240480956e+03,5.998012911600836860e-19,5.383927775823994437e-18
1.233466933867735406e+03,5.930364698785589372e-19,5.326095588981242514e-18
1.236873747494989857e+03,5.863660946794646294e-19,5.268579544734774888e-18
1.240280561122244308e+03,5.797885921456993171e-19,5.211376782643293103e-18
1.243687374749498986e+03,5.733024193211921564e-19,5.154484477176564255e-18
1.247094188376753436e+03,5.669060630388439695e-19,5.097899837183448327e-18
1.250501002004008114e+03,5.605980392653967513e-19,5.041620105337669481e-18
1.253907815631262565e+03,5.543768924623318256e-19,4.985642557669412941e-18
1.257314629258517016e+03,5.482411949624987065e-19,4.929964503018478759e-18
1.260721442885771467e+03,5.421895463622211199e-19,4.874583282531104885e-18
1.264128256513025917e+03,5.362205729278367124e-19,4.819496269204410007e-18
1.267535070140280368e+03,5.303329270173946973e-19,4.764700867348147746e-18
1.270941883767535046e+03,5.245252865156262383e-19,4.710194512194622644e-18
1.274348697394789497e+03,5.187963542834965304e-19,4.655974669349823239e-18
1.277755511022044175e+03,5.131448576204448118e-19,4.602038834389328069e-18
1.281162324649298625e+03,5.075695477396451053e-19,4.548384532400289484e-18
1.284569138276553076e+03,5.020691992565218853e-19,4.495009317519732002e-18
1.287975951903807527e+03,4.966426096886735074e-19,4.441910772544335021e-18
1.291382765531061978e+03,4.912885989684373481e-19,4.389086508488884876e-18
1.294789579158316428e+03,4.860060089668621290e-19,4.336534164125284248e-18
1.298196392785571106e+03,4.807937030290033629e-19,4.284251405672930417e-18
1.301603206412825557e+03,4.756999130638397031e-19,4.238192542112644657e-18
1.305010020040080235e+03,4.707281022884268042e-19,4.199064681533335434e-18
1.308416833667334686e+03,4.658211354688419640e-19,4.160152059707266402e-18
1.311823647294589136e+03,4.609779995337310565e-19,4.121452869742884245e-18
1.315230460921843587e+03,4.561976998445370602e-19,4.082965325252932474e-18
1.318637274549098038e+03,4.514792598125858963e-19,4.044687660050459559e-18
1.322044088176352716e+03,4.468217205256993607e-19,4.006618127850480064e-18
1.325450901803607167e+03,4.422241403829954731e-19,3.968755002070143227e-18
1.328857715430861617e+03,4.376855947385205631e-19,3.931096575414060993e-18
1.332264529058116295e+03,4.332051755527075650e-19,3.893641159716276980e-18
1.335671342685370746e+03,4.287819910524068681e-19,3.856387085625024878e-18
1.339078156312625197e+03,4.244151653981865406e-19,3.819332702307944071e-18
1.342484969939879647e+03,4.201038383597944527e-19,3.782476377268181058e-18
1.345891783567134325e+03,4.158471649985253880e-19,3.745816496004623056e-18
1.349298597194388776e+03,4.116443153572783929e-19,3.709351461827936255e-18
1.352705410821643227e+03,4.074944741575482445e-19,3.673079695572893513e-18
1.356112224448897678e+03,4.033968405030135171e-19,3.636999635374652169e-18
1.359519038076152356e+03,3.993506275903526163e-19,3.601109736411126249e-18
1.362925851703406806e+03,3.953550624261448361e-19,3.565408470698688438e-18
1.366332665330661257e+03,3.914093855503426412e-19,3.529894326817846783e-18
1.369739478957915708e+03,3.875128507661167071e-19,3.494565809740569663e-18
1.373146292585170386e+03,3.836647248754126906e-19,3.459421440541543057e-18
1.376553106212424836e+03,3.798642874206239354e-19,3.424459756239181945e-18
1.379959919839679287e+03,3.761108304321766374e-19,3.389679309547797788e-18
1.383366733466933738e+03,3.724036581813898447e-19,3.355078668665680754e-18
1.386773547094188416e+03,3.687420869391472386e-19,3.320656417073159033e-18
1.390180360721442867e+03,3.651254447396307409e-19,3.286411153319784729e-18
1.393587174348697317e+03,3.615530711495536141e-19,3.252341490844938110e-18
1.396993987975951768e+03,3.580243170423165746e-19,3.218446057728780215e-18
1.400400801603206446e+03,3.545385443771052181e-19,3.184723496563931608e-18
1.403807615230460897e+03,3.510951259829199901e-19,3.151172464190831114e-18
1.407214428857715347e+03,3.476934453473828979e-19,3.117791631570102130e-18
1.410621242484969798e+03,3.443328964099302378e-19,3.084579683560778713e-18
1.414028056112224476e+03,3.410128833597133553e-19,3.051535318751891478e-18
1.417434869739478927e+03,3.377328204378745878e-19,3.018657249249355361e-18
1.420841683366733378e+03,3.344921317440333390e-19,2.985944200560236640e-18
1.424248496993987828e+03,3.312902510469475686e-19,2.953394911356621976e-18
1.427655310621242506e+03,3.281266215993458356e-19,2.921008133360318773e-18
1.431062124248496957e+03,3.250006959565968538e-19,2.888782631087355914e-18
1.434468937875751408e+03,3.219119357995184475e-19,2.856717181773093977e-18
1.437875751503005858e+03,3.188598117606888113e-19,2.824810575172287512e-18
1.441282565130260537e+03,3.158438032547065528e-19,2.793061613385311083e-18
1.444689378757514987e+03,3.128633983118833189e-19,2.761469110708689766e-18
1.448096192384769438e+03,3.099180934156123496e-19,2.730031893467537467e-18
1.451503006012023889e+03,3.070073933431098161e-19,2.698748799890909970e-18
1.454909819639278567e+03,3.041308110095525358e-19,2.667618679944056817e-18
1.458316633266533017e+03,3.012878673154564508e-19,2.636640395142519771e-18
1.461723446893787468e+03,2.984780909973825346e-19,2.605812818500610334e-18
1.465130260521042146e+03,2.957010184816983793e-19,2.575134834251909166e-18
1.468537074148296597e+03,2.929561937413120234e-19,2.544605337830192058e-18
1.471943887775551048e+03,2.902431681556386437e-19,2.514223235652257067e-18
1.475350701402805498e+03,2.875615003732777069e-19,2.483987445026304558e-18
1.478757515030060176e+03,2.849107561775926884e-19,2.453896893981356053e-18
1.482164328657314627e+03,2.822905083552560020e-19,2.423950521149567965e-18
1.485571142284569078e+03,2.797003365671514601e-19,2.394147275601844237e-18
1.488977955911823528e+03,2.771398272224101258e-19,2.364486116804791036e-18
1.492384769539078206e+03,2.746085733545822618e-19,2.334966014389178375e-18
1.495791583166332657e+03,2.721061745007356819e-19,2.305585948067068883e-18
1.499198396793587108e+03,2.696322365828286258e-19,2.276344907545577366e-18
1.502605210420841559e+03,2.671775327945997659e-19,2.255506299526090177e-18
1.506012024048096237e+03,2.647479834210439733e-19,2.237301652164656966e-18
1.509418837675350687e+03,2.623459536767660937e-19,2.219181302541552513e-18
1.512825651302605138e+03,2.599710704536840907e-19,2.201144646607254332e-18
1.516232464929859589e+03,2.576229665326054379e-19,2.183191086192894460e-18
1.519639278557114267e+03,2.553012804775149899e-19,2.165320028844755822e-18
1.523046092184368717e+03,2.530056565315099583e-19,2.147530887817029962e-18
1.526452905811623168e+03,2.507357445149680512e-19,2.129823082023188084e-18
1.529859719438877619e+03,2.484911997260007280e-19,2.112196035758558164e-18
1.533266533066132297e+03,2.462716828425320843e-19,2.094649179219476697e-18
1.536673346693386748e+03,2.440768598266848559e-19,2.077181947637078593e-18
1.540080160320641198e+03,2.419064018307410155e-19,2.059793781751212688e-18
1.543486973947895649e+03,2.397599851052965808e-19,2.042484127538201911e-18
1.546893787575150327e+03,2.376372909090518263e-19,2.025252436292557031e-18
1.550300601202404778e+03,2.355380054204705137e-19,2.008098164402670141e-18
1.553707414829659228e+03,2.334618196510380780e-19,1.991020773424586249e-18
1.557114228456913679e+03,2.314084293605690502e-19,1.974019729924253439e-18
1.560521042084168357e+03,2.293775349738163135e-19,1.957094505459222684e-18
1.563927855711422808e+03,2.273688414989107623e-19,1.940244576528144569e-18
1.567334669338677259e+03,2.253820584474229802e-19,1.923469424491146729e-18
1.570741482965931709e+03,2.234168997558616128e-19,1.906768535546368313e-18
1.574148296593186387e+03,2.214730837088901526e-19,1.890141400640387684e-18
1.577555110220440838e+03,2.195503328638524882e-19,1.873587515393966643e-18
1.580961923847695289e+03,2.176483739768878285e-19,1.857106380102488393e-18
1.584368737474949739e+03,2.157669379304189825e-19,1.840697499679746570e-18
1.587775551102204417e+03,2.139057596621372558e-19,1.824360383500323290e-18
1.591182364729458868e+03,2.120645780952397309e-19,1.808094545525644728e-18
1.594589178356713319e+03,2.102431360700880764e-19,1.791899504079827910e-18
1.597995991983967770e+03,2.084411802771698147e-19,1.775774781903257001e-18
1.601402805611222448e+03,2.066584611913343621e-19,1.759719906064284427e-18
1.604809619238476898e+03,2.048947330073637155e-19,1.743734407934193785e-18
1.608216432865731349e+03,2.031497535765980657e-19,1.727817823084889630e-18
1.611623246492986027e+03,2.014232843450231688e-19,1.711969691314644843e-18
1.615030060120240478e+03,1.997150902922477852e-19,1.696189556538439151e-18
