wavelength_nm,sigma_sca_m2,sigma_abs_m2
9.915831663326653143e+02,7.478824389694234662e-15,1.313816230541042822e-15
9.949899799599197650e+02,7.361992602628713965e-15,1.296487685436904808e-15
9.983967935871743293e+02,7.247424015799295764e-15,1.279452426301688603e-15
1.001803607214428780e+03,7.136086544884316892e-15,1.262095089849027834e-15
1.005210420841683344e+03,7.027766321330402162e-15,1.244486598656779572e-15
1.008617234468937795e+03,6.921493470031621243e-15,1.227163441445460581e-15
1.012024048096192359e+03,6.817221834235034118e-15,1.210118710570287728e-15
1.015430861723446810e+03,6.714906463131726453e-15,1.193345717513103903e-15
1.018837675350701375e+03,6.614503575858560559e-15,1.176837984270855448e-15
1.022244488977955825e+03,6.515970526733465788e-15,1.160589235146979904e-15
1.025651302605210276e+03,6.419265771674798888e-15,1.144593388924361441e-15
1.029058116232464954e+03,6.324348835756787912e-15,1.128844551399115011e-15
1.032464929859719405e+03,6.231180281856447237e-15,1.113337008255991052e-15
1.035871743486974083e+03,6.139721680348435914e-15,1.098065218267447657e-15
1.039278557114228533e+03,6.049935579807493345e-15,1.083023806799180606e-15
1.042685370741482984e+03,5.961785478678970584e-15,1.068207559606303092e-15
1.046092184368737435e+03,5.875235797881019778e-15,1.053611416905030769e-15
1.049498997995991886e+03,5.790251854302261431e-15,1.039230467705756265e-15
1.052905811623246336e+03,5.706799835161857289e-15,1.025059944394107440e-15
1.056312625250501014e+03,5.624846773199143824e-15,1.011095217547429547e-15
1.059719438877755465e+03,5.544360522662427578e-15,9.973317909605498252e-16
1.063126252505010143e+03,5.465309736067184940e-15,9.837652969563202866e-16
1.066533066132264594e+03,5.387663841695799857e-15,9.703914917520804870e-16
1.069939879759519044e+03,5.311393021811586686e-15,9.572062511651149301e-16
1.073346693386773495e+03,5.236468191561461809e-15,9.442055664265585317e-16
1.076753507014027946e+03,5.162860978542578948e-15,9.313855401838751432e-16
1.080160320641282397e+03,5.090543703009113282e-15,9.187423826684667493e-16
1.083567134268537075e+03,5.019489358696622672e-15,9.062724080208223313e-16
1.086973947895791525e+03,4.949671594242306527e-15,8.939720307653487471e-16
1.090380761523046203e+03,4.881064695179986919e-15,8.818377624279493460e-16
1.093787575150300654e+03,4.813643566490237144e-15,8.698662082897592845e-16
1.097194388777555105e+03,4.747383715685966982e-15,8.580540642704368494e-16
1.100601202404809555e+03,4.682260085781326166e-15,8.465521983553675188e-16
1.104008016032064006e+03,4.618245324695055273e-15,8.359159131749552372e-16
1.107414829659318457e+03,4.555322151198076624e-15,8.254186804336688387e-16
1.110821643286573135e+03,4.493468308349845310e-15,8.150577476175457836e-16
1.114228456913827586e+03,4.432662065283785761e-15,8.048304333982979276e-16
1.117635270541082264e+03,4.372882203111648992e-15,7.947341253568616867e-16
1.121042084168336714e+03,4.314108001250314332e-15,7.847662777937867005e-16
1.124448897795591165e+03,4.256319224156633390e-15,7.749244096227963690e-16
1.127855711422845616e+03,4.199496108456694232e-15,7.652061023435882839e-16
1.131262525050100066e+03,4.143619350456725407e-15,7.556089980906747377e-16
1.134669338677354517e+03,4.088670094022722248e-15,7.461307977547267477e-16
1.138076152304609195e+03,4.034629918817038250e-15,7.367692591734737221e-16
1.141482965931863646e+03,3.981480828880030517e-15,7.275221953890161412e-16
1.144889779559118324e+03,3.929205241545696298e-15,7.183874729687963560e-16
1.148296593186372775e+03,3.877785976680269964e-15,7.093630103875211195e-16
1.151703406813627225e+03,3.827206246233672756e-15,7.004467764674104216e-16
1.155110220440881676e+03,3.777449644093393660e-15,6.916367888744347414e-16
1.158517034068136127e+03,3.728500136231318508e-15,6.829311126680983040e-16
1.161923847695390577e+03,3.680342051134220057e-15,6.743278589025178202e-16
1.165330661322645255e+03,3.632960070508568921e-15,6.658251832769184323e-16
1.168737474949899706e+03,3.586339220251385473e-15,6.574212848332212036e-16
1.172144288577154384e+03,3.540464861678320370e-15,6.491144046989467231e-16
1.175551102204408835e+03,3.495322683001205613e-15,6.409028248737500159e-16
1.178957915831663286e+03,3.450898691047020730e-15,6.327848670574751738e-16
1.182364729458917736e+03,3.407179203210775926e-15,6.247588915184573747e-16
1.185771543086172187e+03,3.364150839635130033e-15,6.168232960001072364e-16
1.189178356713426865e+03,3.321800515609581186e-15,6.089765146646860180e-16
1.192585170340681316e+03,3.280115434182359648e-15,6.012170170722759489e-16
1.195991983967935994e+03,3.239083078978764738e-15,5.935433071942103694e-16
1.199398797595190445e+03,3.198691207219143524e-15,5.859539224589294061e-16
1.202805611222444895e+03,3.158927842930830695e-15,5.784474328296285180e-16
1.206212424849699346e+03,3.119781270347822332e-15,5.710224399120647995e-16
1.209619238476953797e+03,3.081240027492517601e-15,5.636775760916116824e-16
1.213026052104208247e+03,3.043292899934132546e-15,5.564115036982326088e-16
1.216432865731462925e+03,3.005928914718229252e-15,5.492229141985616407e-16
