xy_axis1_nm,xy_axis2_nm,|E/E0|^2
8.695312500000000000e+01,-1.017187500000000000e+02,1.213236442780350810e+00
8.859375000000000000e+01,-1.017187500000000000e+02,1.210803445854059301e+00
9.023437500000000000e+01,-1.017187500000000000e+02,1.207692595198237795e+00
9.187500000000000000e+01,-1.017187500000000000e+02,1.203954225141971257e+00
9.351562500000000000e+01,-1.017187500000000000e+02,1.199636994952190783e+00
9.515625000000000000e+01,-1.017187500000000000e+02,1.194787795212825854e+00
9.679687500000000000e+01,-1.017187500000000000e+02,1.189451678552840175e+00
9.843750000000000000e+01,-1.017187500000000000e+02,1.183671812045623994e+00
1.000781250000000000e+02,-1.017187500000000000e+02,1.177489448753891388e+00
1.017187500000000000e+02,-1.017187500000000000e+02,1.170943916056783385e+00
1.033593750000000000e+02,-1.017187500000000000e+02,1.164072618564476969e+00
1.050000000000000000e+02,-1.017187500000000000e+02,1.156911053596372918e+00
1.066406250000000000e+02,-1.017187500000000000e+02,1.149492837368622622e+00
1.082812500000000000e+02,-1.017187500000000000e+02,1.141849740202970365e+00
1.099218750000000000e+02,-1.017187500000000000e+02,1.134011729229409626e+00
1.115625000000000000e+02,-1.017187500000000000e+02,1.126007017208703775e+00
1.132031250000000000e+02,-1.017187500000000000e+02,1.117862116246204573e+00
1.148437500000000000e+02,-1.017187500000000000e+02,1.109601895304935137e+00
1.164843750000000000e+02,-1.017187500000000000e+02,1.101249640553146225e+00
1.181250000000000000e+02,-1.017187500000000000e+02,1.092827117699371575e+00
1.197656250000000000e+02,-1.017187500000000000e+02,1.084354635576350034e+00
1.214062500000000000e+02,-1.017187500000000000e+02,1.075851110334247185e+00
1.230468750000000000e+02,-1.017187500000000000e+02,1.067334129693731093e+00
1.246875000000000000e+02,-1.017187500000000000e+02,1.058820016790907648e+00
1.263281250000000000e+02,-1.017187500000000000e+02,1.050323893219478943e+00
1.279687500000000000e+02,-1.017187500000000000e+02,1.041859740941102563e+00
1.296093750000000000e+02,-1.017187500000000000e+02,1.033440462793446368e+00
1.312500000000000000e+02,-1.017187500000000000e+02,1.025077941377229518e+00
-1.312500000000000000e+02,-1.000781250000000000e+02,1.044622017397137004e+00
-1.296093750000000000e+02,-1.000781250000000000e+02,1.053706792496506672e+00
-1.279687500000000000e+02,-1.000781250000000000e+02,1.062869058643480136e+00
-1.263281250000000000e+02,-1.000781250000000000e+02,1.072097164880560394e+00
-1.246875000000000000e+02,-1.000781250000000000e+02,1.081378394802547049e+00
-1.230468750000000000e+02,-1.000781250000000000e+02,1.090698901060301651e+00
-1.214062500000000000e+02,-1.000781250000000000e+02,1.100043637641155092e+00
-1.197656250000000000e+02,-1.000781250000000000e+02,1.109396290111311245e+00
-1.181250000000000000e+02,-1.000781250000000000e+02,1.118739204058842418e+00
-1.164843750000000000e+02,-1.000781250000000000e+02,1.128053312036465972e+00
-1.148437500000000000e+02,-1.000781250000000000e+02,1.137318059372002477e+00
-1.132031250000000000e+02,-1.000781250000000000e+02,1.146511329291872716e+00
-1.115625000000000000e+02,-1.000781250000000000e+02,1.155609367889867567e+00
-1.099218750000000000e+02,-1.000781250000000000e+02,1.164586709570345935e+00
-1.082812500000000000e+02,-1.000781250000000000e+02,1.173416103702566771e+00
-1.066406250000000000e+02,-1.000781250000000000e+02,1.182068443341596664e+00
-1.050000000000000000e+02,-1.000781250000000000e+02,1.190512697001500753e+00
-1.033593750000000000e+02,-1.000781250000000000e+02,1.198715844608622350e+00
-1.017187500000000000e+02,-1.000781250000000000e+02,1.206642818916794369e+00
-1.000781250000000000e+02,-1.000781250000000000e+02,1.214256453832032401e+00
-9.843750000000000000e+01,-1.000781250000000000e+02,1.221517441271290805e+00
-9.679687500000000000e+01,-1.000781250000000000e+02,1.228384298367290350e+00
-9.515625000000000000e+01,-1.000781250000000000e+02,1.234813347027998498e+00
-9.351562500000000000e+01,-1.000781250000000000e+02,1.240758708063253168e+00
-9.187500000000000000e+01,-1.000781250000000000e+02,1.246172312299765883e+00
-9.023437500000000000e+01,-1.000781250000000000e+02,1.251003931316239992e+00
-8.859375000000000000e+01,-1.000781250000000000e+02,1.255201230638529841e+00
-8.695312500000000000e+01,-1.000781250000000000e+02,1.258709848435728418e+00
-8.531250000000000000e+01,-1.000781250000000000e+02,1.261473502945908320e+00
-8.367187500000000000e+01,-1.000781250000000000e+02,1.263434132027723811e+00
-8.203125000000000000e+01,-1.000781250000000000e+02,1.264532068373070750e+00
-8.039062500000000000e+01,-1.000781250000000000e+02,1.264706254016704223e+00
-7.875000000000000000e+01,-1.000781250000000000e+02,1.263894497830421848e+00
-7.710937500000000000e+01,-1.000781250000000000e+02,1.262033779679609058e+00
-7.546875000000000000e+01,-1.000781250000000000e+02,1.259060604835495534e+00
-7.382812500000000000e+01,-1.000781250000000000e+02,1.254911412062287068e+00
-7.218750000000000000e+01,-1.000781250000000000e+02,1.249523038519188223e+00
-7.054687500000000000e+01,-1.000781250000000000e+02,1.242833244216748900e+00
-6.890625000000000000e+01,-1.000781250000000000e+02,1.234781298228440072e+00
-6.726562500000000000e+01,-1.000781250000000000e+02,1.225308628165796776e+00
-6.562500000000000000e+01,-1.000781250000000000e+02,1.214359533563345916e+00
-6.398437500000000000e+01,-1.000781250000000000e+02,1.201881962774469237e+00
-6.234375000000000000e+01,-1.000781250000000000e+02,1.187828351740437771e+00
-6.070312500000000000e+01,-1.000781250000000000e+02,1.172156521555109521e+00
-5.906250000000000000e+01,-1.000781250000000000e+02,1.154830630105171396e+00
-5.742187500000000000e+01,-1.000781250000000000e+02,1.135822171224924126e+00
-5.578125000000000000e+01,-1.000781250000000000e+02,1.115111012777616706e+00
-5.414062500000000000e+01,-1.000781250000000000e+02,1.092686462883874388e+00
-5.250000000000000000e+01,-1.000781250000000000e+02,1.068548351193785884e+00
-5.085937500000000000e+01,-1.000781250000000000e+02,1.042708109686870666e+00
-4.921875000000000000e+01,-1.000781250000000000e+02,1.015189835039843613e+00
-4.757812500000000000e+01,-1.000781250000000000e+02,9.860313121957972049e-01
-4.593750000000000000e+01,-1.000781250000000000e+02,9.552849764832032076e-01
-4.429687500000000000e+01,-1.000781250000000000e+02,9.230187895645192153e-01
-4.265625000000000000e+01,-1.000781250000000000e+02,8.893170027488702667e-01
-4.101562500000000000e+01,-1.000781250000000000e+02,8.542807798963325538e-01
-3.937500000000000000e+01,-1.000781250000000000e+02,8.180286513931382952e-01
-3.773437500000000000e+01,-1.000781250000000000e+02,7.806967706085227166e-01
-3.609375000000000000e+01,-1.000781250000000000e+02,7.424389449708443944e-01
-3.445312500000000000e+01,-1.000781250000000000e+02,7.034264154276250736e-01
-3.281250000000000000e+01,-1.000781250000000000e+02,6.638473606671793092e-01
-3.117187500000000000e+01,-1.000781250000000000e+02,6.239061061382545903e-01
-2.953125000000000000e+01,-1.000781250000000000e+02,5.838220226344391639e-01
-2.789062500000000000e+01,-1.000781250000000000e+02,5.438281049969146963e-01
-2.625000000000000000e+01,-1.000781250000000000e+02,5.041692282699461458e-01
-2.460937500000000000e+01,-1.000781250000000000e+02,4.651000863043275868e-01
-2.296875000000000000e+01,-1.000781250000000000e+02,4.268828261767862453e-01
-2.132812500000000000e+01,-1.000781250000000000e+02,3.897844006564072927e-01
-1.968750000000000000e+01,-1.000781250000000000e+02,3.540736700312941965e-01
-1.804687500000000000e+01,-1.000781250000000000e+02,3.200182935959556829e-01
-1.640625000000000000e+01,-1.000781250000000000e+02,2.878814596467869635e-01
-1.476562500000000000e+01,-1.000781250000000000e+02,2.579185105762135666e-01
-1.312500000000000000e+01,-1.000781250000000000e+02,2.303735262317158916e-01
-1.148437500000000000e+01,-1.000781250000000000e+02,2.054759337683350895e-01
-9.843750000000000000e+00,-1.000781250000000000e+02,1.834372154648719333e-01
-8.203125000000000000e+00,-1.000781250000000000e+02,1.644477871449757100e-01
-6.562500000000000000e+00,-1.000781250000000000e+02,1.486741187703744249e-01
-4.921875000000000000e+00,-1.000781250000000000e+02,1.362561653705553488e-01
-3.281250000000000000e+00,-1.000781250000000000e+02,1.273051707577557701e-01
-1.640625000000000000e+00,-1.000781250000000000e+02,1.219018985700428270e-01
0.000000000000000000e+00,-1.000781250000000000e+02,1.200953353145532976e-01
1.640625000000000000e+00,-1.000781250000000000e+02,1.219018985700427993e-01
3.281250000000000000e+00,-1.000781250000000000e+02,1.273051707577558256e-01
4.921875000000000000e+00,-1.000781250000000000e+02,1.362561653705554043e-01
6.562500000000000000e+00,-1.000781250000000000e+02,1.486741187703745082e-01
8.203125000000000000e+00,-1.000781250000000000e+02,1.644477871449755990e-01
9.843750000000000000e+00,-1.000781250000000000e+02,1.834372154648718223e-01
1.148437500000000000e+01,-1.000781250000000000e+02,2.054759337683349230e-01
1.312500000000000000e+01,-1.000781250000000000e+02,2.303735262317157806e-01
1.476562500000000000e+01,-1.000781250000000000e+02,2.579185105762134000e-01
1.640625000000000000e+01,-1.000781250000000000e+02,2.878814596467872411e-01
1.804687500000000000e+01,-1.000781250000000000e+02,3.200182935959555719e-01
1.968750000000000000e+01,-1.000781250000000000e+02,3.540736700312939744e-01
2.132812500000000000e+01,-1.000781250000000000e+02,3.897844006564076813e-01
2.296875000000000000e+01,-1.000781250000000000e+02,4.268828261767865784e-01
2.460937500000000000e+01,-1.000781250000000000e+02,4.651000863043279199e-01
2.625000000000000000e+01,-1.000781250000000000e+02,5.041692282699457017e-01
2.789062500000000000e+01,-1.000781250000000000e+02,5.438281049969146963e-01
2.953125000000000000e+01,-1.000781250000000000e+02,5.838220226344389419e-01
3.117187500000000000e+01,-1.000781250000000000e+02,6.239061061382550344e-01
3.281250000000000000e+01,-1.000781250000000000e+02,6.638473606671793092e-01
3.445312500000000000e+01,-1.000781250000000000e+02,7.034264154276246295e-01
3.609375000000000000e+01,-1.000781250000000000e+02,7.424389449708440614e-01
3.773437500000000000e+01,-1.000781250000000000e+02,7.806967706085224945e-01
3.937500000000000000e+01,-1.000781250000000000e+02,8.180286513931380732e-01
4.101562500000000000e+01,-1.000781250000000000e+02,8.542807798963318877e-01
4.265625000000000000e+01,-1.000781250000000000e+02,8.893170027488698226e-01
4.429687500000000000e+01,-1.000781250000000000e+02,9.230187895645188823e-01
4.593750000000000000e+01,-1.000781250000000000e+02,9.552849764832036517e-01
4.757812500000000000e+01,-1.000781250000000000e+02,9.860313121957976490e-01
4.921875000000000000e+01,-1.000781250000000000e+02,1.015189835039843613e+00
5.085937500000000000e+01,-1.000781250000000000e+02,1.042708109686870666e+00
5.250000000000000000e+01,-1.000781250000000000e+02,1.068548351193785662e+00
5.414062500000000000e+01,-1.000781250000000000e+02,1.092686462883874166e+00
5.578125000000000000e+01,-1.000781250000000000e+02,1.115111012777616706e+00
5.742187500000000000e+01,-1.000781250000000000e+02,1.135822171224923682e+00
5.906250000000000000e+01,-1.000781250000000000e+02,1.154830630105172284e+00
6.070312500000000000e+01,-1.000781250000000000e+02,1.172156521555109521e+00
6.234375000000000000e+01,-1.000781250000000000e+02,1.187828351740437105e+00
6.398437500000000000e+01,-1.000781250000000000e+02,1.201881962774468349e+00
6.562500000000000000e+01,-1.000781250000000000e+02,1.214359533563346361e+00
6.726562500000000000e+01,-1.000781250000000000e+02,1.225308628165796776e+00
6.890625000000000000e+01,-1.000781250000000000e+02,1.234781298228439628e+00
7.054687500000000000e+01,-1.000781250000000000e+02,1.242833244216748900e+00
7.218750000000000000e+01,-1.000781250000000000e+02,1.249523038519189111e+00
7.382812500000000000e+01,-1.000781250000000000e+02,1.254911412062286846e+00
7.546875000000000000e+01,-1.000781250000000000e+02,1.259060604835495312e+00
7.710937500000000000e+01,-1.000781250000000000e+02,1.262033779679609058e+00
7.875000000000000000e+01,-1.000781250000000000e+02,1.263894497830421404e+00
8.039062500000000000e+01,-1.000781250000000000e+02,1.264706254016704223e+00
8.203125000000000000e+01,-1.000781250000000000e+02,1.264532068373070306e+00
8.367187500000000000e+01,-1.000781250000000000e+02,1.263434132027723811e+00
8.531250000000000000e+01,-1.000781250000000000e+02,1.261473502945908320e+00
8.695312500000000000e+01,-1.000781250000000000e+02,1.258709848435728640e+00
8.859375000000000000e+01,-1.000781250000000000e+02,1.255201230638529841e+00
9.023437500000000000e+01,-1.000781250000000000e+02,1.251003931316239548e+00
9.187500000000000000e+01,-1.000781250000000000e+02,1.246172312299766327e+00
9.351562500000000000e+01,-1.000781250000000000e+02,1.240758708063253168e+00
9.515625000000000000e+01,-1.000781250000000000e+02,1.234813347027998720e+00
9.679687500000000000e+01,-1.000781250000000000e+02,1.228384298367290572e+00
9.843750000000000000e+01,-1.000781250000000000e+02,1.221517441271290805e+00
1.000781250000000000e+02,-1.000781250000000000e+02,1.214256453832032845e+00
1.017187500000000000e+02,-1.000781250000000000e+02,1.206642818916793924e+00
1.033593750000000000e+02,-1.000781250000000000e+02,1.198715844608622350e+00
1.050000000000000000e+02,-1.000781250000000000e+02,1.190512697001500753e+00
1.066406250000000000e+02,-1.000781250000000000e+02,1.182068443341596664e+00
1.082812500000000000e+02,-1.000781250000000000e+02,1.173416103702566771e+00
1.099218750000000000e+02,-1.000781250000000000e+02,1.164586709570346157e+00
1.115625000000000000e+02,-1.000781250000000000e+02,1.155609367889868011e+00
1.132031250000000000e+02,-1.000781250000000000e+02,1.146511329291872716e+00
1.148437500000000000e+02,-1.000781250000000000e+02,1.137318059372002255e+00
1.164843750000000000e+02,-1.000781250000000000e+02,1.128053312036465528e+00
1.181250000000000000e+02,-1.000781250000000000e+02,1.118739204058841752e+00
1.197656250000000000e+02,-1.000781250000000000e+02,1.109396290111311245e+00
1.214062500000000000e+02,-1.000781250000000000e+02,1.100043637641155314e+00
1.230468750000000000e+02,-1.000781250000000000e+02,1.090698901060301651e+00
1.246875000000000000e+02,-1.000781250000000000e+02,1.081378394802546605e+00
1.263281250000000000e+02,-1.000781250000000000e+02,1.072097164880560394e+00
1.279687500000000000e+02,-1.000781250000000000e+02,1.062869058643480136e+00
1.296093750000000000e+02,-1.000781250000000000e+02,1.053706792496506450e+00
1.312500000000000000e+02,-1.000781250000000000e+02,1.044622017397137226e+00
-1.312500000000000000e+02,-9.843750000000000000e+01,1.064836174568355887e+00
-1.296093750000000000e+02,-9.843750000000000000e+01,1.074680426670147959e+00
-1.279687500000000000e+02,-9.843750000000000000e+01,1.084625036254993624e+00
-1.263281250000000000e+02,-9.843750000000000000e+01,1.094658691591181121e+00
-1.246875000000000000e+02,-9.843750000000000000e+01,1.104768973447887159e+00
-1.230468750000000000e+02,-9.843750000000000000e+01,1.114942282727593881e+00
-1.214062500000000000e+02,-9.843750000000000000e+01,1.125163765203821775e+00
-1.197656250000000000e+02,-9.843750000000000000e+01,1.135417233507108437e+00
-1.181250000000000000e+02,-9.843750000000000000e+01,1.145685086555892962e+00
-1.164843750000000000e+02,-9.843750000000000000e+01,1.155948226690974412e+00
-1.148437500000000000e+02,-9.843750000000000000e+01,1.166185974843148010e+00
-1.132031250000000000e+02,-9.843750000000000000e+01,1.176375984144476528e+00
-1.115625000000000000e+02,-9.843750000000000000e+01,1.186494152485169096e+00
-1.099218750000000000e+02,-9.843750000000000000e+01,1.196514534621192727e+00
-1.082812500000000000e+02,-9.843750000000000000e+01,1.206409254553251653e+00
-1.066406250000000000e+02,-9.843750000000000000e+01,1.216148419026507721e+00
-1.050000000000000000e+02,-9.843750000000000000e+01,1.225700033143014345e+00
-1.033593750000000000e+02,-9.843750000000000000e+01,1.235029919235947071e+00
-1.017187500000000000e+02,-9.843750000000000000e+01,1.244101640326606528e+00
-1.000781250000000000e+02,-9.843750000000000000e+01,1.252876429672172165e+00
-9.843750000000000000e+01,-9.843750000000000000e+01,1.261313128114048610e+00
-9.679687500000000000e+01,-9.843750000000000000e+01,1.269368131152840640e+00
-9.515625000000000000e+01,-9.843750000000000000e+01,1.276995347905740985e+00
-9.351562500000000000e+01,-9.843750000000000000e+01,1.284146174343563818e+00
-9.187500000000000000e+01,-9.843750000000000000e+01,1.290769483455862510e+00
-9.023437500000000000e+01,-9.843750000000000000e+01,1.296811635250426864e+00
-8.859375000000000000e+01,-9.843750000000000000e+01,1.302216509753849838e+00
-8.695312500000000000e+01,-9.843750000000000000e+01,1.306925566438128961e+00
-8.531250000000000000e+01,-9.843750000000000000e+01,1.310877933747761181e+00
-8.367187500000000000e+01,-9.843750000000000000e+01,1.314010532635336848e+00
-8.203125000000000000e+01,-9.843750000000000000e+01,1.316258238221892141e+00
-8.039062500000000000e+01,-9.843750000000000000e+01,1.317554083870736914e+00
-7.875000000000000000e+01,-9.843750000000000000e+01,1.317829512087877575e+00
-7.710937500000000000e+01,-9.843750000000000000e+01,1.317014676724213240e+00
-7.546875000000000000e+01,-9.843750000000000000e+01,1.315038800939002828e+00
-7.382812500000000000e+01,-9.843750000000000000e+01,1.311830595272839739e+00
-7.218750000000000000e+01,-9.843750000000000000e+01,1.307318739953037268e+00
-7.054687500000000000e+01,-9.843750000000000000e+01,1.301432435194473713e+00
-6.890625000000000000e+01,-9.843750000000000000e+01,1.294102022743900626e+00
-6.726562500000000000e+01,-9.843750000000000000e+01,1.285259681224111938e+00
-6.562500000000000000e+01,-9.843750000000000000e+01,1.274840196945761894e+00
-6.398437500000000000e+01,-9.843750000000000000e+01,1.262781810749370015e+00
-6.234375000000000000e+01,-9.843750000000000000e+01,1.249027140101724331e+00
-6.070312500000000000e+01,-9.843750000000000000e+01,1.233524174086351621e+00
-5.906250000000000000e+01,-9.843750000000000000e+01,1.216227337089304195e+00
-5.742187500000000000e+01,-9.843750000000000000e+01,1.197098614888822299e+00
-5.578125000000000000e+01,-9.843750000000000000e+01,1.176108734518582999e+00
-5.414062500000000000e+01,-9.843750000000000000e+01,1.153238386708320018e+00
-5.250000000000000000e+01,-9.843750000000000000e+01,1.128479476944183713e+00
-5.085937500000000000e+01,-9.843750000000000000e+01,1.101836388280244439e+00
-4.921875000000000000e+01,-9.843750000000000000e+01,1.073327236033880583e+00
-4.757812500000000000e+01,-9.843750000000000000e+01,1.042985091490002070e+00
-4.593750000000000000e+01,-9.843750000000000000e+01,1.010859148818209485e+00
-4.429687500000000000e+01,-9.843750000000000000e+01,9.770158066859384594e-01
-4.265625000000000000e+01,-9.843750000000000000e+01,9.415396336581112191e-01
-4.101562500000000000e+01,-9.843750000000000000e+01,9.045341845512310242e-01
-3.937500000000000000e+01,-9.843750000000000000e+01,8.661226336084638655e-01
-3.773437500000000000e+01,-9.843750000000000000e+01,8.264481898367208590e-01
-3.609375000000000000e+01,-9.843750000000000000e+01,7.856742602495805361e-01
-3.445312500000000000e+01,-9.843750000000000000e+01,7.439843282327180951e-01
-3.281250000000000000e+01,-9.843750000000000000e+01,7.015815169132800788e-01
-3.117187500000000000e+01,-9.843750000000000000e+01,6.586878113636722709e-01
-2.953125000000000000e+01,-9.843750000000000000e+01,6.155429187560526039e-01
-2.789062500000000000e+01,-9.843750000000000000e+01,5.724027522091975628e-01
-2.625000000000000000e+01,-9.843750000000000000e+01,5.295375319788481194e-01
-2.460937500000000000e+01,-9.843750000000000000e+01,4.872295067150029801e-01
-2.296875000000000000e+01,-9.843750000000000000e+01,4.457703075545098592e-01
-2.132812500000000000e+01,-9.843750000000000000e+01,4.054579585739145342e-01
-1.968750000000000000e+01,-9.843750000000000000e+01,3.665935782683264477e-01
-1.804687500000000000e+01,-9.843750000000000000e+01,3.294778178610382469e-01
-1.640625000000000000e+01,-9.843750000000000000e+01,2.944070929539756021e-01
-1.476562500000000000e+01,-9.843750000000000000e+01,2.616696748408002815e-01
-1.312500000000000000e+01,-9.843750000000000000e+01,2.315417162562655728e-01
-1.148437500000000000e+01,-9.843750000000000000e+01,2.042832929785351470e-01
-9.843750000000000000e+00,-9.843750000000000000e+01,1.801345471313585411e-01
-8.203125000000000000e+00,-9.843750000000000000e+01,1.593120199160356909e-01
-6.562500000000000000e+00,-9.843750000000000000e+01,1.420052605993367689e-01
-4.921875000000000000e+00,-9.843750000000000000e+01,1.283737947678095515e-01
-3.281250000000000000e+00,-9.843750000000000000e+01,1.185445281354691044e-01
-1.640625000000000000e+00,-9.843750000000000000e+01,1.126096527013800280e-01
0.000000000000000000e+00,-9.843750000000000000e+01,1.106251100728159187e-01
1.640625000000000000e+00,-9.843750000000000000e+01,1.126096527013800003e-01
3.281250000000000000e+00,-9.843750000000000000e+01,1.185445281354691599e-01
4.921875000000000000e+00,-9.843750000000000000e+01,1.283737947678096902e-01
6.562500000000000000e+00,-9.843750000000000000e+01,1.420052605993367134e-01
8.203125000000000000e+00,-9.843750000000000000e+01,1.593120199160357742e-01
9.843750000000000000e+00,-9.843750000000000000e+01,1.801345471313583746e-01
1.148437500000000000e+01,-9.843750000000000000e+01,2.042832929785353135e-01
1.312500000000000000e+01,-9.843750000000000000e+01,2.315417162562654063e-01
1.476562500000000000e+01,-9.843750000000000000e+01,2.616696748408001150e-01
1.640625000000000000e+01,-9.843750000000000000e+01,2.944070929539753800e-01
1.804687500000000000e+01,-9.843750000000000000e+01,3.294778178610386354e-01
1.968750000000000000e+01,-9.843750000000000000e+01,3.665935782683260591e-01
2.132812500000000000e+01,-9.843750000000000000e+01,4.054579585739148673e-01
2.296875000000000000e+01,-9.843750000000000000e+01,4.457703075545094706e-01
2.460937500000000000e+01,-9.843750000000000000e+01,4.872295067150026471e-01
2.625000000000000000e+01,-9.843750000000000000e+01,5.295375319788484525e-01
2.789062500000000000e+01,-9.843750000000000000e+01,5.724027522091970077e-01
2.953125000000000000e+01,-9.843750000000000000e+01,6.155429187560524928e-01
3.117187500000000000e+01,-9.843750000000000000e+01,6.586878113636716048e-01
3.281250000000000000e+01,-9.843750000000000000e+01,7.015815169132796347e-01
3.445312500000000000e+01,-9.843750000000000000e+01,7.439843282327177620e-01
3.609375000000000000e+01,-9.843750000000000000e+01,7.856742602495810912e-01
3.773437500000000000e+01,-9.843750000000000000e+01,8.264481898367215251e-01
3.937500000000000000e+01,-9.843750000000000000e+01,8.661226336084640876e-01
4.101562500000000000e+01,-9.843750000000000000e+01,9.045341845512312462e-01
4.265625000000000000e+01,-9.843750000000000000e+01,9.415396336581117742e-01
4.429687500000000000e+01,-9.843750000000000000e+01,9.770158066859390145e-01
4.593750000000000000e+01,-9.843750000000000000e+01,1.010859148818207931e+00
4.757812500000000000e+01,-9.843750000000000000e+01,1.042985091490001626e+00
4.921875000000000000e+01,-9.843750000000000000e+01,1.073327236033881027e+00
5.085937500000000000e+01,-9.843750000000000000e+01,1.101836388280244883e+00
5.250000000000000000e+01,-9.843750000000000000e+01,1.128479476944183713e+00
5.414062500000000000e+01,-9.843750000000000000e+01,1.153238386708319796e+00
5.578125000000000000e+01,-9.843750000000000000e+01,1.176108734518582333e+00
5.742187500000000000e+01,-9.843750000000000000e+01,1.197098614888822299e+00
5.906250000000000000e+01,-9.843750000000000000e+01,1.216227337089304861e+00
6.070312500000000000e+01,-9.843750000000000000e+01,1.233524174086351621e+00
6.234375000000000000e+01,-9.843750000000000000e+01,1.249027140101724109e+00
6.398437500000000000e+01,-9.843750000000000000e+01,1.262781810749370015e+00
6.562500000000000000e+01,-9.843750000000000000e+01,1.274840196945762338e+00
6.726562500000000000e+01,-9.843750000000000000e+01,1.285259681224110606e+00
6.890625000000000000e+01,-9.843750000000000000e+01,1.294102022743899960e+00
7.054687500000000000e+01,-9.843750000000000000e+01,1.301432435194474824e+00
7.218750000000000000e+01,-9.843750000000000000e+01,1.307318739953036824e+00
7.382812500000000000e+01,-9.843750000000000000e+01,1.311830595272840405e+00
7.546875000000000000e+01,-9.843750000000000000e+01,1.315038800939002828e+00
7.710937500000000000e+01,-9.843750000000000000e+01,1.317014676724213684e+00
7.875000000000000000e+01,-9.843750000000000000e+01,1.317829512087877131e+00
8.039062500000000000e+01,-9.843750000000000000e+01,1.317554083870736914e+00
8.203125000000000000e+01,-9.843750000000000000e+01,1.316258238221891474e+00
8.367187500000000000e+01,-9.843750000000000000e+01,1.314010532635336848e+00
8.531250000000000000e+01,-9.843750000000000000e+01,1.310877933747761181e+00
8.695312500000000000e+01,-9.843750000000000000e+01,1.306925566438128516e+00
8.859375000000000000e+01,-9.843750000000000000e+01,1.302216509753849394e+00
9.023437500000000000e+01,-9.843750000000000000e+01,1.296811635250426420e+00
9.187500000000000000e+01,-9.843750000000000000e+01,1.290769483455862510e+00
9.351562500000000000e+01,-9.843750000000000000e+01,1.284146174343562929e+00
9.515625000000000000e+01,-9.843750000000000000e+01,1.276995347905741429e+00
9.679687500000000000e+01,-9.843750000000000000e+01,1.269368131152840640e+00
9.843750000000000000e+01,-9.843750000000000000e+01,1.261313128114049054e+00
1.000781250000000000e+02,-9.843750000000000000e+01,1.252876429672172387e+00
1.017187500000000000e+02,-9.843750000000000000e+01,1.244101640326605862e+00
1.033593750000000000e+02,-9.843750000000000000e+01,1.235029919235947737e+00
1.050000000000000000e+02,-9.843750000000000000e+01,1.225700033143014345e+00
1.066406250000000000e+02,-9.843750000000000000e+01,1.216148419026507943e+00
1.082812500000000000e+02,-9.843750000000000000e+01,1.206409254553252097e+00
1.099218750000000000e+02,-9.843750000000000000e+01,1.196514534621192949e+00
1.115625000000000000e+02,-9.843750000000000000e+01,1.186494152485169318e+00
1.132031250000000000e+02,-9.843750000000000000e+01,1.176375984144476750e+00
1.148437500000000000e+02,-9.843750000000000000e+01,1.166185974843148232e+00
1.164843750000000000e+02,-9.843750000000000000e+01,1.155948226690973968e+00
1.181250000000000000e+02,-9.843750000000000000e+01,1.145685086555892518e+00
1.197656250000000000e+02,-9.843750000000000000e+01,1.135417233507107992e+00
1.214062500000000000e+02,-9.843750000000000000e+01,1.125163765203821331e+00
1.230468750000000000e+02,-9.843750000000000000e+01,1.114942282727593659e+00
1.246875000000000000e+02,-9.843750000000000000e+01,1.104768973447887381e+00
1.263281250000000000e+02,-9.843750000000000000e+01,1.094658691591181121e+00
1.279687500000000000e+02,-9.843750000000000000e+01,1.084625036254993624e+00
1.296093750000000000e+02,-9.843750000000000000e+01,1.074680426670147737e+00
1.312500000000000000e+02,-9.843750000000000000e+01,1.064836174568355887e+00
-1.312500000000000000e+02,-9.679687500000000000e+01,1.085726670769368907e+00
-1.296093750000000000e+02,-9.679687500000000000e+01,1.096369007288687358e+00
-1.279687500000000000e+02,-9.679687500000000000e+01,1.107136849120127220e+00
-1.263281250000000000e+02,-9.679687500000000000e+01,1.118019344670543092e+00
-1.246875000000000000e+02,-9.679687500000000000e+01,1.129004496964560289e+00
-1.230468750000000000e+02,-9.679687500000000000e+01,1.140079084195348091e+00
-1.214062500000000000e+02,-9.679687500000000000e+01,1.151228576638821277e+00
-1.197656250000000000e+02,-9.679687500000000000e+01,1.162437050021525309e+00
-1.181250000000000000e+02,-9.679687500000000000e+01,1.173687095485834941e+00
-1.164843750000000000e+02,-9.679687500000000000e+01,1.184959726358379539e+00
-1.148437500000000000e+02,-9.679687500000000000e+01,1.196234281999820404e+00
-1.132031250000000000e+02,-9.679687500000000000e+01,1.207488329097271107e+00
-1.115625000000000000e+02,-9.679687500000000000e+01,1.218697560855834361e+00
-1.099218750000000000e+02,-9.679687500000000000e+01,1.229835694654141109e+00
-1.082812500000000000e+02,-9.679687500000000000e+01,1.240874368851403453e+00
-1.066406250000000000e+02,-9.679687500000000000e+01,1.251783039571504164e+00
-1.050000000000000000e+02,-9.679687500000000000e+01,1.262528878444066471e+00
-1.033593750000000000e+02,-9.679687500000000000e+01,1.273076672454250824e+00
-1.017187500000000000e+02,-9.679687500000000000e+01,1.283388727242911420e+00
-1.000781250000000000e+02,-9.679687500000000000e+01,1.293424775407457705e+00
-9.843750000000000000e+01,-9.679687500000000000e+01,1.303141891581433676e+00
-9.679687500000000000e+01,-9.679687500000000000e+01,1.312494416317540935e+00
