wavelength_nm,sigma_sca_m2,sigma_abs_m2
8.757515030060119443e+02,1.301094302724407266e-13,2.212362534253659662e-14
8.791583166332665087e+02,1.261263934925104257e-13,2.115460488998975994e-14
8.825651302605210731e+02,1.223521556118079041e-13,2.024100441065571197e-14
8.859719438877755238e+02,1.187727927154821341e-13,1.937970458097789535e-14
8.893787575150300881e+02,1.153750974866310532e-13,1.856763372570087378e-14
8.927855711422845388e+02,1.121466291094706964e-13,1.780180507482195858e-14
8.961923847695391032e+02,1.090757333342471866e-13,1.707934280074763173e-14
8.995991983967935539e+02,1.061515406174872803e-13,1.639749925003578791e-14
9.030060120240481183e+02,1.034740031178323855e-13,1.577584573223421357e-14
9.064128256513025690e+02,1.009270365617381784e-13,1.518965316518176424e-14
9.098196392785571334e+02,9.848780750427320165e-14,1.463377339783475246e-14
9.132264529058115841e+02,9.614945126889423654e-14,1.410633341855216096e-14
9.166332665330661484e+02,9.390560529352196883e-14,1.360557194812876234e-14
9.200400801603205991e+02,9.175037775096820701e-14,1.312983618392450202e-14
9.234468937875751635e+02,8.967831613914796047e-14,1.267757768888122013e-14
9.268537074148296142e+02,8.768437646876150198e-14,1.224734771689936577e-14
9.302605210420841786e+02,8.576389348747391270e-14,1.183779219973356678e-14
9.336673346693386293e+02,8.391255223453069515e-14,1.144764656736675743e-14
9.370741482965931937e+02,8.212636110930805520e-14,1.107573053140988270e-14
9.404809619238476444e+02,8.040162655424323460e-14,1.072094292747124138e-14
9.438877755511022087e+02,7.873492939101783898e-14,1.038225668599267477e-14
9.472945891783566594e+02,7.712310280403289708e-14,1.005871398036557055e-14
9.507014028056112238e+02,7.557666228368013678e-14,9.757775203783175589e-15
9.541082164328656745e+02,7.412871403161332938e-14,9.501016664979811198e-15
9.575150300601202389e+02,7.272339064962455749e-14,9.254610098899100333e-15
9.609218436873746896e+02,7.135866310263205889e-14,9.017996233051670639e-15
9.643286573146292540e+02,7.003263850419397019e-14,8.790651104618098204e-15
9.677354709418837047e+02,6.874354943173900825e-14,8.572083686272856630e-15
9.711422845691382690e+02,6.748974410847664814e-14,8.361833662157422327e-15
9.745490981963927197e+02,6.626967738770824010e-14,8.159469348316237293e-15
9.779559118236472841e+02,6.508190247813814654e-14,7.964585751145416064e-15
9.813627254509017348e+02,6.392506335203685073e-14,7.776802756936374235e-15
9.847695390781562992e+02,6.279788778156826152e-14,7.595763445365525370e-15
9.881763527054107499e+02,6.169918095215072107e-14,7.421132519719106642e-15
9.915831663326653143e+02,6.062781960525086409e-14,7.252594846713814216e-15
9.949899799599197650e+02,5.958274666647507554e-14,7.089854098938056624e-15
9.983967935871743293e+02,5.856296631815967053e-14,6.932631493172620802e-15
1.001803607214428780e+03,5.757965600153803073e-14,6.778923543550037634e-15
1.005210420841683344e+03,5.662969618268708928e-14,6.628636616245422226e-15
1.008617234468937795e+03,5.570126430979071819e-14,6.483081425339705757e-15
1.012024048096192359e+03,5.479363247479895963e-14,6.342047383821251945e-15
1.015430861723446810e+03,5.390611007376991165e-14,6.205335491860667281e-15
1.018837675350701375e+03,5.303804126888038043e-14,6.072757606432353021e-15
1.022244488977955825e+03,5.218880264902868725e-14,5.944135760848922765e-15
1.025651302605210276e+03,5.135780107257117048e-14,5.819301530714770533e-15
1.029058116232464954e+03,5.054447167710262235e-14,5.698095443030989838e-15
1.032464929859719405e+03,4.974827604245420681e-14,5.580366425401764738e-15
1.035871743486974083e+03,4.896870049424884648e-14,5.465971292501026421e-15
1.039278557114228533e+03,4.820525453642249971e-14,5.354774267151072286e-15
1.042685370741482984e+03,4.745746940209943194e-14,5.246646533554661672e-15
1.046092184368737435e+03,4.672489671311295777e-14,5.141465820392232160e-15
1.049498997995991886e+03,4.600710723928631553e-14,5.039116011661941050e-15
1.052905811623246336e+03,4.530368974934269585e-14,4.939486783291791041e-15
1.056312625250501014e+03,4.461424994600474014e-14,4.842473263696966045e-15
1.059719438877755465e+03,4.393840947847661738e-14,4.747975716586682753e-15
1.063126252505010143e+03,4.327580502607719581e-14,4.655899244450439184e-15
1.066533066132264594e+03,4.262608744732192418e-14,4.566153511267497934e-15
1.069939879759519044e+03,4.198892098923270947e-14,4.478652483090339581e-15
1.073346693386773495e+03,4.136398255209547727e-14,4.393314185251920784e-15
1.076753507014027946e+03,4.075096100528778558e-14,4.310060475038585930e-15
1.080160320641282397e+03,4.014955655016559511e-14,4.228816828754540617e-15
1.083567134268537075e+03,3.955948012633418982e-14,4.149512142184179400e-15
1.086973947895791525e+03,3.898045285793637030e-14,4.072078543529161704e-15
1.090380761523046203e+03,3.841220553686739652e-14,3.996451217966789374e-15
1.093787575150300654e+03,3.785447814008755339e-14,3.922568243036653473e-15
1.097194388777555105e+03,3.730701937842960931e-14,3.850370434121217834e-15
1.100601202404809555e+03,3.676954470828594316e-14,3.780485869572337182e-15
1.104008016032064006e+03,3.624167418993498713e-14,3.715320954497809982e-15
1.107414829659318457e+03,3.572337910290081712e-14,3.651595815338281284e-15
1.110821643286573135e+03,3.521443853329861538e-14,3.589263521903106057e-15
1.114228456913827586e+03,3.471463847173981446e-14,3.528279127455762626e-15
1.117635270541082264e+03,3.422377150543355173e-14,3.468599567601591161e-15
1.121042084168336714e+03,3.374163652879673823e-14,3.410183565097882923e-15
1.124448897795591165e+03,3.326803847123815939e-14,3.352991540201346686e-15
1.127855711422845616e+03,3.280278804088943698e-14,3.296985526193710607e-15
1.131262525050100066e+03,3.234570148314987735e-14,3.242129089753446903e-15
1.134669338677354517e+03,3.189660035300550009e-14,3.188387255862657884e-15
1.138076152304609195e+03,3.145531130015981780e-14,3.135726436961567353e-15
1.141482965931863646e+03,3.102166586609234419e-14,3.084114366082043762e-15
1.144889779559118324e+03,3.059550029222596138e-14,3.033520033709980919e-15
1.148296593186372775e+03,3.017665533845138086e-14,2.983913628144122031e-15
1.151703406813627225e+03,2.976497611130928137e-14,2.935266479134784371e-15
1.155110220440881676e+03,2.936031190118990326e-14,2.887551004599436519e-15
1.158517034068136127e+03,2.896251602795195324e-14,2.840740660227453022e-15
1.161923847695390577e+03,2.857144569441381722e-14,2.794809891797669808e-15
1.165330661322645255e+03,2.818696184720560584e-14,2.749734090044829651e-15
1.168737474949899706e+03,2.780892904451254689e-14,2.705489547921809637e-15
1.172144288577154384e+03,2.743721533027239270e-14,2.662053420113837868e-15
1.175551102204408835e+03,2.707169211442176252e-14,2.619403684672178647e-15
1.178957915831663286e+03,2.671223405881823809e-14,2.577519106640779689e-15
1.182364729458917736e+03,2.635871896848810654e-14,2.536379203560608651e-15
1.185771543086172187e+03,2.601102768787781327e-14,2.495964212740692965e-15
1.189178356713426865e+03,2.566904400180925994e-14,2.456255060195131748e-15
1.192585170340681316e+03,2.533265454085958025e-14,2.417233331148911051e-15
1.195991983967935994e+03,2.500174869090629378e-14,2.378881242024100614e-15
1.199398797595190445e+03,2.467621850659690093e-14,2.341181613820963775e-15
1.202805611222444895e+03,2.435595862851854142e-14,2.304117846816656390e-15
1.206212424849699346e+03,2.404086620385769036e-14,2.267673896506577715e-15
1.209619238476953797e+03,2.373084081035617575e-14,2.231834250719629135e-15
1.213026052104208247e+03,2.342578438338151163e-14,2.196583907842214147e-15
1.216432865731462925e+03,2.312560114594072364e-14,2.161908356090060976e-15
1.219839679358717376e+03,2.283019754148128331e-14,2.127793553770414301e-15
1.223246492985972054e+03,2.253948216933019515e-14,2.094225910480898344e-15
1.226653306613226505e+03,2.225336572263229604e-14,2.061192269194481367e-15
1.230060120240480956e+03,2.197176092866015458e-14,2.028679889182931088e-15
1.233466933867735406e+03,2.169458249137288652e-14,1.996676429734146959e-15
1.236873747494989857e+03,2.142174703611165056e-14,1.965169934621022498e-15
1.240280561122244308e+03,2.115317305632474120e-14,1.934148817282764961e-15
1.243687374749498986e+03,2.088878086222313471e-14,1.903601846680919088e-15
1.247094188376753436e+03,2.062849253127292922e-14,1.873518133795203172e-15
1.250501002004008114e+03,2.037223186043660747e-14,1.843887118726235562e-15
1.253907815631262565e+03,2.011992432008124140e-14,1.814698558373532844e-15
1.257314629258517016e+03,1.987149700947510941e-14,1.785942514660028488e-15
1.260721442885771467e+03,1.962687861380093950e-14,1.757609343274960483e-15
1.264128256513025917e+03,1.938599936261570575e-14,1.729689682908975832e-15
1.267535070140280368e+03,1.914879098969407729e-14,1.702174444957214153e-15
1.270941883767535046e+03,1.891518669419238571e-14,1.675054803666494336e-15
1.274348697394789497e+03,1.868512110307755938e-14,1.648322186705217048e-15
1.277755511022044175e+03,1.845853023476487030e-14,1.621968266134672601e-15
1.281162324649298625e+03,1.823535146391521185e-14,1.595984949762369899e-15
1.284569138276553076e+03,1.801552348734134773e-14,1.570364372859035588e-15
1.287975951903807527e+03,1.779898629097861194e-14,1.545098890221249258e-15
1.291382765531061978e+03,1.758568111787644523e-14,1.520181068563606553e-15
1.294789579158316428e+03,1.737555043716906577e-14,1.495603679224282714e-15
1.298196392785571106e+03,1.716853791398728235e-14,1.471359691169363789e-15
1.301603206412825557e+03,1.696680705068256804e-14,1.449637463433683429e-15
1.305010020040080235e+03,1.677049099355582436e-14,1.430656312274451190e-15
1.308416833667334686e+03,1.657701090729758714e-14,1.411923990880265968e-15
1.311823647294589136e+03,1.638631797200495504e-14,1.393435689095801916e-15
1.315230460921843587e+03,1.619836434206600541e-14,1.375186719250618394e-15
1.318637274549098038e+03,1.601310312373706687e-14,1.357172512274653071e-15
1.322044088176352716e+03,1.583048835333063000e-14,1.339388613960815889e-15
1.325450901803607167e+03,1.565047497599420965e-14,1.321830681368621310e-15
1.328857715430861617e+03,1.547301882505920651e-14,1.304494479362564697e-15
1.332264529058116295e+03,1.529807660194132132e-14,1.287375877279173555e-15
1.335671342685370746e+03,1.512560585657377832e-14,1.270470845717585310e-15
1.339078156312625197e+03,1.495556496835617351e-14,1.253775453448053887e-15
1.342484969939879647e+03,1.478791312760225841e-14,1.237285864433439694e-15
1.345891783567134325e+03,1.462261031747022910e-14,1.220998334959009037e-15
1.349298597194388776e+03,1.445961729636077181e-14,1.204909210865648067e-15
1.352705410821643227e+03,1.429889558076754874e-14,1.189014924882817344e-15
1.356112224448897678e+03,1.414040742856647035e-14,1.173311994056030468e-15
1.359519038076152356e+03,1.398411582272981657e-14,1.157797017266267755e-15
1.362925851703406806e+03,1.382998445545244480e-14,1.142466672836277414e-15
1.366332665330661257e+03,1.367797771267752434e-14,1.127317716221143430e-15
1.369739478957915708e+03,1.352806065900951635e-14,1.112346977779093636e-15
1.373146292585170386e+03,1.338019902300307449e-14,1.097551360619626583e-15
1.376553106212424836e+03,1.323435918281704290e-14,1.082927838525800428e-15
1.379959919839679287e+03,1.309050815222172668e-14,1.068473453947427385e-15
1.383366733466933738e+03,1.294861356695049383e-14,1.054185316062919401e-15
1.386773547094188416e+03,1.280864367138504957e-14,1.040060598906331005e-15
1.390180360721442867e+03,1.267056730556434715e-14,1.026096539557763276e-15
1.393587174348697317e+03,1.253435389250896257e-14,1.012290436394207173e-15
1.396993987975951768e+03,1.239997342585126334e-14,9.986396473983726833e-16
1.400400801603206446e+03,1.226739645776277426e-14,9.851415885238887789e-16
1.403807615230460897e+03,1.213659408717091634e-14,9.717937321137899498e-16
1.407214428857715347e+03,1.200753794825637822e-14,9.585936053711162643e-16
1.410621242484969798e+03,1.188020019922440223e-14,9.455387888791136518e-16
1.414028056112224476e+03,1.175455351134102353e-14,9.326269151692253507e-16
1.417434869739478927e+03,1.163057105822870255e-14,9.198556673352593306e-16
1.420841683366733378e+03,1.150822650541274256e-14,9.072227776919226311e-16
1.424248496993987828e+03,1.138749400011302409e-14,8.947260264758948282e-16
1.427655310621242506e+03,1.126834816127375291e-14,8.823632405881514320e-16
1.431062124248496957e+03,1.115076406982505573e-14,8.701322923757595174e-16
1.434468937875751408e+03,1.103471725917012392e-14,8.580310984518005797e-16
1.437875751503005858e+03,1.092018370589250304e-14,8.460576185522718374e-16
1.441282565130260537e+03,1.080713982067699329e-14,8.342098544279732201e-16
1.444689378757514987e+03,1.069556243943918000e-14,8.224858487708727050e-16
1.448096192384769438e+03,1.058542881465802321e-14,8.108836841733522645e-16
1.451503006012023889e+03,1.047671660690583449e-14,7.994014821188582668e-16
1.454909819639278567e+03,1.036940387657133690e-14,7.880374019918528381e-16
1.458316633266533017e+03,1.026346907577018352e-14,7.767896401758282332e-16
1.461723446893787468e+03,1.015889104043832928e-14,7.656564290616164789e-16
1.465130260521042146e+03,1.005564898260405766e-14,7.546360362020646652e-16
1.468537074148296597e+03,9.953722482833249063e-15,7.437267634336782635e-16
1.471943887775551048e+03,9.853091482844571547e-15,7.329269460353886329e-16
1.475350701402805498e+03,9.753736278289251476e-15,7.222349519125870521e-16
1.478757515030060176e+03,9.655637511692387184e-15,7.116491808046177972e-16
1.482164328657314627e+03,9.558776165550856235e-15,7.011680635155967524e-16
1.485571142284569078e+03,9.463133555584465224e-15,6.907900611673087582e-16
1.488977955911823528e+03,9.368691324136416759e-15,6.805136644738665754e-16
1.492384769539078206e+03,9.275431433719469572e-15,6.703373930367952321e-16
1.495791583166332657e+03,9.183336160703912170e-15,6.602597946606756643e-16
1.499198396793587108e+03,9.092388089144394921e-15,6.502794446877915228e-16
1.502605210420841559e+03,9.002181883900834675e-15,6.427323726504176902e-16
1.506012024048096237e+03,8.912979559330872410e-15,6.359733815343521517e-16
1.509418837675350687e+03,8.824885152494064014e-15,6.292788780639668638e-16
1.512825651302605138e+03,8.737882176318083532e-15,6.226479415715611486e-16
1.516232464929859589e+03,8.651954428264299026e-15,6.160796685964970402e-16
1.519639278557114267e+03,8.567085984766501979e-15,6.095731724868602237e-16
1.523046092184368717e+03,8.483261195790835720e-15,6.031275830120430485e-16
1.526452905811623168e+03,8.400464679513978831e-15,5.967420459859434414e-16
1.529859719438877619e+03,8.318681317116836723e-15,5.904157229007738985e-16
1.533266533066132297e+03,8.237896247690860455e-15,5.841477905704664790e-16
1.536673346693386748e+03,8.158094863254342239e-15,5.779374407843038995e-16
1.540080160320641198e+03,8.079262803875910827e-15,5.717838799694581514e-16
1.543486973947895649e+03,8.001385952903182054e-15,5.656863288628923047e-16
1.546893787575150327e+03,7.924450432293047801e-15,5.596440221919859303e-16
1.550300601202404778e+03,7.848442598042500546e-15,5.536562083638056495e-16
1.553707414829659228e+03,7.773349035716462566e-15,5.477221491623316407e-16
1.557114228456913679e+03,7.699156556071043636e-15,5.418411194541352133e-16
1.560521042084168357e+03,7.625852190769657127e-15,5.360124069014542210e-16
1.563927855711422808e+03,7.553423188189984485e-15,5.302353116828871948e-16
1.567334669338677259e+03,7.481857009319651845e-15,5.245091462215368860e-16
1.570741482965931709e+03,7.411141323738137032e-15,5.188332349200073359e-16
1.574148296593186387e+03,7.341264005683794659e-15,5.132069139023657964e-16
1.577555110220440838e+03,7.272213130203045815e-15,5.076295307628231833e-16
1.580961923847695289e+03,7.203976969380402335e-15,5.021004443205958457e-16
1.584368737474949739e+03,7.136543988647370842e-15,4.966190243813330245e-16
1.587775551102204417e+03,7.069902843168389070e-15,4.911846515045175666e-16
1.591182364729458868e+03,7.004042374301777320e-15,4.857967167765502821e-16
1.594589178356713319e+03,6.938951606134577799e-15,4.804546215899221396e-16
1.597995991983967770e+03,6.874619742088861592e-15,4.751577774276476695e-16
1.601402805611222448e+03,6.811036161598442263e-15,4.699056056530515781e-16
1.604809619238476898e+03,6.748190416854067312e-15,4.646975373051212686e-16
1.608216432865731349e+03,6.686072229615946805e-15,4.595330128984949051e-16
1.611623246492986027e+03,6.624671488091213140e-15,4.544114822287999267e-16
1.615030060120240478e+03,6.563978243876046896e-15,4.493324041823287184e-16
