wavelength_nm,sigma_sca_m2,sigma_abs_m2
4.464929859719438809e+02,7.398911240003218022e-19,3.227110574644745034e-17
4.498997995991983885e+02,7.176446524402632320e-19,3.037229928496050085e-17
4.533066132264528960e+02,6.947257413707091975e-19,2.921663658963309134e-17
4.567134268537074036e+02,6.727160084352214618e-19,2.810115399403794691e-17
4.601202404809619111e+02,6.516201268434647642e-19,2.700412759814840434e-17
4.635270541082164186e+02,6.313936215830081583e-19,2.592524625791088735e-17
4.669338677354709262e+02,6.119944584513596882e-19,2.486420949377231424e-17
4.703406813627254337e+02,5.933828948673762315e-19,2.382072694184525940e-17
4.737474949899799412e+02,5.755213407566672657e-19,2.279451783599650536e-17
4.771543086172344488e+02,5.583742287652479279e-19,2.178531051892108709e-17
4.805611222444889563e+02,5.419078931158804108e-19,2.079284198043000985e-17
4.839679358717435207e+02,5.260904564760766012e-19,1.981685742125765744e-17
4.873747494989979714e+02,5.108917242571900905e-19,1.885710984084756131e-17
4.907815631262525358e+02,4.962830858095895283e-19,1.791335964764778253e-17
4.941883767535069865e+02,4.822374220208389524e-19,1.698537429056584202e-17
4.975951903807615508e+02,4.687290188625607220e-19,1.607292791030236624e-17
5.010020040080160015e+02,4.555734754763344116e-19,1.527006336118843154e-17
5.044088176352705659e+02,4.425234054452466470e-19,1.470320066677393545e-17
5.078156312625250166e+02,4.299417086107099456e-19,1.414304344893260755e-17
5.112224448897795810e+02,4.178087013306251457e-19,1.358945508885262892e-17
5.146292585170340317e+02,4.061056464678060170e-19,1.304230397053793866e-17
5.180360721442885961e+02,3.948147020758923525e-19,1.250146326743027528e-17
5.214428857715430468e+02,3.839188731826213083e-19,1.196681073961584555e-17
5.248496993987976111e+02,3.734019664646435960e-19,1.143822854100585621e-17
5.282565130260520618e+02,3.632485476226825340e-19,1.091560303592210095e-17
5.316633266533066262e+02,3.534439012801533056e-19,1.039882462457859363e-17
5.350701402805610769e+02,3.439739932401952826e-19,9.887787576937737950e-18
5.384769539078156413e+02,3.348254349487854064e-19,9.382389874496404357e-18
5.418837675350700920e+02,3.259854500215696690e-19,8.882533059562077895e-18
5.452905811623246564e+02,3.174418427025681497e-19,8.388122091601398295e-18
5.486973947895791071e+02,3.091829681318498116e-19,7.899065210295905174e-18
5.521042084168336714e+02,3.009971499435307148e-19,7.597822764988271491e-18
5.555110220440881221e+02,2.929532790444486066e-19,7.411719007915085563e-18
5.589178356713426865e+02,2.851661823789759416e-19,7.226979663965284707e-18
5.623246492985972509e+02,2.776262483222402482e-19,7.043563886353144146e-18
5.657314629258517016e+02,2.703242795355104977e-19,6.861432040421598054e-18
5.691382765531061523e+02,2.632514727488286917e-19,6.680545656849949624e-18
5.725450901803607167e+02,2.563993996452216171e-19,6.500867387009540762e-18
5.759519038076152810e+02,2.497599887803523401e-19,6.322360960362978283e-18
5.793587174348697317e+02,2.433255084756197496e-19,6.144991143797186366e-18
5.827655310621241824e+02,2.370885506269811669e-19,5.968723702784272828e-18
5.861723446893787468e+02,2.310420153750553041e-19,5.793525364285516082e-18
5.895791583166333112e+02,2.251790965864442005e-19,5.619363781292139093e-18
5.929859719438877619e+02,2.194932680983954704e-19,5.446207498939179059e-18
5.963927855711422126e+02,2.139782706827145473e-19,5.274025922095043901e-18
5.997995991983967770e+02,2.086280996874838744e-19,5.102789284359384235e-18
6.032064128256513413e+02,2.032454297572774399e-19,5.016750261495590966e-18
6.066132264529057920e+02,1.980108077008440422e-19,4.936283758484500553e-18
6.100200400801602427e+02,1.929308601089499996e-19,4.856087732292159732e-18
6.134268537074148071e+02,1.880002603551347529e-19,4.776145982403306027e-18
6.168336673346693715e+02,1.832138927389530428e-19,4.696442652738838592e-18
6.202404809619238222e+02,1.785668430365415547e-19,4.616962218148411006e-18
6.236472945891782729e+02,1.740543895239204279e-19,4.537689471479385569e-18
6.270541082164328373e+02,1.696719944467688031e-19,4.458609511191608461e-18
6.304609218436874016e+02,1.654152959122313735e-19,4.379707729479408610e-18
6.338677354709418523e+02,1.612801001797089606e-19,4.300969800899150077e-18
6.372745490981963030e+02,1.572623743289092510e-19,4.222381671468549463e-18
6.406813627254508674e+02,1.533582392848063930e-19,4.143929548200083283e-18
6.440881763527054318e+02,1.495639631803588242e-19,4.065599889072482776e-18
6.474949899799598825e+02,1.458759550387965816e-19,3.987379393407525263e-18
6.509018036072143332e+02,1.423503530083644532e-19,3.915813617350237160e-18
6.543086172344688975e+02,1.390847460378585716e-19,3.862715003130213033e-18
6.577154308617234619e+02,1.359076776738320581e-19,3.809951979498333302e-18
6.611222444889779126e+02,1.328163330772781926e-19,3.757516395875756843e-18
6.645290581162324770e+02,1.298080004627557487e-19,3.705400288278724134e-18
6.679358717434870414e+02,1.268800668256612438e-19,3.653595873474786596e-18
6.713426853707414921e+02,1.240300138673941256e-19,3.602095543370849345e-18
6.747494989979959428e+02,1.212554141083174138e-19,3.550891859588357328e-18
6.781563126252505072e+02,1.185539271788230226e-19,3.499977548268942081e-18
6.815631262525050715e+02,1.159232962796931618e-19,3.449345495027144060e-18
6.849699398797595222e+02,1.133613448030363166e-19,3.398988740130449397e-18
6.883767535070139729e+02,1.108659731058153782e-19,3.348900473818253999e-18
6.917835671342685373e+02,1.084351554284276456e-19,3.299074031802328830e-18
6.951903807615231017e+02,1.060669369510701538e-19,3.249502890931376342e-18
6.985971943887775524e+02,1.037594309810320657e-19,3.200180664995185251e-18
7.020040080160320031e+02,1.015312739298622397e-19,3.156268243650218225e-18
7.054108216432865675e+02,9.937361434172629561e-20,3.116215660615892268e-18
7.088176352705411318e+02,9.727022097848927986e-20,3.076402271025547952e-18
7.122244488977955825e+02,9.521949304170874350e-20,3.036823021100022618e-18
7.156312625250500332e+02,9.321988411799940859e-20,2.997472962530176398e-18
7.190380761523045976e+02,9.126990008628677935e-20,2.958347249527801200e-18
7.224448897795591620e+02,8.936809711506686258e-20,2.919441135930500417e-18
7.258517034068136127e+02,8.751307974534319270e-20,2.880749972452993234e-18
7.292585170340680634e+02,8.570349905520870949e-20,2.842269203986795221e-18
7.326653306613226277e+02,8.393805090223125756e-20,2.803994367023007054e-18
7.360721442885771921e+02,8.221547423996134032e-20,2.765921087133930004e-18
7.394789579158316428e+02,8.053454950518403562e-20,2.728045076552344558e-18
7.428857715430860935e+02,7.889409707255534814e-20,2.690362131823334205e-18
7.462925851703406579e+02,7.729297577357096549e-20,2.652868131533027773e-18
7.496993987975952223e+02,7.573008147685697290e-20,2.615559034114986413e-18
7.531062124248496730e+02,7.418096317538677820e-20,2.586603068730806226e-18
7.565130260521041237e+02,7.266646588347840018e-20,2.558566357006372462e-18
7.599198396793586880e+02,7.118786278945170466e-20,2.530652711799564256e-18
7.633266533066132524e+02,6.974416121510904291e-20,2.502859127168369191e-18
7.667334669338677031e+02,6.833440004557131581e-20,2.475182651247400603e-18
7.701402805611221538e+02,6.695764859356988099e-20,2.447620385381168242e-18
7.735470941883767182e+02,6.561300550931951633e-20,2.420169481867333652e-18
7.769539078156312826e+02,6.429959773407514571e-20,2.392827143171965368e-18
7.803607214428857333e+02,6.301657949530135084e-20,2.365590620484714739e-18
7.837675350701401840e+02,6.176313134175498753e-20,2.338457212440912883e-18
7.871743486973947483e+02,6.053845921659869527e-20,2.311424263890157269e-18
7.905811623246493127e+02,5.934179356705768772e-20,2.284489164701398912e-18
7.939879759519037634e+02,5.817238848885007490e-20,2.257649348601327747e-18
7.973947895791582141e+02,5.702952090399332269e-20,2.230902292058200694e-18
8.008016032064127785e+02,5.592754887379597445e-20,2.205189648660769166e-18
8.042084168336673429e+02,5.489848363940587393e-20,2.182664984669571538e-18
8.076152304609217936e+02,5.389202827429448143e-20,2.160277243247157585e-18
8.110220440881763579e+02,5.290759865493015442e-20,2.138024276509720998e-18
8.144288577154308086e+02,5.194462805582628203e-20,2.115903975413324508e-18
8.178356713426853730e+02,5.100256656221314384e-20,2.093914268866387454e-18
8.212424849699398237e+02,5.008088050491842520e-20,2.072053122823916695e-18
8.246492985971943881e+02,4.917905191639899334e-20,2.050318539438751982e-18
8.280561122244488388e+02,4.829657800720995597e-20,2.028708556227560480e-18
8.314629258517034032e+02,4.743297066192593726e-20,2.007221245250198024e-18
8.348697394789578539e+02,4.658775595380446894e-20,1.985854712322891619e-18
8.382765531062124182e+02,4.576047367738822102e-20,1.964607096260572828e-18
8.416833667334668689e+02,4.495067689827827032e-20,1.943476568110375371e-18
8.450901803607214333e+02,4.415793151949264102e-20,1.922461330446028316e-18
8.484969939879758840e+02,4.338181586358194339e-20,1.901559616637336605e-18
8.519038076152304484e+02,4.263145934651886028e-20,1.882921087375581595e-18
8.553106212424848991e+02,4.190406204196629831e-20,1.866089178441198431e-18
8.587174348697394635e+02,4.119160714286183065e-20,1.849363363686661418e-18
8.621242484969939142e+02,4.049373271930515610e-20,1.832742189899873179e-18
8.655310621242484785e+02,3.981008696103307608e-20,1.816224228472343078e-18
8.689378757515029292e+02,3.914032785648043426e-20,1.799808074883082295e-18
8.723446893787574936e+02,3.848412288325013279e-20,1.783492348155394511e-18
8.757515030060119443e+02,3.784114870949328278e-20,1.767275690372828474e-18
8.791583166332665087e+02,3.721109090580530551e-20,1.751156766179919942e-18
8.825651302605210731e+02,3.659364366723828160e-20,1.735134262304482872e-18
8.859719438877755238e+02,3.598850954499776061e-20,1.719206887101315588e-18
8.893787575150300881e+02,3.539539918748867259e-20,1.703373370082324530e-18
8.927855711422845388e+02,3.481403109032330183e-20,1.687632461474426070e-18
8.961923847695391032e+02,3.424413135496972869e-20,1.671982931809412607e-18
8.995991983967935539e+02,3.368543345568538721e-20,1.656423571477699765e-18
9.030060120240481183e+02,3.314964300723575343e-20,1.640174567174644645e-18
9.064128256513025690e+02,3.262577624111236264e-20,1.623925022026459611e-18
9.098196392785571334e+02,3.211197949059268014e-20,1.607778440120777214e-18
9.132264529058115841e+02,3.160802365611470026e-20,1.591733557629717657e-18
9.166332665330661484e+02,3.111368566563518868e-20,1.575789130732184811e-18
9.200400801603205991e+02,3.062874829454574743e-20,1.559943935243023789e-18
9.234468937875751635e+02,3.015299999168045787e-20,1.544196766209575205e-18
9.268537074148296142e+02,2.968623471102683417e-20,1.528546437526691031e-18
9.302605210420841786e+02,2.922825174911427988e-20,1.512991781566549482e-18
9.336673346693386293e+02,2.877885558770255922e-20,1.497531648816813220e-18
9.370741482965931937e+02,2.833785574169689920e-20,1.482164907532979552e-18
9.404809619238476444e+02,2.790506661204527390e-20,1.466890443371084401e-18
9.438877755511022087e+02,2.748030734343351125e-20,1.451707159080041741e-18
9.472945891783566594e+02,2.706340168663526413e-20,1.436613974127140354e-18
9.507014028056112238e+02,2.665649145568747124e-20,1.422380342012002638e-18
9.541082164328656745e+02,2.626583232470928758e-20,1.411199533420768351e-18
9.575150300601202389e+02,2.588221995060456633e-20,1.400093933513657952e-18
9.609218436873746896e+02,2.550550314900997984e-20,1.389062698932050717e-18
9.643286573146292540e+02,2.513553449610616725e-20,1.378104998911186555e-18
9.677354709418837047e+02,2.477217022224830766e-20,1.367220015041187185e-18
9.711422845691382690e+02,2.441527010897712469e-20,1.356406941031646055e-18
9.745490981963927197e+02,2.406469738927378297e-20,1.345664982485906662e-18
9.779559118236472841e+02,2.372031865094549215e-20,1.334993356691513085e-18
9.813627254509017348e+02,2.338200374304808869e-20,1.324391292390984273e-18
9.847695390781562992e+02,2.304962568524129447e-20,1.313858029577351532e-18
9.881763527054107499e+02,2.272306057994258921e-20,1.303392819282988598e-18
9.915831663326653143e+02,2.240218752722732071e-20,1.292994923400341451e-18
9.949899799599197650e+02,2.208688854236324642e-20,1.282663614445931408e-18
9.983967935871743293e+02,2.177704847585968048e-20,1.272398175386189813e-18
1.001803607214428780e+03,2.147494450369767241e-20,1.261446699012419304e-18
1.005210420841683344e+03,2.118010989070735571e-20,1.249901399915692416e-18
1.008617234468937795e+03,2.089028783999366902e-20,1.238432127323608677e-18
1.012024048096192359e+03,2.060537671241351244e-20,1.227038082617386075e-18
1.015430861723446810e+03,2.032527726183906867e-20,1.215718478412585625e-18
1.018837675350701375e+03,2.004989257104738384e-20,1.204472538337822211e-18
1.022244488977955825e+03,1.977912798950186156e-20,1.193299496871285101e-18
1.025651302605210276e+03,1.951289107301843885e-20,1.182198599135598099e-18
1.029058116232464954e+03,1.925109152522692444e-20,1.171169100698662982e-18
1.032464929859719405e+03,1.899364114076329064e-20,1.160210267416132102e-18
1.035871743486974083e+03,1.874045375015819193e-20,1.149321375240473813e-18
1.039278557114228533e+03,1.849144516635890984e-20,1.138501710050552705e-18
1.042685370741482984e+03,1.824653313279056729e-20,1.127750567473256329e-18
1.046092184368737435e+03,1.800563727299356007e-20,1.117067252725360560e-18
1.049498997995991886e+03,1.776867904169725659e-20,1.106451080441103584e-18
1.052905811623246336e+03,1.753558167732447706e-20,1.095901374525851439e-18
1.056312625250501014e+03,1.730627015590882575e-20,1.085417467978864307e-18
1.059719438877755465e+03,1.708067114629616125e-20,1.074998702750510185e-18
1.063126252505010143e+03,1.685871296667440155e-20,1.064644429613638001e-18
1.066533066132264594e+03,1.664032554235449153e-20,1.054354007960008350e-18
1.069939879759519044e+03,1.642544036474559742e-20,1.044126805700760674e-18
1.073346693386773495e+03,1.621399045151974965e-20,1.033962199122237369e-18
1.076753507014027946e+03,1.600591030790870376e-20,1.023859572738596221e-18
1.080160320641282397e+03,1.580113588908589127e-20,1.013818319136764185e-18
1.083567134268537075e+03,1.559960456363901271e-20,1.003837838869692144e-18
1.086973947895791525e+03,1.540125507806629850e-20,9.939175403262552518e-19
1.090380761523046203e+03,1.520602752224783803e-20,9.840568395702881467e-19
1.093787575150300654e+03,1.501386329593579797e-20,9.742551602566937484e-19
1.097194388777555105e+03,1.482470507613349332e-20,9.645119334892065930e-19
1.100601202404809555e+03,1.463849880420292076e-20,9.550007254303768136e-19
1.104008016032064006e+03,1.445519676881575054e-20,9.463561242417614479e-19
1.107414829659318457e+03,1.427473570391120551e-20,9.377626975106935614e-19
1.110821643286573135e+03,1.409706309871263538e-20,9.292199582406725893e-19
1.114228456913827586e+03,1.392212756950141205e-20,9.207274256273315978e-19
1.117635270541082264e+03,1.374987883206320361e-20,9.122846249491623303e-19
1.121042084168336714e+03,1.358026767490606180e-20,9.038910874811166417e-19
1.124448897795591165e+03,1.341324593321638728e-20,8.955463504133634551e-19
1.127855711422845616e+03,1.324876646351238706e-20,8.872499567370608935e-19
1.131262525050100066e+03,1.308678311898680422e-20,8.790014551523145475e-19
1.134669338677354517e+03,1.292725072552345673e-20,8.708003999902738009e-19
1.138076152304609195e+03,1.277012505836411920e-20,8.626463511184082414e-19
1.141482965931863646e+03,1.261536281937711933e-20,8.545388738643564860e-19
1.144889779559118324e+03,1.246292161497769463e-20,8.464775389191548465e-19
1.148296593186372775e+03,1.231275993459681180e-20,8.384619222515110091e-19
1.151703406813627225e+03,1.216483712975326422e-20,8.304916050371705547e-19
1.155110220440881676e+03,1.201911339366981593e-20,8.225661735727301484e-19
1.158517034068136127e+03,1.187554974143335622e-20,8.146852192090055642e-19
1.161923847695390577e+03,1.173410799067148475e-20,8.068483382447861221e-19
1.165330661322645255e+03,1.159475074275396682e-20,7.990551318872878356e-19
1.168737474949899706e+03,1.145744136446951857e-20,7.913052061521712619e-19
1.172144288577154384e+03,1.132214397019438752e-20,7.835981717924716060e-19
1.175551102204408835e+03,1.118882340453324481e-20,7.759336442526715504e-19
1.178957915831663286e+03,1.105744522539281888e-20,7.683112435491102500e-19
1.182364729458917736e+03,1.092797568749799046e-20,7.607305942655458935e-19
1.185771543086172187e+03,1.080038172636749721e-20,7.531913254214240209e-19
1.189178356713426865e+03,1.067463094264922906e-20,7.456930704434009161e-19
1.192585170340681316e+03,1.055069158691194034e-20,7.382354671071919817e-19
1.195991983967935994e+03,1.042853254478612097e-20,7.308181574267662487e-19
1.199398797595190445e+03,1.030812332251410217e-20,7.234407876392847374e-19
1.202805611222444895e+03,1.018943403284626539e-20,7.161030081296256706e-19
1.206212424849699346e+03,1.007243538131953622e-20,7.088044733559510369e-19
1.209619238476953797e+03,9.957098652863152509e-21,7.015448417954424546e-19
1.213026052104208247e+03,9.843395698757914343e-21,6.943237758955981599e-19
1.216432865731462925e+03,9.731298923913584148e-21,6.871409420181701482e-19
1.219839679358717376e+03,9.620781274480935130e-21,6.799960103550094143e-19
1.223246492985972054e+03,9.511816225756164927e-21,6.728886549024563796e-19
1.226653306613226505e+03,9.404377770403316410e-21,6.658185534074631952e-19
1.230060120240480956e+03,9.298440406973202916e-21,6.587853872782616956e-19
1.233466933867735406e+03,9.193979128683737846e-21,6.517888415664344359e-19
1.236873747494989857e+03,9.090969412508763636e-21,6.448286049167062756e-19
1.240280561122244308e+03,8.989387208517681944e-21,6.379043694839064648e-19
1.243687374749498986e+03,8.889208929488212302e-21,6.310158309043519252e-19
1.247094188376753436e+03,8.790411440773107198e-21,6.241626882516890466e-19
1.250501002004008114e+03,8.692972050404207936e-21,6.173446439862648408e-19
1.253907815631262565e+03,8.596868499459260529e-21,6.105614038866724581e-19
1.257314629258517016e+03,8.502078952645674061e-21,6.038126770210257493e-19
1.260721442885771467e+03,8.408581989132675864e-21,5.970981757173777522e-19
1.264128256513025917e+03,8.316356593572550889e-21,5.904176154693273986e-19
1.267535070140280368e+03,8.225382147395412773e-21,5.837707149428472244e-19
1.270941883767535046e+03,8.135638420245219307e-21,5.771571959154219617e-19
1.274348697394789497e+03,8.047105561679319817e-21,5.705767832030353786e-19
1.277755511022044175e+03,7.959764093046606966e-21,5.640292046644284139e-19
1.281162324649298625e+03,7.873594899542000984e-21,5.575141911349898029e-19
1.284569138276553076e+03,7.788579222493468881e-21,5.510314763848597815e-19
1.287975951903807527e+03,7.704698651783383281e-21,5.445807970967925817e-19
1.291382765531061978e+03,7.621935118488391559e-21,5.381618927864875462e-19
1.294789579158316428e+03,7.540270887682172007e-21,5.317745058102081077e-19
1.298196392785571106e+03,7.459688551399947042e-21,5.254183813101549043e-19
1.301603206412825557e+03,7.380932418896054764e-21,5.198226704850535674e-19
1.305010020040080235e+03,7.304056203178295496e-21,5.150742722544580382e-19
1.308416833667334686e+03,7.228178515042664258e-21,5.103509486340070528e-19
1.311823647294589136e+03,7.153283828353159218e-21,5.056525003349732536e-19
1.315230460921843587e+03,7.079356897951103114e-21,5.009787302305622014e-19
1.318637274549098038e+03,7.006382753853020501e-21,4.963294432222129702e-19
1.322044088176352716e+03,6.934346695599163340e-21,4.917044463353797475e-19
1.325450901803607167e+03,6.863234286708183925e-21,4.871035485804149806e-19
1.328857715430861617e+03,6.793031349279294910e-21,4.825265610231548059e-19
1.332264529058116295e+03,6.723723958711124151e-21,4.779732966534126033e-19
1.335671342685370746e+03,6.655298438538393571e-21,4.734435704736802046e-19
1.339078156312625197e+03,6.587741355398173241e-21,4.689371993750154779e-19
1.342484969939879647e+03,6.521039514092380802e-21,4.644540021823521415e-19
1.345891783567134325e+03,6.455179952783633475e-21,4.599937995786434496e-19
1.349298597194388776e+03,6.390149938281128275e-21,4.555564141072482269e-19
1.352705410821643227e+03,6.325936961448252275e-21,4.511416701621755523e-19
1.356112224448897678e+03,6.262528732701775359e-21,4.467493939069153817e-19
1.359519038076152356e+03,6.199913177622895112e-21,4.423794133318529276e-19
1.362925851703406806e+03,6.138078432663126245e-21,4.380315581594636014e-19
1.366332665330661257e+03,6.077012840933972476e-21,4.337056598686651460e-19
1.369739478957915708e+03,6.016704948120413898e-21,4.294015516376924835e-19
1.373146292585170386e+03,5.957143498452342264e-21,4.251190683473436289e-19
1.376553106212424836e+03,5.898317430781598927e-21,4.208580465645439005e-19
1.379959919839679287e+03,5.840215874755767432e-21,4.166183244771468360e-19
1.383366733466933738e+03,5.782828147050792740e-21,4.123997419591732392e-19
1.386773547094188416e+03,5.726143747713388990e-21,4.082021404110730098e-19
1.390180360721442867e+03,5.670152356569745895e-21,4.040253629009037051e-19
1.393587174348697317e+03,5.614843829705993331e-21,3.998692540354039740e-19
1.396993987975951768e+03,5.560208196054002256e-21,3.957336599672557098e-19
1.400400801603206446e+03,5.506235654013523267e-21,3.916184283896497015e-19
1.403807615230460897e+03,5.452916568179759284e-21,3.875234085057433217e-19
1.407214428857715347e+03,5.400241466129181816e-21,3.834484510088339934e-19
1.410621242484969798e+03,5.348201035272377118e-21,3.793934080698202778e-19
1.414028056112224476e+03,5.296786119777712400e-21,3.753581333051174228e-19
1.417434869739478927e+03,5.245987717568036905e-21,3.713424817925676142e-19
1.420841683366733378e+03,5.195796977370212158e-21,3.673463100132488215e-19
1.424248496993987828e+03,5.146205195844015350e-21,3.633694758554867502e-19
1.427655310621242506e+03,5.097203814746719819e-21,3.594118385931035337e-19
1.431062124248496957e+03,5.048784418193257336e-21,3.554732588728659185e-19
1.434468937875751408e+03,5.000938729938725682e-21,3.515535986813394795e-19
1.437875751503005858e+03,4.953658610748979694e-21,3.476527213493417559e-19
1.441282565130260537e+03,4.906936055809344433e-21,3.437704915534992208e-19
1.444689378757514987e+03,4.860763192190337382e-21,3.399067752255681922e-19
1.448096192384769438e+03,4.815132276376768792e-21,3.360614396208143011e-19
1.451503006012023889e+03,4.770035691836867513e-21,3.322343532449384250e-19
1.454909819639278567e+03,4.725465946644548193e-21,3.284253858677821344e-19
1.458316633266533017e+03,4.681415671162759051e-21,3.246344085272591418e-19
1.461723446893787468e+03,4.637877615762586495e-21,3.208612934602066170e-19
1.465130260521042146e+03,4.594844648595873503e-21,3.171059141178613340e-19
1.468537074148296597e+03,4.552309753407956786e-21,3.133681451457513734e-19
1.471943887775551048e+03,4.510266027413135851e-21,3.096478624044367030e-19
1.475350701402805498e+03,4.468706679189554081e-21,3.059449428859345067e-19
1.478757515030060176e+03,4.427625026634109401e-21,3.022592647569878494e-19
1.482164328657314627e+03,4.387014494962078863e-21,2.985907073292764996e-19
1.485571142284569078e+03,4.346868614731334203e-21,2.949391510393793616e-19
1.488977955911823528e+03,4.307181019924673833e-21,2.913044774461135629e-19
1.492384769539078206e+03,4.267945446061640369e-21,2.876865691979834937e-19
1.495791583166332657e+03,4.229155728352043578e-21,2.840853100576726169e-19
1.499198396793587108e+03,4.190805799888255444e-21,2.805005848156576138e-19
1.502605210420841559e+03,4.152752950701199528e-21,2.779508780874940088e-19
1.506012024048096237e+03,4.115088780772804516e-21,2.757253741394449470e-19
1.509418837675350687e+03,4.077849905509398244e-21,2.735098496335992093e-19
1.512825651302605138e+03,4.041030579669981262e-21,2.713042361032359138e-19
1.516232464929859589e+03,4.004625148312193918e-21,2.691084656674289784e-19
1.519639278557114267e+03,3.968628045192718691e-21,2.669224710930989470e-19
1.523046092184368717e+03,3.933033791171454637e-21,2.647461857732797845e-19
1.526452905811623168e+03,3.897836992655601475e-21,2.625795436843650620e-19
1.529859719438877619e+03,3.863032340085825230e-21,2.604224794197730678e-19
1.533266533066132297e+03,3.828614606430685072e-21,2.582749281359388683e-19
1.536673346693386748e+03,3.794578645738329480e-21,2.561368256088413635e-19
1.540080160320641198e+03,3.760919391695477097e-21,2.540081081716795199e-19
1.543486973947895649e+03,3.727631856216448848e-21,2.518887127609125921e-19
1.546893787575150327e+03,3.694711128075714798e-21,2.497785768361763448e-19
1.550300601202404778e+03,3.662152371556717382e-21,2.476776384615482931e-19
1.553707414829659228e+03,3.629950825120809301e-21,2.455858361971310385e-19
1.557114228456913679e+03,3.598101800115829478e-21,2.435031092301296171e-19
1.560521042084168357e+03,3.566600679504386691e-21,2.414293972143327495e-19
1.563927855711422808e+03,3.535442916614641973e-21,2.393646403774774653e-19
1.567334669338677259e+03,3.504624033916520820e-21,2.373087794787216321e-19
1.570741482965931709e+03,3.474139621827337203e-21,2.352617557814148216e-19
1.574148296593186387e+03,3.443985337530757650e-21,2.332235110817203246e-19
1.577555110220440838e+03,3.414156903828014135e-21,2.311939876793356232e-19
1.580961923847695289e+03,3.384650108004357000e-21,2.291731283732995933e-19
1.584368737474949739e+03,3.355460800726454800e-21,2.271608765027422450e-19
1.587775551102204417e+03,3.326584894948271243e-21,2.251571758565539381e-19
1.591182364729458868e+03,3.298018364847026139e-21,2.231619707095654203e-19
1.594589178356713319e+03,3.269757244781247357e-21,2.211752058844254045e-19
1.597995991983967770e+03,3.241797628260221893e-21,2.191968266121430669e-19
1.601402805611222448e+03,3.214135666940069523e-21,2.172267786383931685e-19
1.604809619238476898e+03,3.186767569637307068e-21,2.152650081531589938e-19
1.608216432865731349e+03,3.159689601360435896e-21,2.133114618519150040e-19
1.611623246492986027e+03,3.132898082359469541e-21,2.113660868215968589e-19
1.615030060120240478e+03,3.106389387194758987e-21,2.094288306784454946e-19
